 Mtime,       Mdur,      Mrx1, Mry1, Mrz1,    Max1,    May1,    Maz1,       Mcx1,    Mcy1,    Mcz1,   
 0005.085449, 000843,    -116, 0185, -208,    -116.81, 0184.14, -202.10,    -0.7911, 00.3863, -0.1710,    
 0005.095459, 000856,    -120, 0184, -197,    -117.82, 0184.60, -202.69,    -0.7968, 00.3888, -0.1744,    
 0005.105469, 000853,    -116, 0185, -210,    -116.56, 0183.70, -203.91,    -0.7896, 00.3838, -0.1813,    
 0005.115479, 000853,    -120, 0182, -200,    -117.13, 0184.38, -205.67,    -0.7929, 00.3876, -0.1913,    
 0005.125488, 000849,    -117, 0184, -197,    -119.04, 0183.84, -198.92,    -0.8036, 00.3846, -0.1530,    
 0005.135498, 000851,    -116, 0187, -203,    -116.60, 0184.85, -205.87,    -0.7899, 00.3902, -0.1924,    
 0005.145264, 000853,    -112, 0185, -203,    -117.76, 0183.43, -200.57,    -0.7964, 00.3823, -0.1623,    
 0005.155273, 000849,    -121, 0180, -201,    -116.86, 0183.82, -199.19,    -0.7913, 00.3845, -0.1545,    
 0005.165283, 000850,    -116, 0192, -203,    -116.23, 0186.63, -202.72,    -0.7878, 00.4002, -0.1746,    
 0005.175293, 000850,    -116, 0178, -198,    -114.26, 0184.23, -201.94,    -0.7768, 00.3867, -0.1701,    
 0005.185303, 000853,    -114, 0178, -206,    -118.56, 0180.78, -201.65,    -0.8009, 00.3675, -0.1685,    
 0005.195312, 000854,    -117, 0186, -202,    -115.89, 0187.44, -202.67,    -0.7859, 00.4047, -0.1743,    
 0005.205322, 000851,    -117, 0184, -202,    -116.07, 0180.11, -200.15,    -0.7869, 00.3637, -0.1599,    
 0005.215332, 000853,    -115, 0184, -207,    -114.93, 0180.76, -205.15,    -0.7805, 00.3674, -0.1883,    
 0005.225342, 000854,    -121, 0178, -206,    -117.39, 0184.16, -203.36,    -0.7943, 00.3864, -0.1782,    
 0005.235352, 000850,    -120, 0182, -202,    -117.82, 0182.83, -203.13,    -0.7968, 00.3790, -0.1769,    
 0005.245361, 000853,    -118, 0185, -206,    -116.89, 0183.19, -206.02,    -0.7915, 00.3810, -0.1933,    
 0005.255371, 001024,    -120, 0184, -200,    -120.30, 0180.44, -204.54,    -0.8107, 00.3656, -0.1849,    
