 Atime,       Adur,    Aperc, A,    Arx1,   Ary1,   Arz1,    Aax1,   Aay1,   Aaz1,
 0008.556061, 000984,  0.098, _,    -00127, -00018, 008343,    -00177.17, -00007.78, 008359.84,    
 0008.566040, 000986,  0.099, _,    -00191, -00026, 008359,    -00177.14, -00012.69, 008358.97,    
 0008.576050, 000985,  0.099, _,    -00199, -00039, 008338,    -00184.36, -00017.77, 008355.19,    
 0008.586060, 000986,  0.099, _,    -00195, 000016, 008332,    -00184.92, -00012.17, 008349.05,    
 0008.596039, 000987,  0.099, _,    -00187, -00017, 008395,    -00186.53, -00010.95, 008358.17,    
 0008.606049, 000985,  0.099, _,    -00166, -00004, 008365,    -00180.95, -00011.55, 008362.02,    
 0008.616058, 000986,  0.099, _,    -00190, -00025, 008301,    -00182.83, -00012.52, 008348.84,    
 0008.626038, 000988,  0.099, _,    -00193, -00051, 008315,    -00185.28, -00022.45, 008340.31,    
 0008.636047, 000988,  0.099, _,    -00199, 000024, 008377,    -00188.27, -00013.12, 008347.20,    
 0008.646057, 000988,  0.099, _,    -00203, -00005, 008350,    -00191.80, -00010.17, 008348.64,    
 0008.656036, 000984,  0.098, _,    -00212, -00006, 008358,    -00196.55, -00010.34, 008348.97,    
 0008.666046, 000986,  0.099, _,    -00176, -00009, 008359,    -00192.81, -00009.00, 008352.17,    
 0008.676056, 000986,  0.099, _,    -00159, -00032, 008308,    -00185.27, -00014.22, 008342.88,    
 0008.686035, 000987,  0.099, _,    -00163, -00041, 008375,    -00180.45, -00019.80, 008348.25,    
 0008.696045, 000986,  0.099, _,    -00177, -00033, 008324,    -00178.83, -00023.20, 008345.28,    
 0008.706055, 000985,  0.099, _,    -00219, -00016, 008349,    -00187.33, -00022.06, 008343.30,    
 0008.716034, 000984,  0.098, _,    -00195, -00004, 008319,    -00190.03, -00018.33, 008340.39,    
 0008.726044, 001000,  0.100, _,    -00172, -00033, 008357,    -00185.94, -00020.64, 008340.75,    
 0008.736053, 000988,  0.099, _,    -00207, 000017, 008336,    -00190.09, -00014.22, 008343.08,    
 0008.746063, 000990,  0.099, _,    -00244, -00006, 008353,    -00201.92, -00009.81, 008342.81,    
 0008.756042, 000984,  0.098, _,    -00202, -00033, 008374,    -00203.20, -00016.41, 008351.16,    
 0008.766052, 000987,  0.099, _,    -00205, -00023, 008403,    -00202.41, -00017.70, 008360.86,    
 0008.776062, 000985,  0.099, _,    -00213, -00038, 008353,    -00205.53, -00022.41, 008362.16,    
 0008.786041, 000986,  0.099, _,    -00220, -00023, 008326,    -00208.67, -00022.94, 008352.27,    
 0008.796051, 000984,  0.098, _,    -00192, -00002, 008329,    -00206.80, -00018.28, 008348.62,    
 0008.806061, 000987,  0.099, _,    -00168, 000029, 008347,    -00197.84, -00007.92, 008346.83,    
 0008.816040, 000986,  0.099, _,    -00201, -00018, 008352,    -00198.33, -00008.30, 008349.09,    
 0008.826050, 000990,  0.099, _,    -00212, -00006, 008367,    -00201.62, -00009.12, 008352.11,    
 0008.836060, 000988,  0.099, _,    -00193, -00011, 008332,    -00200.03, -00008.36, 008349.52,    
 0008.846039, 000984,  0.098, _,    -00237, 000001, 008400,    -00207.16, -00007.36, 008358.25,    
 0008.856049, 000985,  0.099, _,    -00163, -00014, 008358,    -00200.05, -00007.59, 008361.64,    
 0008.866058, 000986,  0.099, _,    -00190, -00014, 008427,    -00194.48, -00010.33, 008372.17,    
 0008.876038, 000985,  0.099, _,    -00176, -00024, 008396,    -00192.69, -00011.89, 008381.58,    
 0008.886047, 000986,  0.099, _,    -00182, -00001, 008367,    -00187.81, -00010.59, 008375.73,    
 0008.896057, 000983,  0.098, _,    -00166, -00032, 008380,    -00184.64, -00013.31, 008378.67,    
 0008.906036, 000983,  0.098, _,    -00188, 000011, 008271,    -00182.92, -00010.38, 008356.28,    
 0008.916046, 000985,  0.099, _,    -00195, -00009, 008358,    -00187.06, -00007.66, 008353.73,    
 0008.926056, 000985,  0.099, _,    -00198, -00004, 008392,    -00188.48, -00009.22, 008364.23,    
 0008.936035, 000984,  0.098, _,    -00226, -00022, 008339,    -00197.17, -00010.06, 008358.66,    
 0008.946045, 000985,  0.099, _,    -00176, -00024, 008306,    -00192.97, -00014.81, 008347.36,    
 0008.956055, 000984,  0.098, _,    -00188, 000005, 008358,    -00190.86, -00009.89, 008347.97,    
 0008.966034, 000987,  0.099, _,    -00183, -00042, 008380,    -00189.61, -00016.48, 008355.75,    
 0008.976044, 000984,  0.098, _,    -00209, -00054, 008370,    -00192.80, -00025.44, 008358.14,    
 0008.986053, 000986,  0.099, _,    -00169, 000010, 008355,    -00189.64, -00018.81, 008357.33,    
 0008.996033, 000985,  0.099, _,    -00193, -00002, 008376,    -00188.25, -00013.53, 008359.70,    
 0009.006042, 000986,  0.099, _,    -00161, -00033, 008374,    -00184.80, -00018.39, 008364.47,    
 0009.016052, 000985,  0.099, _,    -00171, -00021, 008351,    -00179.61, -00019.14, 008361.03,    
 0009.026062, 000987,  0.099, _,    -00187, -00035, 008347,    -00182.59, -00022.56, 008358.64,    
 0009.036041, 000985,  0.099, _,    -00180, -00030, 008343,    -00180.70, -00024.83, 008355.22,    
 0009.046051, 000987,  0.099, _,    -00198, -00018, 008381,    -00184.78, -00023.42, 008360.03,    
 0009.056061, 000986,  0.099, _,    -00187, -00010, 008366,    -00184.92, -00020.95, 008362.70,    
 0009.066040, 000985,  0.099, _,    -00172, 000008, 008369,    -00182.34, -00014.38, 008363.67,    
 0009.076050, 000986,  0.099, _,    -00226, 000011, 008311,    -00190.64, -00008.50, 008353.95,    
 0009.086060, 000985,  0.099, _,    -00194, -00015, 008375,    -00193.47, -00009.22, 008355.27,    
 0009.096039, 000985,  0.099, _,    -00206, -00040, 008329,    -00194.31, -00015.59, 008352.78,    
 0009.106049, 000987,  0.099, _,    -00212, -00013, 008370,    -00199.89, -00015.97, 008352.62,    
 0009.116058, 000985,  0.099, _,    -00209, -00023, 008315,    -00201.31, -00016.89, 008348.17,    
 0009.126038, 000988,  0.099, _,    -00200, 000004, 008315,    -00202.38, -00013.27, 008336.92,    
 0009.136047, 001001,  0.100, _,    -00195, -00009, 008411,    -00200.53, -00010.81, 008354.09,    
 0009.146057, 000989,  0.099, _,    -00163, -00025, 008305,    -00193.31, -00014.42, 008345.23,    
 0009.156036, 000989,  0.099, _,    -00208, 000001, 008320,    -00194.83, -00010.73, 008337.14,    
 0009.166046, 000986,  0.099, _,    -00229, 000021, 008369,    -00203.80, -00003.91, 008344.36,    
 0009.176056, 000988,  0.099, _,    -00188, 000007, 008319,    -00200.39, -00000.81, 008339.33,    
 0009.186035, 000987,  0.099, _,    -00174, -00007, 008332,    -00194.92, -00002.52, 008336.39,    
 0009.196045, 000985,  0.099, _,    -00206, -00018, 008321,    -00196.22, -00005.67, 008333.91,    
 0009.206055, 000986,  0.099, _,    -00195, 000039, 008380,    -00196.94, 000002.97, 008341.77,    
 0009.216034, 000985,  0.099, _,    -00180, -00020, 008285,    -00192.56, 000001.08, 008333.14,    
 0009.226044, 000988,  0.099, _,    -00211, -00020, 008355,    -00195.89, -00005.83, 008333.00,    
 0009.236053, 000988,  0.099, _,    -00210, -00027, 008363,    -00199.39, -00008.64, 008343.11,    
 0009.246063, 000986,  0.099, _,    -00193, -00008, 008418,    -00198.28, -00010.31, 008356.64,    
 0009.256042, 000985,  0.099, _,    -00193, -00032, 008342,    -00196.97, -00013.19, 008357.95,    
 0009.266052, 000986,  0.099, _,    -00206, 000013, 008298,    -00198.91, -00010.03, 008341.59,    
 0009.276062, 000984,  0.098, _,    -00176, -00060, 008392,    -00194.70, -00017.67, 008353.58,    
 0009.286041, 000985,  0.099, _,    -00189, -00022, 008325,    -00192.02, -00022.98, 008348.73,    
 0009.296051, 000985,  0.099, _,    -00130, -00019, 008313,    -00180.09, -00019.33, 008339.86,    
 0009.306061, 000986,  0.099, _,    -00170, 000007, 008373,    -00175.11, -00016.73, 008346.53,    
 0009.316040, 000984,  0.098, _,    -00212, 000010, 008367,    -00184.42, -00008.39, 008352.42,    
 0009.326050, 000983,  0.098, _,    -00208, -00012, 008379,    -00188.73, -00010.92, 008357.70,    
 0009.336060, 000986,  0.099, _,    -00197, 000011, 008325,    -00191.48, -00005.47, 008352.66,    
 0009.346039, 000984,  0.098, _,    -00164, -00035, 008376,    -00185.14, -00011.05, 008355.05,    
 0009.356049, 000985,  0.099, _,    -00211, -00030, 008369,    -00189.56, -00016.02, 008360.48,    
 0009.366058, 000983,  0.098, _,    -00190, -00001, 008426,    -00191.09, -00012.88, 008371.95,    
 0009.376038, 000986,  0.099, _,    -00170, -00043, 008346,    -00185.48, -00018.36, 008370.34,    
 0009.386047, 000987,  0.099, _,    -00182, -00019, 008417,    -00184.59, -00020.09, 008376.73,    
 0009.396057, 000986,  0.099, _,    -00219, -00048, 008391,    -00191.66, -00024.34, 008384.92,    
 0009.406036, 000986,  0.099, _,    -00183, 000017, 008336,    -00191.72, -00017.84, 008372.05,    
 0009.416046, 000986,  0.099, _,    -00204, -00018, 008362,    -00193.06, -00014.83, 008371.58,    
 0009.426056, 000988,  0.099, _,    -00192, -00004, 008349,    -00194.83, -00015.42, 008365.73,    
 0009.436035, 000988,  0.099, _,    -00181, -00037, 008334,    -00190.39, -00017.80, 008359.58,    
 0009.446045, 000987,  0.099, _,    -00223, -00009, 008358,    -00197.64, -00018.77, 008357.80,    
 0009.456055, 000985,  0.099, _,    -00201, -00021, 008388,    -00198.89, -00016.83, 008365.08,    
 0009.466034, 000985,  0.099, _,    -00228, 000005, 008393,    -00204.69, -00014.59, 008371.03,    
 0009.476044, 000987,  0.099, _,    -00194, 000003, 008357,    -00204.16, -00008.16, 008368.98,    
 0009.486053, 000985,  0.099, _,    -00258, -00003, 008429,    -00213.62, -00008.56, 008379.31,    
 0009.496063, 000988,  0.099, _,    -00195, -00052, 008354,    -00213.73, -00015.52, 008377.53,    
 0009.506042, 000986,  0.099, _,    -00188, 000010, 008359,    -00205.41, -00013.11, 008370.11,    
 0009.516052, 000986,  0.099, _,    -00188, -00060, 008317,    -00203.55, -00019.11, 008361.00,    
 0009.526062, 000984,  0.098, _,    -00209, -00006, 008296,    -00202.75, -00021.19, 008344.39,    
 0009.536041, 000985,  0.099, _,    -00172, -00024, 008373,    -00198.64, -00017.84, 008350.70,    
 0009.546051, 001001,  0.100, _,    -00222, -00026, 008344,    -00200.48, -00022.91, 008350.03,    
 0009.556061, 000988,  0.099, _,    -00197, -00014, 008350,    -00203.16, -00018.58, 008349.20,    
 0009.566040, 000990,  0.099, _,    -00181, 000013, 008306,    -00195.83, -00013.83, 008340.95,    
 0009.576050, 000987,  0.099, _,    -00183, -00026, 008319,    -00194.45, -00013.92, 008333.84,    
 0009.586060, 000986,  0.099, _,    -00203, -00009, 008347,    -00194.08, -00015.55, 008336.59,    
 0009.596039, 000986,  0.099, _,    -00223, -00037, 008361,    -00201.45, -00017.92, 008340.88,    
 0009.606049, 000984,  0.098, _,    -00221, -00008, 008318,    -00204.83, -00018.66, 008336.33,    
 0009.616058, 000985,  0.099, _,    -00202, 000038, 008412,    -00205.03, -00004.27, 008349.61,    
 0009.626038, 000987,  0.099, _,    -00187, -00004, 008383,    -00200.91, -00004.09, 008361.12,    
 0009.636047, 000984,  0.098, _,    -00216, 000008, 008337,    -00204.12, -00001.36, 008354.25,    
 0009.646057, 000986,  0.099, _,    -00167, -00002, 008332,    -00197.17, -00000.50, 008351.23,    
 0009.656036, 000985,  0.099, _,    -00165, 000026, 008359,    -00188.75, 000004.53, 008350.95,    
 0009.666046, 000985,  0.099, _,    -00184, 000009, 008392,    -00187.94, 000007.30, 008361.17,    
 0009.676056, 000986,  0.099, _,    -00160, -00007, 008339,    -00181.69, 000003.48, 008357.22,    
 0009.686035, 000986,  0.099, _,    -00187, -00003, 008389,    -00182.17, 000002.45, 008362.91,    
 0009.696045, 000985,  0.099, _,    -00209, 000020, 008368,    -00188.14, 000005.98, 008366.75,    
 0009.706055, 000985,  0.099, _,    -00187, -00017, 008373,    -00188.12, 000002.73, 008367.00,    
 0009.716034, 000984,  0.098, _,    -00199, -00037, 008392,    -00189.55, -00006.97, 008373.42,    
 0009.726044, 000985,  0.099, _,    -00228, -00016, 008407,    -00197.75, -00008.81, 008380.33,    
 0009.736053, 000987,  0.099, _,    -00171, -00026, 008383,    -00193.03, -00013.05, 008382.34,    
 0009.746033, 000987,  0.099, _,    -00203, -00001, 008434,    -00193.44, -00011.16, 008391.77,    
 0009.756042, 000986,  0.099, _,    -00177, -00039, 008370,    -00191.72, -00016.36, 008390.95,    
 0009.766052, 000988,  0.099, _,    -00204, -00035, 008317,    -00192.36, -00022.17, 008373.31,    
 0009.776062, 000985,  0.099, _,    -00189, -00010, 008368,    -00194.34, -00019.39, 008372.30,    
 0009.786041, 000990,  0.099, _,    -00147, 000031, 008396,    -00182.91, -00009.64, 008376.88,    
 0009.796051, 000987,  0.099, _,    -00149, -00022, 008406,    -00175.89, -00010.31, 008384.11,    
 0009.806061, 000987,  0.099, _,    -00179, -00023, 008380,    -00175.45, -00015.17, 008383.67,    
 0009.816040, 000985,  0.099, _,    -00196, -00032, 008258,    -00180.19, -00017.59, 008357.69,    
 0009.826050, 000989,  0.099, _,    -00179, -00002, 008354,    -00179.64, -00016.03, 008352.47,    
 0009.836060, 000986,  0.099, _,    -00235, -00013, 008313,    -00190.62, -00013.23, 008347.47,    
 0009.846039, 000987,  0.099, _,    -00187, -00017, 008392,    -00191.72, -00015.61, 008351.16,    
 0009.856049, 000984,  0.098, _,    -00221, 000004, 008354,    -00196.02, -00010.42, 008356.31,    
 0009.866058, 000986,  0.099, _,    -00179, -00034, 008353,    -00195.12, -00015.11, 008351.00,    
 0009.876038, 000986,  0.099, _,    -00159, -00011, 008385,    -00184.97, -00014.94, 008360.94,    
 0009.886047, 000988,  0.099, _,    -00175, -00025, 008331,    -00183.89, -00016.08, 008354.08,    
 0009.896057, 000984,  0.098, _,    -00195, 000000, 008401,    -00185.03, -00014.00, 008362.95,    
 0009.906036, 000984,  0.098, _,    -00159, -00013, 008369,    -00181.53, -00012.66, 008365.59,    
 0009.916046, 000986,  0.099, _,    -00199, -00049, 008392,    -00183.30, -00021.17, 008369.52,    
 0009.926056, 000986,  0.099, _,    -00168, -00038, 008332,    -00182.69, -00024.98, 008363.98,    
 0009.936035, 000986,  0.099, _,    -00231, -00039, 008435,    -00189.77, -00028.09, 008376.44,    
 0009.946045, 000986,  0.099, _,    -00202, -00069, 008373,    -00196.23, -00036.92, 008381.45,    
 0009.956055, 001002,  0.100, _,    -00202, -00021, 008385,    -00194.19, -00035.53, 008378.33,    
 0009.966064, 000988,  0.099, _,    -00190, 000015, 008389,    -00195.70, -00023.72, 008384.30,    
 0009.976044, 000991,  0.099, _,    -00199, -00018, 008320,    -00194.31, -00022.27, 008368.77,    
 0009.986053, 000990,  0.099, _,    -00175, -00044, 008361,    -00192.28, -00026.83, 008367.39,    
 0009.996033, 000985,  0.099, _,    -00148, -00021, 008411,    -00181.47, -00026.55, 008375.83,    
 0010.006042, 000987,  0.099, _,    -00210, -00034, 008343,    -00187.39, -00027.38, 008371.28,    
 0010.016052, 000985,  0.099, _,    -00157, -00020, 008406,    -00182.31, -00026.92, 008375.42,    
 0010.026062, 000993,  0.099, _,    -00183, -00017, 008374,    -00180.67, -00024.25, 008378.73,    
 0010.036041, 000988,  0.099, _,    -00215, -00001, 008442,    -00189.05, -00019.64, 008388.59,    
 0010.046051, 000986,  0.099, _,    -00189, 000027, 008407,    -00189.08, -00008.42, 008397.59,    
 0010.056061, 000986,  0.099, _,    -00185, -00036, 008379,    -00188.00, -00012.84, 008390.36,    
 0010.066040, 000986,  0.099, _,    -00190, 000013, 008363,    -00187.83, -00008.92, 008386.50,    
 0010.076050, 000983,  0.098, _,    -00199, -00010, 008327,    -00190.23, -00006.53, 008372.47,    
 0010.086060, 000984,  0.098, _,    -00189, 000021, 008375,    -00190.22, -00003.03, 008372.44,    
 0010.096039, 000987,  0.099, _,    -00200, -00005, 008369,    -00192.03, -00000.62, 008372.50,    
 0010.106049, 000985,  0.099, _,    -00132, 000013, 008394,    -00180.39, 000000.41, 008376.66,    
 0010.116058, 000985,  0.099, _,    -00224, -00006, 008348,    -00187.03, 000001.83, 008371.67,    
 0010.126038, 000984,  0.098, _,    -00184, 000003, 008335,    -00190.20, 000000.41, 008362.45,    
 0010.136047, 000984,  0.098, _,    -00213, -00024, 008401,    -00191.67, -00002.56, 008370.03,    
 0010.146057, 000984,  0.098, _,    -00184, -00013, 008334,    -00193.80, -00007.06, 008363.64,    
 0010.156036, 000984,  0.098, _,    -00160, 000004, 008331,    -00183.55, -00003.20, 008353.77,    
 0010.166046, 000983,  0.098, _,    -00201, -00011, 008273,    -00188.38, -00005.92, 008337.22,    
 0010.176056, 000984,  0.098, _,    -00158, -00028, 008312,    -00181.86, -00009.81, 008328.27,    
 0010.186035, 000985,  0.099, _,    -00217, -00012, 008392,    -00187.88, -00011.61, 008342.75,    
 0010.196045, 000985,  0.099, _,    -00198, -00025, 008378,    -00191.86, -00013.61, 008350.80,    
 0010.206055, 000985,  0.099, _,    -00168, 000016, 008400,    -00185.97, -00009.08, 008360.94,    
 0010.216034, 000985,  0.099, _,    -00168, -00013, 008331,    -00182.27, -00008.03, 008356.20,    
 0010.226044, 000988,  0.099, _,    -00194, -00023, 008319,    -00184.28, -00013.09, 008346.23,    
 0010.236053, 000988,  0.099, _,    -00150, -00022, 008412,    -00178.08, -00014.09, 008359.72,    
 0010.246063, 000986,  0.099, _,    -00227, -00024, 008349,    -00185.48, -00017.22, 008359.97,    
 0010.256042, 000986,  0.099, _,    -00180, 000006, 008303,    -00187.97, -00012.14, 008345.69,    
 0010.266052, 000985,  0.099, _,    -00199, -00013, 008352,    -00186.91, -00011.77, 008346.86,    
 0010.276062, 000984,  0.098, _,    -00190, -00005, 008344,    -00191.09, -00011.05, 008347.45,    
 0010.286041, 000985,  0.099, _,    -00184, -00019, 008370,    -00187.06, -00011.94, 008352.14,    
 0010.296051, 000985,  0.099, _,    -00189, -00038, 008382,    -00189.30, -00017.83, 008359.83,    
 0010.306061, 000985,  0.099, _,    -00200, -00009, 008355,    -00190.08, -00016.52, 008358.27,    
 0010.316040, 000985,  0.099, _,    -00210, 000007, 008383,    -00195.38, -00011.14, 008363.11,    
 0010.326050, 000985,  0.099, _,    -00191, 000025, 008326,    -00194.50, -00003.58, 008356.56,    
 0010.336060, 000985,  0.099, _,    -00176, 000014, 008342,    -00191.27, 000001.11, 008351.11,    
 0010.346039, 000987,  0.099, _,    -00166, -00022, 008368,    -00185.25, -00003.36, 008356.25,    
 0010.356049, 000984,  0.098, _,    -00224, 000021, 008313,    -00193.12, 000001.00, 008346.67,    
 0010.366058, 001003,  0.100, _,    -00190, 000001, 008385,    -00194.02, 000002.91, 008353.02,    
 0010.376038, 000990,  0.099, _,    -00174, -00042, 008334,    -00188.31, -00007.56, 008352.33,    
 0010.386047, 000989,  0.099, _,    -00200, -00041, 008337,    -00191.23, -00015.08, 008346.44,    
 0010.396057, 000986,  0.099, _,    -00164, -00016, 008344,    -00185.75, -00015.91, 008347.53,    
 0010.406036, 000985,  0.099, _,    -00140, -00021, 008319,    -00175.48, -00016.28, 008340.03,    
 0010.416046, 000985,  0.099, _,    -00209, -00047, 008342,    -00180.98, -00023.00, 008339.89,    
 0010.426056, 000990,  0.099, _,    -00193, -00054, 008342,    -00185.23, -00030.34, 008340.22,    
 0010.436035, 000988,  0.099, _,    -00173, -00043, 008390,    -00181.39, -00034.00, 008349.94,    
 0010.446045, 000988,  0.099, _,    -00182, 000017, 008391,    -00181.92, -00024.12, 008360.30,    
 0010.456055, 000986,  0.099, _,    -00208, -00012, 008351,    -00186.77, -00020.39, 008358.89,    
 0010.466034, 000986,  0.099, _,    -00195, -00016, 008345,    -00190.05, -00020.81, 008355.39,    
 0010.476044, 000986,  0.099, _,    -00255, -00007, 008342,    -00202.17, -00017.23, 008352.98,    
 0010.486053, 000986,  0.099, _,    -00188, -00012, 008382,    -00202.28, -00016.58, 008358.34,    
 0010.496063, 000987,  0.099, _,    -00186, 000007, 008289,    -00196.44, -00011.06, 008345.75,    
 0010.506042, 000984,  0.098, _,    -00222, -00022, 008318,    -00203.69, -00012.56, 008336.52,    
 0010.516052, 000985,  0.099, _,    -00202, 000028, 008385,    -00203.20, -00005.06, 008348.33,    
 0010.526062, 000987,  0.099, _,    -00181, 000024, 008319,    -00199.67, 000003.50, 008343.16,    
 0010.536041, 000983,  0.098, _,    -00196, -00032, 008348,    -00197.80, -00003.70, 008342.61,    
 0010.546051, 000984,  0.098, _,    -00155, 000007, 008376,    -00189.95, -00001.92, 008350.38,    
 0010.556061, 000985,  0.099, _,    -00142, -00020, 008329,    -00178.27, -00004.05, 008346.02,    
 0010.566040, 000984,  0.098, _,    -00190, 000006, 008357,    -00180.50, -00003.64, 008346.80,    
 0010.576050, 000984,  0.098, _,    -00235, -00048, 008330,    -00191.50, -00011.02, 008344.44,    
 0010.586060, 000985,  0.099, _,    -00176, -00022, 008314,    -00190.03, -00016.25, 008336.41,    
 0010.596039, 000986,  0.099, _,    -00167, -00017, 008428,    -00182.77, -00014.45, 008355.39,    
 0010.606049, 000986,  0.099, _,    -00199, -00004, 008348,    -00186.45, -00013.89, 008357.14,    
 0010.616058, 000987,  0.099, _,    -00181, -00001, 008371,    -00185.59, -00009.94, 008357.34,    
 0010.626038, 000990,  0.099, _,    -00197, -00030, 008444,    -00187.16, -00015.02, 008378.64,    
 0010.636047, 000987,  0.099, _,    -00124, -00013, 008258,    -00174.59, -00014.91, 008355.09,    
 0010.646057, 000984,  0.098, _,    -00105, 000017, 008393,    -00157.48, -00008.81, 008357.67,    
 0010.656036, 000987,  0.099, _,    -00182, -00014, 008327,    -00162.11, -00008.50, 008357.44,    
 0010.666046, 000986,  0.099, _,    -00161, -00005, 008294,    -00163.02, -00009.17, 008338.41,    
 0010.676056, 000986,  0.099, _,    -00183, -00050, 008385,    -00166.00, -00016.27, 008350.39,    
 0010.686035, 000986,  0.099, _,    -00205, 000012, 008323,    -00175.16, -00012.98, 008344.81,    
 0010.696045, 000985,  0.099, _,    -00197, -00018, 008364,    -00179.36, -00010.64, 008347.64,    
 0010.706055, 000985,  0.099, _,    -00185, -00033, 008368,    -00181.16, -00017.70, 008353.81,    
 0010.716034, 000985,  0.099, _,    -00198, -00036, 008349,    -00184.34, -00020.34, 008351.48,    
 0010.726044, 000984,  0.098, _,    -00179, -00039, 008326,    -00183.78, -00025.83, 008346.11,    
 0010.736053, 000986,  0.099, _,    -00162, -00042, 008354,    -00178.66, -00028.70, 008346.72,    
 0010.746063, 000987,  0.099, _,    -00210, 000002, 008295,    -00185.02, -00023.80, 008336.16,    
 0010.756042, 000985,  0.099, _,    -00158, -00037, 008334,    -00181.38, -00024.58, 008333.45,    
 0010.766052, 000986,  0.099, _,    -00200, -00039, 008366,    -00184.06, -00030.17, 008342.19,    
 0010.776062, 001056,  0.106, _,    -00222, -00011, 008279,    -00194.25, -00025.14, 008328.45,    
 0010.786072, 000999,  0.100, _,    -00205, -00043, 008348,    -00196.22, -00029.30, 008331.14,    
 0010.796051, 000993,  0.099, _,    -00205, -00010, 008349,    -00199.02, -00025.80, 008336.36,    
 0010.806061, 000986,  0.099, _,    -00208, 000011, 008333,    -00200.42, -00017.50, 008334.55,    
 0010.816040, 000987,  0.099, _,    -00204, 000019, 008348,    -00201.80, -00009.69, 008337.78,    
 0010.826050, 000989,  0.099, _,    -00179, -00002, 008380,    -00197.08, -00006.62, 008345.75,    
 0010.836060, 000987,  0.099, _,    -00138, -00053, 008343,    -00184.53, -00016.27, 008346.95,    
 0010.846039, 000986,  0.099, _,    -00229, 000007, 008330,    -00191.70, -00012.67, 008342.39,    
 0010.856049, 000986,  0.099, _,    -00184, -00007, 008353,    -00193.86, -00009.12, 008344.97,    
 0010.866058, 000987,  0.099, _,    -00196, -00018, 008349,    -00191.28, -00012.33, 008346.09,    
 0010.876038, 000989,  0.099, _,    -00194, -00040, 008422,    -00194.33, -00017.11, 008362.25,    
 0010.886047, 000986,  0.099, _,    -00203, -00001, 008357,    -00194.34, -00015.06, 008363.80,    
 0010.896057, 000987,  0.099, _,    -00177, -00023, 008271,    -00192.34, -00014.59, 008343.36,    
 0010.906036, 000984,  0.098, _,    -00175, -00008, 008312,    -00186.44, -00014.98, 008335.59,    
 0010.916046, 000986,  0.099, _,    -00202, -00051, 008345,    -00190.25, -00020.77, 008337.44,    
 0010.926056, 000986,  0.099, _,    -00168, -00018, 008365,    -00185.44, -00023.44, 008343.27,    
 0010.936035, 000986,  0.099, _,    -00212, -00009, 008398,    -00190.14, -00018.31, 008354.95,    
 0010.946045, 000984,  0.098, _,    -00130, -00033, 008385,    -00179.44, -00023.00, 008362.31,    
 0010.956055, 000986,  0.099, _,    -00158, 000009, 008418,    -00171.91, -00015.80, 008374.02,    
 0010.966034, 000987,  0.099, _,    -00175, -00023, 008347,    -00174.14, -00016.61, 008371.38,    
 0010.976044, 000986,  0.099, _,    -00178, 000008, 008336,    -00173.03, -00012.58, 008361.19,    
 0010.986053, 000987,  0.099, _,    -00165, -00006, 008365,    -00172.56, -00009.47, 008362.86,    
 0010.996063, 000985,  0.099, _,    -00215, -00031, 008344,    -00179.34, -00014.75, 008358.23,    
 0011.006042, 000985,  0.099, _,    -00155, 000010, 008276,    -00177.14, -00009.72, 008341.33,    
 0011.016052, 000985,  0.099, _,    -00272, -00031, 008344,    -00193.08, -00012.95, 008339.67,    
 0011.026062, 000989,  0.099, _,    -00198, -00020, 008395,    -00200.59, -00015.88, 008353.80,    
 0011.036041, 000990,  0.099, _,    -00180, -00073, 008375,    -00191.33, -00026.28, 008358.33,    
 0011.046051, 000987,  0.099, _,    -00205, 000000, 008295,    -00197.69, -00023.84, 008345.91,    
 0011.056061, 000986,  0.099, _,    -00231, -00045, 008354,    -00202.52, -00024.98, 008343.64,    
 0011.066040, 000985,  0.099, _,    -00188, -00036, 008325,    -00203.22, -00030.70, 008342.33,    
 0011.076050, 000986,  0.099, _,    -00207, -00022, 008391,    -00201.67, -00027.05, 008348.61,    
 0011.086060, 000985,  0.099, _,    -00159, 000028, 008281,    -00195.75, -00017.62, 008338.69,    
 0011.096039, 000986,  0.099, _,    -00221, -00040, 008426,    -00197.62, -00018.80, 008350.36,    
 0011.106049, 000986,  0.099, _,    -00181, 000023, 008364,    -00198.66, -00014.38, 008361.70,    
 0011.116058, 000984,  0.098, _,    -00193, 000011, 008286,    -00193.25, -00004.47, 008340.52,    
 0011.126038, 000985,  0.099, _,    -00195, -00019, 008347,    -00196.67, -00010.16, 008344.14,    
 0011.136047, 000986,  0.099, _,    -00168, -00027, 008449,    -00188.22, -00011.61, 008364.05,    
 0011.146057, 000985,  0.099, _,    -00168, -00036, 008386,    -00184.42, -00018.52, 008373.64,    
 0011.156036, 000985,  0.099, _,    -00174, -00038, 008353,    -00181.03, -00021.20, 008366.05,    
 0011.166046, 000985,  0.099, _,    -00255, -00046, 008389,    -00196.28, -00027.44, 008373.19,    
 0011.176056, 000986,  0.099, _,    -00194, -00038, 008333,    -00197.89, -00029.59, 008364.97,    
 0011.186066, 001005,  0.101, _,    -00199, -00013, 008367,    -00196.17, -00026.59, 008365.03,    
 0011.196045, 000987,  0.099, _,    -00210, -00018, 008344,    -00200.56, -00023.86, 008361.08,    
 0011.206055, 000989,  0.099, _,    -00178, 000016, 008301,    -00195.61, -00016.81, 008347.75,    
 0011.216034, 000986,  0.099, _,    -00180, -00021, 008340,    -00192.14, -00015.83, 008345.16,    
 0011.226044, 000988,  0.099, _,    -00222, -00014, 008331,    -00197.53, -00017.38, 008342.38,    
