 Gtime,       Gdur,    Gperc, G,    Grx1,   Gry1,   Grz1,    Gax1,   Gay1,   Gaz1
 0008.533447, 000986,  0.099, _,    -00034, 000071, -00035,    -00035.89, 000074.81, -00034.38,    
 0008.543457, 000986,  0.099, _,    -00032, 000070, -00032,    -00034.84, 000073.23, -00033.72,    
 0008.553436, 000985,  0.099, _,    -00038, 000084, -00029,    -00035.55, 000075.64, -00032.83,    
 0008.563446, 000985,  0.099, _,    -00024, 000078, -00046,    -00033.14, 000076.31, -00035.17,    
 0008.573456, 000985,  0.099, _,    -00034, 000084, -00034,    -00032.77, 000077.78, -00035.61,    
 0008.583435, 000985,  0.099, _,    -00036, 000076, -00028,    -00033.83, 000077.78, -00033.39,    
 0008.593445, 000984,  0.098, _,    -00033, 000074, -00041,    -00033.39, 000076.72, -00035.08,    
 0008.603455, 000987,  0.099, _,    -00037, 000078, -00030,    -00034.22, 000077.09, -00034.27,    
 0008.613464, 000985,  0.099, _,    -00041, 000069, -00034,    -00035.62, 000075.42, -00034.00,    
 0008.623444, 000989,  0.099, _,    -00032, 000072, -00030,    -00035.06, 000074.42, -00033.36,    
 0008.633453, 000989,  0.099, _,    -00038, 000071, -00031,    -00035.34, 000073.84, -00032.56,    
 0008.643463, 000989,  0.099, _,    -00037, 000085, -00029,    -00036.08, 000075.95, -00032.03,    
 0008.653442, 000987,  0.099, _,    -00032, 000070, -00032,    -00035.00, 000075.34, -00031.70,    
 0008.663452, 000986,  0.099, _,    -00035, 000070, -00039,    -00035.12, 000073.61, -00033.36,    
 0008.673462, 000985,  0.099, _,    -00041, 000067, -00037,    -00036.25, 000072.48, -00034.23,    
 0008.683441, 000986,  0.099, _,    -00031, 000078, -00029,    -00035.56, 000073.00, -00033.16,    
 0008.693451, 000987,  0.099, _,    -00038, 000078, -00036,    -00035.70, 000074.56, -00033.41,    
 0008.703461, 000985,  0.099, _,    -00030, 000077, -00035,    -00034.94, 000074.64, -00034.14,    
 0008.713440, 000985,  0.099, _,    -00033, 000079, -00027,    -00034.00, 000075.92, -00032.42,    
 0008.723450, 000985,  0.099, _,    -00031, 000073, -00038,    -00033.75, 000075.22, -00033.44,    
 0008.733459, 000992,  0.099, _,    -00040, 000066, -00034,    -00034.50, 000073.42, -00033.88,    
 0008.743439, 000998,  0.100, _,    -00029, 000073, -00035,    -00033.97, 000072.95, -00033.94,    
 0008.753448, 000991,  0.099, _,    -00034, 000081, -00035,    -00033.28, 000074.86, -00034.44,    
 0008.763458, 000987,  0.099, _,    -00035, 000078, -00030,    -00034.12, 000075.53, -00033.41,    
 0008.773438, 000987,  0.099, _,    -00031, 000076, -00036,    -00033.12, 000075.72, -00033.91,    
 0008.783447, 000986,  0.099, _,    -00040, 000065, -00036,    -00034.69, 000073.61, -00034.44,    
 0008.793457, 000986,  0.099, _,    -00031, 000073, -00030,    -00033.97, 000073.14, -00033.45,    
 0008.803436, 000985,  0.099, _,    -00038, 000073, -00037,    -00034.58, 000073.39, -00034.06,    
 0008.813446, 000986,  0.099, _,    -00040, 000077, -00034,    -00036.03, 000073.75, -00034.33,    
 0008.823456, 000994,  0.099, _,    -00038, 000076, -00032,    -00036.41, 000074.52, -00033.62,    
 0008.833435, 000988,  0.099, _,    -00032, 000078, -00042,    -00035.69, 000075.02, -00035.47,    
 0008.843445, 000987,  0.099, _,    -00033, 000072, -00030,    -00034.91, 000074.75, -00034.59,    
 0008.853455, 000984,  0.098, _,    -00036, 000071, -00036,    -00035.23, 000073.70, -00034.45,    
 0008.863464, 000988,  0.099, _,    -00029, 000085, -00031,    -00033.95, 000076.12, -00034.17,    
 0008.873444, 000985,  0.099, _,    -00032, 000075, -00040,    -00033.39, 000076.16, -00034.88,    
 0008.883453, 000986,  0.099, _,    -00033, 000074, -00034,    -00033.33, 000075.42, -00035.34,    
 0008.893463, 000988,  0.099, _,    -00040, 000077, -00031,    -00034.67, 000075.91, -00033.95,    
 0008.903442, 000985,  0.099, _,    -00037, 000074, -00030,    -00035.41, 000075.58, -00033.36,    
 0008.913452, 000987,  0.099, _,    -00031, 000067, -00024,    -00034.34, 000073.88, -00031.16,    
 0008.923462, 000986,  0.099, _,    -00037, 000079, -00033,    -00034.81, 000074.56, -00031.41,    
 0008.933441, 000987,  0.099, _,    -00037, 000072, -00039,    -00035.34, 000074.47, -00033.00,    
 0008.943451, 000986,  0.099, _,    -00031, 000081, -00028,    -00034.42, 000075.33, -00032.19,    
 0008.953461, 000984,  0.098, _,    -00035, 000076, -00034,    -00034.38, 000076.09, -00032.11,    
 0008.963440, 000986,  0.099, _,    -00035, 000077, -00036,    -00034.69, 000075.78, -00033.27,    
 0008.973450, 000987,  0.099, _,    -00031, 000081, -00031,    -00033.86, 000077.34, -00032.66,    
 0008.983459, 000985,  0.099, _,    -00026, 000072, -00040,    -00032.25, 000076.05, -00034.14,    
 0008.993439, 000985,  0.099, _,    -00038, 000081, -00035,    -00033.14, 000076.94, -00034.53,    
 0009.003448, 000985,  0.099, _,    -00034, 000076, -00035,    -00033.73, 000077.06, -00034.44,    
 0009.013458, 000985,  0.099, _,    -00035, 000080, -00031,    -00033.64, 000077.44, -00034.02,    
 0009.023468, 000992,  0.099, _,    -00028, 000071, -00038,    -00032.72, 000076.48, -00034.58,    
 0009.033447, 000986,  0.099, _,    -00032, 000070, -00032,    -00032.12, 000074.77, -00034.53,    
 0009.043457, 000987,  0.099, _,    -00037, 000083, -00035,    -00033.44, 000076.56, -00034.27,    
 0009.053436, 000985,  0.099, _,    -00037, 000079, -00028,    -00034.02, 000077.28, -00033.28,    
 0009.063446, 000985,  0.099, _,    -00038, 000076, -00033,    -00035.03, 000076.94, -00032.75,    
 0009.073456, 000988,  0.099, _,    -00031, 000083, -00035,    -00034.22, 000078.12, -00033.64,    
 0009.083435, 000986,  0.099, _,    -00039, 000078, -00036,    -00035.08, 000078.41, -00033.81,    
 0009.093445, 000986,  0.099, _,    -00038, 000071, -00035,    -00036.02, 000076.67, -00034.36,    
 0009.103455, 000984,  0.098, _,    -00025, 000074, -00029,    -00033.73, 000076.03, -00033.03,    
 0009.113464, 000985,  0.099, _,    -00034, 000085, -00039,    -00033.42, 000077.78, -00034.17,    
 0009.123444, 000987,  0.099, _,    -00038, 000080, -00035,    -00034.62, 000078.62, -00034.61,    
 0009.133453, 000985,  0.099, _,    -00036, 000084, -00023,    -00034.91, 000079.55, -00032.08,    
 0009.143463, 000993,  0.099, _,    -00030, 000085, -00033,    -00034.03, 000081.06, -00031.91,    
 0009.153442, 000995,  0.100, _,    -00038, 000082, -00028,    -00034.59, 000081.33, -00031.39,    
 0009.163452, 000989,  0.099, _,    -00033, 000078, -00033,    -00034.61, 000080.77, -00031.34,    
 0009.173462, 000987,  0.099, _,    -00032, 000069, -00033,    -00033.73, 000078.14, -00032.03,    
 0009.183441, 000987,  0.099, _,    -00035, 000084, -00038,    -00034.08, 000079.06, -00033.00,    
 0009.193451, 000985,  0.099, _,    -00032, 000074, -00045,    -00033.56, 000078.50, -00035.83,    
 0009.203461, 000986,  0.099, _,    -00038, 000064, -00031,    -00034.47, 000075.00, -00035.02,    
 0009.213440, 000986,  0.099, _,    -00034, 000076, -00034,    -00034.50, 000075.11, -00034.47,    
 0009.223450, 000991,  0.099, _,    -00033, 000080, -00031,    -00034.11, 000076.25, -00034.02,    
 0009.233459, 000989,  0.099, _,    -00034, 000074, -00037,    -00034.17, 000075.80, -00034.33,    
 0009.243439, 000986,  0.099, _,    -00038, 000071, -00036,    -00034.86, 000074.55, -00035.00,    
 0009.253448, 000986,  0.099, _,    -00038, 000070, -00035,    -00035.67, 000073.44, -00034.91,    
 0009.263458, 000985,  0.099, _,    -00031, 000071, -00028,    -00034.73, 000072.70, -00033.73,    
 0009.273438, 000984,  0.098, _,    -00038, 000081, -00030,    -00035.23, 000074.33, -00032.64,    
 0009.283447, 000990,  0.099, _,    -00037, 000079, -00023,    -00035.86, 000075.47, -00030.88,    
 0009.293457, 000986,  0.099, _,    -00036, 000078, -00043,    -00035.83, 000075.97, -00032.72,    
 0009.303436, 000986,  0.099, _,    -00034, 000080, -00033,    -00035.55, 000076.94, -00033.62,    
 0009.313446, 000986,  0.099, _,    -00027, 000069, -00030,    -00033.69, 000075.38, -00032.05,    
 0009.323456, 000985,  0.099, _,    -00033, 000073, -00032,    -00033.33, 000074.67, -00032.48,    
 0009.333435, 000986,  0.099, _,    -00033, 000082, -00035,    -00033.39, 000076.31, -00032.64,    
 0009.343445, 000985,  0.099, _,    -00036, 000078, -00031,    -00033.78, 000076.77, -00032.69,    
 0009.353455, 000985,  0.099, _,    -00037, 000078, -00037,    -00034.61, 000077.02, -00033.12,    
 0009.363464, 000986,  0.099, _,    -00039, 000078, -00042,    -00035.45, 000077.39, -00035.34,    
 0009.373444, 000990,  0.099, _,    -00038, 000078, -00025,    -00036.14, 000077.56, -00033.27,    
 0009.383453, 000988,  0.099, _,    -00034, 000074, -00027,    -00035.69, 000076.97, -00031.70,    
 0009.393463, 000985,  0.099, _,    -00036, 000074, -00033,    -00035.69, 000076.12, -00032.02,    
 0009.403442, 000985,  0.099, _,    -00036, 000082, -00031,    -00035.77, 000077.28, -00031.89,    
 0009.413452, 000987,  0.099, _,    -00034, 000069, -00030,    -00035.42, 000075.84, -00031.39,    
 0009.423462, 000990,  0.099, _,    -00031, 000083, -00036,    -00034.48, 000076.78, -00032.20,    
 0009.433441, 000988,  0.099, _,    -00028, 000075, -00040,    -00033.12, 000077.14, -00034.06,    
 0009.443451, 000985,  0.099, _,    -00041, 000077, -00037,    -00034.59, 000076.56, -00034.83,    
 0009.453461, 000987,  0.099, _,    -00040, 000079, -00039,    -00036.12, 000077.48, -00035.67,    
 0009.463440, 000985,  0.099, _,    -00036, 000069, -00040,    -00035.95, 000075.44, -00036.69,    
 0009.473450, 000985,  0.099, _,    -00037, 000077, -00032,    -00036.23, 000075.64, -00035.84,    
 0009.483459, 000986,  0.099, _,    -00032, 000082, -00035,    -00035.33, 000077.05, -00035.41,    
 0009.493439, 000984,  0.098, _,    -00038, 000077, -00036,    -00035.72, 000077.17, -00035.77,    
 0009.503448, 000985,  0.099, _,    -00037, 000079, -00035,    -00036.19, 000077.44, -00035.64,    
 0009.513458, 000986,  0.099, _,    -00037, 000072, -00029,    -00036.22, 000076.56, -00034.39,    
 0009.523438, 000984,  0.098, _,    -00032, 000071, -00035,    -00035.52, 000075.03, -00034.25,    
 0009.533447, 000985,  0.099, _,    -00035, 000068, -00042,    -00035.20, 000073.72, -00036.12,    
 0009.543457, 000985,  0.099, _,    -00029, 000077, -00037,    -00034.17, 000073.97, -00036.41,    
 0009.553436, 000993,  0.099, _,    -00037, 000071, -00031,    -00034.39, 000073.69, -00035.20,    
 0009.563446, 000997,  0.100, _,    -00024, 000077, -00034,    -00032.64, 000073.95, -00034.73,    
 0009.573456, 000989,  0.099, _,    -00034, 000073, -00029,    -00032.06, 000074.16, -00033.66,    
 0009.583435, 000987,  0.099, _,    -00030, 000077, -00038,    -00032.28, 000074.36, -00034.17,    
 0009.593445, 000987,  0.099, _,    -00029, 000079, -00024,    -00030.94, 000075.72, -00032.50,    
 0009.603455, 000985,  0.099, _,    -00039, 000071, -00037,    -00032.91, 000074.48, -00032.66,    
 0009.613464, 000985,  0.099, _,    -00042, 000076, -00035,    -00034.70, 000074.72, -00033.89,    
 0009.623444, 000993,  0.099, _,    -00034, 000076, -00029,    -00034.88, 000075.05, -00032.38,    
 0009.633453, 000986,  0.099, _,    -00036, 000074, -00041,    -00034.78, 000074.86, -00034.34,    
 0009.643463, 000987,  0.099, _,    -00046, 000070, -00029,    -00037.38, 000073.89, -00033.39,    
 0009.653442, 000988,  0.099, _,    -00034, 000082, -00033,    -00036.94, 000075.42, -00032.91,    
 0009.663452, 000985,  0.099, _,    -00040, 000078, -00030,    -00037.36, 000076.41, -00032.52,    
 0009.673462, 000985,  0.099, _,    -00034, 000074, -00039,    -00037.05, 000075.70, -00033.53,    
 0009.683441, 000987,  0.099, _,    -00037, 000073, -00036,    -00036.77, 000075.27, -00034.53,    
 0009.693451, 000986,  0.099, _,    -00044, 000075, -00039,    -00038.69, 000075.00, -00035.20,    
 0009.703461, 000986,  0.099, _,    -00036, 000075, -00037,    -00038.19, 000075.19, -00035.97,    
 0009.713440, 000986,  0.099, _,    -00034, 000079, -00046,    -00037.33, 000075.77, -00037.84,    
 0009.723450, 000985,  0.099, _,    -00034, 000079, -00033,    -00036.58, 000076.70, -00037.55,    
 0009.733459, 000985,  0.099, _,    -00038, 000075, -00035,    -00036.77, 000076.31, -00036.31,    
 0009.743439, 000986,  0.099, _,    -00031, 000076, -00033,    -00035.69, 000076.28, -00036.20,    
 0009.753448, 000985,  0.099, _,    -00037, 000076, -00040,    -00035.64, 000076.22, -00036.45,    
 0009.763458, 000985,  0.099, _,    -00030, 000075, -00029,    -00034.67, 000076.02, -00035.58,    
 0009.773438, 000986,  0.099, _,    -00040, 000073, -00029,    -00035.31, 000075.31, -00033.53,    
 0009.783447, 001000,  0.100, _,    -00030, 000084, -00040,    -00034.78, 000076.95, -00035.20,    
 0009.793457, 000988,  0.099, _,    -00035, 000072, -00025,    -00034.09, 000076.41, -00033.11,    
 0009.803436, 000988,  0.099, _,    -00038, 000082, -00027,    -00035.42, 000077.06, -00031.42,    
 0009.813446, 000987,  0.099, _,    -00032, 000073, -00035,    -00034.34, 000076.89, -00032.09,    
 0009.823456, 000992,  0.099, _,    -00035, 000073, -00034,    -00034.56, 000075.44, -00032.50,    
 0009.833435, 000986,  0.099, _,    -00034, 000084, -00029,    -00034.38, 000077.55, -00031.69,    
 0009.843445, 000987,  0.099, _,    -00041, 000081, -00032,    -00035.77, 000078.23, -00031.53,    
 0009.853455, 000988,  0.099, _,    -00033, 000074, -00036,    -00035.42, 000077.53, -00032.53,    
 0009.863464, 000987,  0.099, _,    -00032, 000070, -00035,    -00034.47, 000075.77, -00033.11,    
 0009.873444, 000988,  0.099, _,    -00038, 000069, -00037,    -00035.27, 000074.33, -00033.89,    
 0009.883453, 000986,  0.099, _,    -00033, 000071, -00032,    -00034.92, 000073.44, -00033.59,    
 0009.893463, 000986,  0.099, _,    -00041, 000082, -00030,    -00036.00, 000075.20, -00032.81,    
 0009.903442, 000986,  0.099, _,    -00033, 000076, -00035,    -00035.73, 000075.55, -00033.20,    
 0009.913452, 000984,  0.098, _,    -00040, 000078, -00032,    -00036.27, 000075.86, -00033.11,    
 0009.923462, 000986,  0.099, _,    -00037, 000081, -00036,    -00036.88, 000077.17, -00033.64,    
 0009.933441, 000984,  0.098, _,    -00039, 000079, -00034,    -00037.02, 000077.52, -00033.92,    
 0009.943451, 000987,  0.099, _,    -00037, 000076, -00027,    -00037.38, 000077.34, -00032.38,    
 0009.953461, 000987,  0.099, _,    -00035, 000072, -00038,    -00036.64, 000076.03, -00033.41,    
 0009.963440, 000993,  0.099, _,    -00033, 000077, -00028,    -00036.03, 000076.09, -00032.66,    
 0009.973450, 000998,  0.100, _,    -00043, 000079, -00031,    -00037.20, 000076.86, -00031.78,    
 0009.983459, 000988,  0.099, _,    -00032, 000082, -00029,    -00036.70, 000078.02, -00031.50,    
 0009.993439, 000987,  0.099, _,    -00039, 000083, -00021,    -00036.55, 000079.28, -00028.95,    
 0010.003448, 000986,  0.099, _,    -00031, 000076, -00035,    -00036.03, 000078.77, -00030.03,    
 0010.013458, 000985,  0.099, _,    -00037, 000073, -00038,    -00035.52, 000077.42, -00031.97,    
 0010.023438, 001013,  0.101, _,    -00036, 000070, -00031,    -00036.20, 000075.81, -00031.77,    
 0010.033447, 000989,  0.099, _,    -00047, 000073, -00033,    -00037.91, 000075.00, -00031.92,    
 0010.043457, 000986,  0.099, _,    -00037, 000078, -00037,    -00038.48, 000075.59, -00033.05,    
 0010.053436, 000984,  0.098, _,    -00035, 000077, -00041,    -00037.14, 000075.92, -00034.75,    
 0010.063446, 000985,  0.099, _,    -00026, 000071, -00047,    -00035.28, 000074.92, -00037.55,    
 0010.073456, 000984,  0.098, _,    -00029, 000075, -00031,    -00033.25, 000074.78, -00036.50,    
 0010.083466, 000986,  0.099, _,    -00034, 000081, -00037,    -00033.77, 000076.17, -00036.20,    
 0010.093445, 000985,  0.099, _,    -00039, 000079, -00025,    -00034.45, 000076.80, -00034.50,    
 0010.103455, 000986,  0.099, _,    -00030, 000076, -00029,    -00033.97, 000076.58, -00032.66,    
 0010.113464, 000986,  0.099, _,    -00036, 000075, -00035,    -00033.86, 000076.14, -00033.64,    
 0010.123444, 000985,  0.099, _,    -00033, 000081, -00031,    -00034.19, 000077.14, -00032.86,    
 0010.133453, 000989,  0.099, _,    -00033, 000074, -00039,    -00033.48, 000076.78, -00034.16,    
 0010.143463, 000984,  0.098, _,    -00036, 000078, -00035,    -00034.20, 000076.78, -00034.53,    
 0010.153442, 000985,  0.099, _,    -00036, 000070, -00035,    -00034.30, 000075.72, -00034.53,    
 0010.163452, 000985,  0.099, _,    -00034, 000076, -00037,    -00034.39, 000075.30, -00035.06,    
 0010.173462, 000985,  0.099, _,    -00035, 000078, -00038,    -00034.41, 000076.25, -00035.61,    
 0010.183441, 000986,  0.099, _,    -00034, 000076, -00034,    -00034.53, 000076.00, -00035.25,    
 0010.193451, 000986,  0.099, _,    -00030, 000073, -00030,    -00033.55, 000075.56, -00034.09,    
 0010.203461, 000984,  0.098, _,    -00033, 000085, -00031,    -00033.36, 000077.17, -00033.39,    
 0010.213440, 000985,  0.099, _,    -00034, 000070, -00038,    -00033.47, 000076.28, -00034.34,    
 0010.223450, 000991,  0.099, _,    -00035, 000071, -00034,    -00033.80, 000074.45, -00034.59,    
 0010.233459, 000990,  0.099, _,    -00034, 000076, -00037,    -00033.91, 000075.14, -00034.84,    
 0010.243439, 000986,  0.099, _,    -00036, 000074, -00030,    -00034.27, 000074.59, -00034.16,    
 0010.253448, 000984,  0.098, _,    -00036, 000077, -00043,    -00034.77, 000075.27, -00035.53,    
 0010.263458, 000987,  0.099, _,    -00037, 000075, -00036,    -00035.17, 000075.14, -00036.28,    
 0010.273438, 000986,  0.099, _,    -00032, 000078, -00035,    -00034.62, 000075.77, -00035.50,    
 0010.283447, 000987,  0.099, _,    -00032, 000073, -00040,    -00033.88, 000075.34, -00036.75,    
 0010.293457, 000985,  0.099, _,    -00036, 000077, -00033,    -00034.39, 000075.45, -00035.89,    
 0010.303436, 000984,  0.098, _,    -00036, 000074, -00027,    -00034.75, 000075.33, -00034.08,    
 0010.313446, 000985,  0.099, _,    -00038, 000080, -00040,    -00035.50, 000076.08, -00035.00,    
 0010.323456, 000985,  0.099, _,    -00047, 000072, -00036,    -00037.95, 000075.56, -00035.72,    
 0010.333435, 000985,  0.099, _,    -00035, 000075, -00030,    -00037.78, 000075.02, -00034.20,    
 0010.343445, 000986,  0.099, _,    -00034, 000078, -00038,    -00036.64, 000076.05, -00035.03,    
 0010.353455, 000987,  0.099, _,    -00035, 000078, -00031,    -00036.52, 000076.27, -00034.28,    
 0010.363464, 000985,  0.099, _,    -00039, 000069, -00040,    -00036.81, 000075.03, -00035.25,    
 0010.373444, 001000,  0.100, _,    -00040, 000075, -00029,    -00037.75, 000074.53, -00034.33,    
 0010.383453, 000991,  0.099, _,    -00038, 000079, -00028,    -00037.72, 000075.81, -00032.38,    
 0010.393463, 000990,  0.099, _,    -00035, 000080, -00034,    -00037.31, 000076.53, -00032.94,    
 0010.403442, 000990,  0.099, _,    -00043, 000075, -00032,    -00038.39, 000076.50, -00032.58,    
 0010.413452, 000986,  0.099, _,    -00037, 000080, -00034,    -00038.50, 000076.92, -00032.89,    
 0010.423462, 000990,  0.099, _,    -00031, 000075, -00034,    -00036.61, 000076.94, -00033.16,    
 0010.433441, 000988,  0.099, _,    -00028, 000078, -00031,    -00034.83, 000076.80, -00032.72,    
 0010.443451, 000989,  0.099, _,    -00033, 000076, -00036,    -00034.03, 000076.97, -00033.22,    
 0010.453461, 000986,  0.099, _,    -00043, 000072, -00034,    -00036.03, 000075.69, -00033.64,    
 0010.463440, 000987,  0.099, _,    -00036, 000069, -00033,    -00036.23, 000074.38, -00033.28,    
 0010.473450, 000986,  0.099, _,    -00032, 000078, -00032,    -00035.19, 000074.80, -00033.14,    
 0010.483459, 000985,  0.099, _,    -00038, 000077, -00041,    -00035.70, 000075.66, -00034.58,    
 0010.493439, 000986,  0.099, _,    -00036, 000072, -00029,    -00035.88, 000074.70, -00033.89,    
 0010.503448, 000986,  0.099, _,    -00034, 000075, -00029,    -00035.34, 000074.73, -00032.44,    
 0010.513458, 000985,  0.099, _,    -00036, 000084, -00027,    -00035.44, 000076.55, -00031.55,    
 0010.523438, 000985,  0.099, _,    -00036, 000076, -00029,    -00035.52, 000076.83, -00030.62,    
 0010.533447, 000984,  0.098, _,    -00032, 000083, -00035,    -00034.83, 000077.72, -00031.72,    
 0010.543457, 000986,  0.099, _,    -00032, 000081, -00035,    -00034.17, 000078.88, -00032.31,    
 0010.553436, 000985,  0.099, _,    -00031, 000082, -00032,    -00033.55, 000079.30, -00032.39,    
 0010.563446, 000985,  0.099, _,    -00033, 000079, -00031,    -00033.33, 000079.64, -00031.97,    
 0010.573456, 000984,  0.098, _,    -00037, 000077, -00028,    -00034.06, 000078.89, -00031.19,    
 0010.583435, 000985,  0.099, _,    -00032, 000078, -00040,    -00033.67, 000078.94, -00032.73,    
 0010.593445, 000985,  0.099, _,    -00028, 000072, -00028,    -00032.39, 000077.45, -00032.27,    
 0010.603455, 000984,  0.098, _,    -00032, 000075, -00038,    -00032.16, 000076.80, -00032.77,    
 0010.613464, 000984,  0.098, _,    -00039, 000075, -00029,    -00033.56, 000076.50, -00032.73,    
 0010.623444, 000993,  0.099, _,    -00032, 000078, -00034,    -00033.44, 000076.73, -00032.38,    
 0010.633453, 000986,  0.099, _,    -00038, 000099, -00031,    -00034.09, 000081.31, -00032.75,    
 0010.643463, 000987,  0.099, _,    -00042, 000088, -00033,    -00036.05, 000083.45, -00032.28,    
 0010.653442, 000986,  0.099, _,    -00048, 000073, -00035,    -00038.56, 000081.00, -00033.25,    
 0010.663452, 000987,  0.099, _,    -00041, 000079, -00035,    -00039.59, 000080.45, -00033.34,    
 0010.673462, 000986,  0.099, _,    -00046, 000069, -00029,    -00040.69, 000078.17, -00032.77,    
 0010.683441, 000985,  0.099, _,    -00037, 000076, -00033,    -00040.52, 000077.25, -00032.42,    
 0010.693451, 000985,  0.099, _,    -00033, 000077, -00029,    -00038.56, 000077.48, -00032.11,    
 0010.703461, 000985,  0.099, _,    -00031, 000083, -00040,    -00037.23, 000078.34, -00033.23,    
 0010.713440, 000985,  0.099, _,    -00034, 000073, -00027,    -00036.27, 000077.80, -00032.62,    
 0010.723450, 000987,  0.099, _,    -00034, 000077, -00035,    -00036.08, 000077.16, -00032.33,    
 0010.733459, 000985,  0.099, _,    -00034, 000079, -00032,    -00035.39, 000077.88, -00032.97,    
 0010.743439, 000986,  0.099, _,    -00036, 000073, -00035,    -00035.64, 000076.59, -00032.84,    
 0010.753448, 000986,  0.099, _,    -00034, 000065, -00038,    -00035.20, 000074.03, -00034.41,    
 0010.763458, 000987,  0.099, _,    -00039, 000078, -00032,    -00035.88, 000074.17, -00033.70,    
 0010.773438, 000985,  0.099, _,    -00031, 000080, -00040,    -00034.88, 000075.94, -00035.06,    
 0010.783447, 001011,  0.101, _,    -00035, 000084, -00028,    -00034.48, 000077.36, -00033.83,    
 0010.793457, 001015,  0.102, _,    -00035, 000069, -00037,    -00034.75, 000076.19, -00034.11,    
 0010.803436, 000989,  0.099, _,    -00037, 000078, -00037,    -00034.98, 000075.84, -00035.16,    
 0010.813446, 000987,  0.099, _,    -00032, 000075, -00028,    -00034.66, 000076.33, -00033.52,    
 0010.823456, 000997,  0.100, _,    -00038, 000072, -00025,    -00035.05, 000074.84, -00031.67,    
 0010.833466, 000989,  0.099, _,    -00041, 000072, -00032,    -00036.67, 000074.48, -00031.48,    
 0010.843445, 000986,  0.099, _,    -00037, 000076, -00028,    -00036.69, 000074.45, -00031.02,    
 0010.853455, 000988,  0.099, _,    -00030, 000081, -00032,    -00035.44, 000076.11, -00030.83,    
 0010.863464, 000987,  0.099, _,    -00039, 000063, -00033,    -00035.81, 000073.48, -00031.53,    
 0010.873444, 000998,  0.100, _,    -00031, 000088, -00032,    -00035.28, 000075.97, -00031.36,    
 0010.883453, 000986,  0.099, _,    -00033, 000068, -00029,    -00034.28, 000075.30, -00031.06,    
 0010.893463, 000986,  0.099, _,    -00033, 000077, -00034,    -00034.34, 000074.52, -00031.33,    
 0010.903442, 000985,  0.099, _,    -00032, 000076, -00027,    -00033.56, 000075.66, -00030.72,    
 0010.913452, 000985,  0.099, _,    -00035, 000082, -00035,    -00034.02, 000076.27, -00031.16,    
 0010.923462, 000984,  0.098, _,    -00039, 000082, -00037,    -00034.92, 000078.30, -00032.77,    
 0010.933441, 000985,  0.099, _,    -00034, 000082, -00032,    -00034.97, 000078.62, -00032.50,    
 0010.943451, 000987,  0.099, _,    -00032, 000075, -00034,    -00034.11, 000078.47, -00033.00,    
 0010.953461, 000985,  0.099, _,    -00034, 000071, -00040,    -00034.09, 000076.47, -00034.42,    
 0010.963440, 000985,  0.099, _,    -00034, 000081, -00019,    -00033.97, 000077.61, -00031.64,    
 0010.973450, 000986,  0.099, _,    -00034, 000080, -00036,    -00034.06, 000078.06, -00031.70,    
 0010.983459, 000986,  0.099, _,    -00037, 000065, -00033,    -00034.58, 000075.62, -00032.78,    
 0010.993439, 000987,  0.099, _,    -00032, 000081, -00036,    -00034.22, 000076.08, -00032.83,    
 0011.003448, 000987,  0.099, _,    -00039, 000072, -00034,    -00035.03, 000075.95, -00033.75,    
 0011.013458, 000984,  0.098, _,    -00032, 000078, -00033,    -00034.78, 000075.73, -00033.12,    
 0011.023468, 000997,  0.100, _,    -00030, 000078, -00027,    -00033.42, 000076.73, -00032.28,    
 0011.033447, 000988,  0.099, _,    -00038, 000075, -00036,    -00034.47, 000075.91, -00032.53,    
 0011.043457, 000989,  0.099, _,    -00036, 000077, -00039,    -00034.81, 000076.33, -00034.31,    
 0011.053436, 000988,  0.099, _,    -00038, 000071, -00026,    -00035.47, 000075.06, -00032.42,    
 0011.063446, 000987,  0.099, _,    -00031, 000075, -00036,    -00034.72, 000074.92, -00033.02,    
 0011.073456, 000986,  0.099, _,    -00036, 000077, -00031,    -00034.72, 000075.44, -00032.81,    
 0011.083435, 000987,  0.099, _,    -00041, 000088, -00036,    -00036.28, 000078.00, -00033.30,    
 0011.093445, 000988,  0.099, _,    -00028, 000068, -00042,    -00034.66, 000076.39, -00035.42,    
 0011.103455, 000986,  0.099, _,    -00030, 000077, -00029,    -00033.31, 000075.88, -00034.12,    
 0011.113464, 000986,  0.099, _,    -00045, 000084, -00035,    -00035.80, 000078.14, -00034.05,    
 0011.123444, 000986,  0.099, _,    -00029, 000077, -00034,    -00034.81, 000077.75, -00034.31,    
 0011.133453, 000986,  0.099, _,    -00038, 000078, -00031,    -00034.89, 000077.94, -00033.45,    
 0011.143463, 000986,  0.099, _,    -00038, 000081, -00032,    -00036.14, 000078.42, -00033.22,    
 0011.153442, 000986,  0.099, _,    -00038, 000079, -00033,    -00036.16, 000078.83, -00033.09,    
 0011.163452, 000985,  0.099, _,    -00029, 000075, -00030,    -00035.09, 000077.97, -00032.45,    
 0011.173462, 000984,  0.098, _,    -00037, 000075, -00035,    -00034.86, 000077.38, -00032.89,    
 0011.183441, 000985,  0.099, _,    -00035, 000070, -00028,    -00035.42, 000075.78, -00032.09,    
 0011.193451, 000992,  0.099, _,    -00034, 000074, -00030,    -00034.77, 000075.23, -00031.25,    
 0011.203461, 000995,  0.100, _,    -00026, 000076, -00031,    -00033.20, 000075.38, -00031.41,    
