 Ftime,       Fdur,      Qw1,     Qx1,     Qy1,     Qz1,        Ex1,     Ey1,     Ez1,      dEx1, dEy1, dEz1  
 0004.772415, 000019,    00.9489, 00.2637, -0.0422, -0.1680,    00.5391, 00.0087, -0.3474,    00.0393, -0.0405, 00.0197,    
 0004.782410, 000020,    00.9487, 00.2644, -0.0426, -0.1682,    00.5406, 00.0084, -0.3481,    00.0385, -0.0392, 00.0359,    
 0004.792412, 000018,    00.9485, 00.2650, -0.0430, -0.1684,    00.5421, 00.0081, -0.3486,    00.0385, -0.0493, 00.0383,    
 0004.802414, 000018,    00.9482, 00.2657, -0.0432, -0.1685,    00.5436, 00.0077, -0.3492,    00.0398, -0.0152, 00.0366,    
 0004.812408, 000017,    00.9480, 00.2665, -0.0434, -0.1687,    00.5451, 00.0076, -0.3497,    00.0378, -0.0023, 00.0207,    
 0004.822411, 000019,    00.9477, 00.2672, -0.0434, -0.1690,    00.5466, 00.0077, -0.3501,    00.0378, 00.0219, -0.0025,    
 0004.832413, 000019,    00.9475, 00.2679, -0.0433, -0.1693,    00.5482, 00.0081, -0.3507,    00.0366, 00.0415, -0.0108,    
 0004.842407, 000027,    00.9472, 00.2687, -0.0432, -0.1697,    00.5496, 00.0088, -0.3513,    00.0367, 00.0300, -0.0164,    
 0004.852417, 000023,    00.9469, 00.2694, -0.0432, -0.1700,    00.5511, 00.0093, -0.3519,    00.0368, 00.0253, -0.0208,    
 0004.862411, 000020,    00.9466, 00.2701, -0.0432, -0.1704,    00.5526, 00.0099, -0.3526,    00.0373, 00.0123, -0.0238,    
 0004.872406, 000019,    00.9463, 00.2709, -0.0433, -0.1709,    00.5541, 00.0103, -0.3534,    00.0390, -0.0070, -0.0194,    
 0004.882416, 000018,    00.9461, 00.2716, -0.0435, -0.1712,    00.5556, 00.0106, -0.3542,    00.0397, -0.0285, -0.0056,    
 0004.892403, 000026,    00.9458, 00.2723, -0.0438, -0.1716,    00.5572, 00.0106, -0.3550,    00.0386, -0.0296, -0.0025,    
 0004.902412, 000019,    00.9455, 00.2730, -0.0439, -0.1719,    00.5587, 00.0106, -0.3559,    00.0382, -0.0100, -0.0070,    
 0004.912415, 000023,    00.9452, 00.2737, -0.0440, -0.1723,    00.5602, 00.0108, -0.3566,    00.0390, -0.0002, -0.0114,    
 0004.922409, 000020,    00.9450, 00.2744, -0.0442, -0.1726,    00.5617, 00.0110, -0.3574,    00.0405, -0.0172, -0.0098,    
 0004.932411, 000019,    00.9447, 00.2751, -0.0444, -0.1730,    00.5632, 00.0112, -0.3582,    00.0406, -0.0138, -0.0082,    
 0004.942413, 000029,    00.9444, 00.2758, -0.0445, -0.1734,    00.5647, 00.0113, -0.3590,    00.0389, -0.0057, -0.0079,    
 0004.952408, 000023,    00.9441, 00.2766, -0.0447, -0.1737,    00.5662, 00.0115, -0.3597,    00.0402, -0.0102, -0.0150,    
 0004.962410, 000020,    00.9438, 00.2773, -0.0448, -0.1741,    00.5678, 00.0118, -0.3605,    00.0364, -0.0094, -0.0205,    
 0004.972412, 000019,    00.9435, 00.2780, -0.0449, -0.1746,    00.5693, 00.0120, -0.3614,    00.0408, -0.0147, -0.0260,    
 0004.982414, 000019,    00.9432, 00.2787, -0.0451, -0.1750,    00.5708, 00.0123, -0.3623,    00.0410, -0.0245, -0.0274,    
 0004.992416, 000020,    00.9429, 00.2794, -0.0453, -0.1755,    00.5723, 00.0125, -0.3633,    00.0396, -0.0188, -0.0307,    
 0005.002411, 000018,    00.9426, 00.2801, -0.0454, -0.1759,    00.5738, 00.0127, -0.3643,    00.0399, -0.0031, -0.0234,    
 0005.012413, 000019,    00.9423, 00.2808, -0.0455, -0.1763,    00.5753, 00.0130, -0.3652,    00.0395, -0.0076, -0.0146,    
 0005.022415, 000020,    00.9420, 00.2816, -0.0456, -0.1766,    00.5768, 00.0133, -0.3660,    00.0373, 00.0038, -0.0044,    
 0005.032410, 000019,    00.9418, 00.2823, -0.0457, -0.1769,    00.5783, 00.0136, -0.3666,    00.0386, 00.0072, -0.0014,    
 0005.042412, 000027,    00.9415, 00.2830, -0.0458, -0.1772,    00.5799, 00.0138, -0.3672,    00.0395, -0.0061, 00.0060,    
 0005.052414, 000031,    00.9412, 00.2837, -0.0460, -0.1775,    00.5814, 00.0140, -0.3678,    00.0412, -0.0205, 00.0017,    
 0005.062416, 000024,    00.9409, 00.2844, -0.0463, -0.1779,    00.5829, 00.0141, -0.3685,    00.0407, -0.0333, -0.0089,    
 0005.072411, 000026,    00.9406, 00.2851, -0.0465, -0.1783,    00.5844, 00.0140, -0.3694,    00.0397, -0.0313, -0.0159,    
 0005.082413, 000019,    00.9403, 00.2858, -0.0468, -0.1787,    00.5859, 00.0141, -0.3703,    00.0415, -0.0274, -0.0165,    
 0005.092415, 000020,    00.9400, 00.2865, -0.0469, -0.1791,    00.5875, 00.0142, -0.3713,    00.0382, -0.0166, -0.0151,    
 0005.102409, 000019,    00.9397, 00.2872, -0.0471, -0.1794,    00.5890, 00.0143, -0.3721,    00.0413, -0.0197, -0.0091,    
 0005.112411, 000018,    00.9394, 00.2879, -0.0472, -0.1797,    00.5905, 00.0145, -0.3729,    00.0398, 00.0026, -0.0076,    
 0005.122414, 000023,    00.9392, 00.2887, -0.0473, -0.1800,    00.5920, 00.0148, -0.3736,    00.0414, 00.0116, -0.0051,    
 0005.132416, 000021,    00.9389, 00.2894, -0.0474, -0.1803,    00.5935, 00.0151, -0.3742,    00.0406, 00.0091, -0.0010,    
 0005.142410, 000030,    00.9386, 00.2901, -0.0474, -0.1806,    00.5950, 00.0154, -0.3748,    00.0374, 00.0104, -0.0094,    
 0005.152412, 000024,    00.9383, 00.2908, -0.0475, -0.1810,    00.5965, 00.0158, -0.3754,    00.0394, 00.0047, -0.0105,    
 0005.162415, 000020,    00.9380, 00.2915, -0.0476, -0.1813,    00.5980, 00.0162, -0.3761,    00.0420, -0.0123, -0.0129,    
 0005.172409, 000019,    00.9377, 00.2923, -0.0478, -0.1817,    00.5996, 00.0164, -0.3769,    00.0420, -0.0212, -0.0095,    
 0005.182411, 000018,    00.9374, 00.2930, -0.0481, -0.1821,    00.6011, 00.0165, -0.3777,    00.0412, -0.0262, -0.0080,    
 0005.192413, 000018,    00.9371, 00.2936, -0.0483, -0.1824,    00.6026, 00.0165, -0.3785,    00.0389, -0.0199, -0.0083,    
 0005.202415, 000020,    00.9368, 00.2944, -0.0484, -0.1828,    00.6041, 00.0166, -0.3793,    00.0413, -0.0081, -0.0127,    
 0005.212410, 000018,    00.9365, 00.2951, -0.0485, -0.1831,    00.6057, 00.0169, -0.3801,    00.0431, -0.0013, -0.0142,    
 0005.222412, 000017,    00.9362, 00.2958, -0.0487, -0.1834,    00.6072, 00.0172, -0.3808,    00.0406, -0.0132, -0.0045,    
 0005.232414, 000019,    00.9359, 00.2965, -0.0489, -0.1837,    00.6087, 00.0174, -0.3815,    00.0398, -0.0226, 00.0014,    
 0005.242409, 000033,    00.9356, 00.2972, -0.0491, -0.1840,    00.6102, 00.0174, -0.3822,    00.0404, -0.0156, -0.0033,    
 0005.252411, 000024,    00.9353, 00.2979, -0.0492, -0.1844,    00.6118, 00.0175, -0.3829,    00.0393, -0.0039, -0.0136,    
 0005.262428, 000021,    00.9350, 00.2986, -0.0494, -0.1848,    00.6133, 00.0178, -0.3837,    00.0420, -0.0121, -0.0154,    
 0005.272415, 000020,    00.9347, 00.2993, -0.0496, -0.1851,    00.6148, 00.0180, -0.3844,    00.0426, -0.0315, -0.0074,    
 0005.282410, 000018,    00.9344, 00.3000, -0.0499, -0.1855,    00.6163, 00.0181, -0.3853,    00.0393, -0.0361, -0.0053,    
 0005.292412, 000018,    00.9341, 00.3007, -0.0501, -0.1858,    00.6178, 00.0180, -0.3861,    00.0415, -0.0261, -0.0064,    
 0005.302414, 000028,    00.9338, 00.3014, -0.0503, -0.1861,    00.6194, 00.0181, -0.3869,    00.0424, -0.0189, -0.0076,    
 0005.312416, 000021,    00.9335, 00.3021, -0.0505, -0.1865,    00.6209, 00.0182, -0.3877,    00.0395, -0.0061, -0.0091,    
 0005.322411, 000018,    00.9332, 00.3028, -0.0506, -0.1868,    00.6224, 00.0185, -0.3884,    00.0406, -0.0042, -0.0033,    
 0005.332405, 000019,    00.9329, 00.3036, -0.0508, -0.1871,    00.6239, 00.0187, -0.3890,    00.0419, -0.0167, 00.0017,    
 0005.342422, 000029,    00.9326, 00.3043, -0.0510, -0.1873,    00.6255, 00.0188, -0.3897,    00.0419, -0.0167, 00.0017,    
 0005.352409, 000018,    00.9323, 00.3050, -0.0512, -0.1876,    00.6270, 00.0189, -0.3904,    00.0420, -0.0167, 00.0017,    
 0005.362404, 000019,    00.9320, 00.3057, -0.0514, -0.1879,    00.6285, 00.0190, -0.3911,    00.0420, -0.0167, 00.0017,    
 0005.372406, 000017,    00.9317, 00.3064, -0.0516, -0.1882,    00.6300, 00.0191, -0.3917,    00.0420, -0.0167, 00.0016,    
 0005.382401, 000021,    00.9314, 00.3071, -0.0518, -0.1885,    00.6316, 00.0192, -0.3924,    00.0421, -0.0167, 00.0016,    
 0005.392403, 000017,    00.9311, 00.3078, -0.0520, -0.1888,    00.6331, 00.0193, -0.3931,    00.0421, -0.0167, 00.0016,    
 0005.402405, 000017,    00.9308, 00.3085, -0.0522, -0.1891,    00.6346, 00.0194, -0.3938,    00.0422, -0.0167, 00.0016,    
 0005.412399, 000018,    00.9305, 00.3092, -0.0524, -0.1894,    00.6362, 00.0195, -0.3944,    00.0422, -0.0167, 00.0015,    
 0005.422401, 000017,    00.9302, 00.3099, -0.0526, -0.1897,    00.6377, 00.0196, -0.3951,    00.0423, -0.0167, 00.0015,    
 0005.432404, 000020,    00.9299, 00.3106, -0.0528, -0.1900,    00.6392, 00.0197, -0.3958,    00.0423, -0.0167, 00.0015,    
 0005.442413, 000024,    00.9296, 00.3113, -0.0530, -0.1902,    00.6407, 00.0198, -0.3964,    00.0424, -0.0167, 00.0015,    
 0005.452408, 000018,    00.9293, 00.3120, -0.0532, -0.1905,    00.6423, 00.0200, -0.3971,    00.0424, -0.0167, 00.0014,    
 0005.462402, 000020,    00.9290, 00.3127, -0.0534, -0.1908,    00.6438, 00.0201, -0.3978,    00.0425, -0.0167, 00.0014,    
 0005.472404, 000020,    00.9286, 00.3134, -0.0536, -0.1911,    00.6453, 00.0202, -0.3985,    00.0425, -0.0167, 00.0014,    
 0005.482407, 000018,    00.9283, 00.3141, -0.0538, -0.1914,    00.6469, 00.0203, -0.3991,    00.0425, -0.0167, 00.0014,    
 0005.492409, 000017,    00.9280, 00.3148, -0.0540, -0.1917,    00.6484, 00.0204, -0.3998,    00.0426, -0.0168, 00.0013,    
 0005.502403, 000025,    00.9277, 00.3155, -0.0542, -0.1920,    00.6499, 00.0205, -0.4005,    00.0426, -0.0168, 00.0013,    
 0005.512405, 000019,    00.9274, 00.3162, -0.0544, -0.1922,    00.6515, 00.0206, -0.4011,    00.0427, -0.0168, 00.0013,    
 0005.522408, 000018,    00.9271, 00.3169, -0.0546, -0.1925,    00.6530, 00.0207, -0.4018,    00.0427, -0.0168, 00.0013,    
 0005.532402, 000017,    00.9268, 00.3176, -0.0548, -0.1928,    00.6545, 00.0208, -0.4024,    00.0428, -0.0168, 00.0012,    
 0005.542419, 000028,    00.9265, 00.3183, -0.0550, -0.1931,    00.6560, 00.0209, -0.4031,    00.0428, -0.0168, 00.0012,    
 0005.552406, 000018,    00.9262, 00.3190, -0.0552, -0.1934,    00.6576, 00.0211, -0.4038,    00.0429, -0.0168, 00.0012,    
