 timestamp,   dur,     perc,  X,    rGx1,   rGy1,   rGz1,      
 0002.554199, 000978,  0.978, _,    -00034, 000075, -00036,    
 0002.555176, 000978,  0.978, _,    -00028, 000075, -00034,    
 0002.556152, 000978,  0.978, _,    -00027, 000077, -00032,    
 0002.557129, 000980,  0.980, _,    -00031, 000073, -00031,    
 0002.558105, 000976,  0.976, _,    -00032, 000073, -00031,    
 0002.559082, 000979,  0.979, _,    -00032, 000078, -00032,    
 0002.560059, 000976,  0.976, _,    -00036, 000082, -00029,    
 0002.561035, 000977,  0.977, _,    -00038, 000083, -00029,    
 0002.562012, 000978,  0.978, _,    -00041, 000082, -00029,    
 0002.562988, 000978,  0.978, _,    -00039, 000079, -00032,    
 0002.563965, 000978,  0.978, _,    -00038, 000075, -00035,    
 0002.564941, 000978,  0.978, _,    -00037, 000077, -00041,    
 0002.565918, 000978,  0.978, _,    -00036, 000081, -00044,    
 0002.566895, 000977,  0.977, _,    -00038, 000081, -00043,    
 0002.568359, 000978,  0.978, _,    -00042, 000080, -00044,    
 0002.569336, 000979,  0.979, _,    -00049, 000081, -00045,    
 0002.570312, 000977,  0.977, _,    -00051, 000081, -00042,    
 0002.571289, 000977,  0.977, _,    -00046, 000079, -00036,    
 0002.572266, 000978,  0.978, _,    -00039, 000077, -00033,    
 0002.573242, 000986,  0.986, _,    -00035, 000074, -00028,    
 0002.574219, 000980,  0.980, _,    -00036, 000077, -00031,    
 0002.575195, 000977,  0.977, _,    -00039, 000083, -00036,    
 0002.576172, 000977,  0.977, _,    -00040, 000083, -00036,    
 0002.577148, 000975,  0.975, _,    -00041, 000082, -00037,    
 0002.578125, 000977,  0.977, _,    -00042, 000079, -00037,    
 0002.579102, 000976,  0.976, _,    -00041, 000075, -00037,    
 0002.580078, 000977,  0.977, _,    -00039, 000077, -00033,    
 0002.581055, 000977,  0.977, _,    -00036, 000077, -00031,    
 0002.582031, 000977,  0.977, _,    -00032, 000073, -00032,    
 0002.583008, 000974,  0.974, _,    -00036, 000071, -00035,    
 0002.583984, 000974,  0.974, _,    -00040, 000079, -00038,    
 0002.584961, 000974,  0.974, _,    -00037, 000089, -00041,    
 0002.585938, 000975,  0.975, _,    -00032, 000091, -00040,    
 0002.587402, 000975,  0.975, _,    -00030, 000087, -00037,    
 0002.588379, 000974,  0.974, _,    -00033, 000079, -00032,    
 0002.589355, 000976,  0.976, _,    -00038, 000072, -00030,    
 0002.590332, 000976,  0.976, _,    -00043, 000075, -00030,    
 0002.591309, 000977,  0.977, _,    -00044, 000079, -00033,    
 0002.592285, 000975,  0.975, _,    -00041, 000083, -00034,    
 0002.593262, 000975,  0.975, _,    -00041, 000081, -00032,    
 0002.594238, 000974,  0.974, _,    -00045, 000073, -00030,    
 0002.595215, 000975,  0.975, _,    -00043, 000069, -00034,    
 0002.596191, 000975,  0.975, _,    -00035, 000073, -00035,    
 0002.597168, 000975,  0.975, _,    -00033, 000078, -00030,    
 0002.598145, 000975,  0.975, _,    -00036, 000078, -00026,    
 0002.599121, 000977,  0.977, _,    -00038, 000077, -00030,    
 0002.600098, 000977,  0.977, _,    -00033, 000079, -00035,    
 0002.601074, 000976,  0.976, _,    -00027, 000079, -00041,    
 0002.602051, 000975,  0.975, _,    -00028, 000074, -00040,    
 0002.603027, 000978,  0.978, _,    -00032, 000076, -00034,    
 0002.604004, 000976,  0.976, _,    -00032, 000078, -00033,    
 0002.604980, 000975,  0.975, _,    -00034, 000077, -00039,    
 0002.605957, 000977,  0.977, _,    -00040, 000077, -00037,    
 0002.606934, 000977,  0.977, _,    -00044, 000075, -00031,    
 0002.607910, 000978,  0.978, _,    -00040, 000072, -00027,    
 0002.609375, 000981,  0.981, _,    -00037, 000074, -00022,    
 0002.610352, 000976,  0.976, _,    -00035, 000076, -00021,    
 0002.611328, 000977,  0.977, _,    -00035, 000076, -00029,    
 0002.612305, 000978,  0.978, _,    -00040, 000075, -00033,    
 0002.613281, 000978,  0.978, _,    -00045, 000072, -00033,    
 0002.614258, 000978,  0.978, _,    -00039, 000072, -00031,    
 0002.615234, 000977,  0.977, _,    -00035, 000075, -00025,    
 0002.616211, 000978,  0.978, _,    -00037, 000077, -00019,    
 0002.617188, 000977,  0.977, _,    -00041, 000078, -00020,    
 0002.618164, 000977,  0.977, _,    -00044, 000078, -00026,    
 0002.619141, 000979,  0.979, _,    -00041, 000078, -00031,    
 0002.620117, 000978,  0.978, _,    -00039, 000079, -00037,    
 0002.621094, 000976,  0.976, _,    -00041, 000079, -00038,    
 0002.622070, 000977,  0.977, _,    -00043, 000076, -00035,    
 0002.623047, 000977,  0.977, _,    -00043, 000075, -00036,    
 0002.624023, 000978,  0.978, _,    -00042, 000080, -00034,    
 0002.625000, 000979,  0.979, _,    -00044, 000084, -00031,    
 0002.625977, 000977,  0.977, _,    -00046, 000081, -00033,    
 0002.626953, 000977,  0.977, _,    -00044, 000075, -00033,    
 0002.627930, 000977,  0.977, _,    -00038, 000073, -00026,    
 0002.628906, 000980,  0.980, _,    -00031, 000074, -00027,    
 0002.630371, 000977,  0.977, _,    -00029, 000073, -00031,    
 0002.631348, 000977,  0.977, _,    -00035, 000077, -00027,    
 0002.632324, 000977,  0.977, _,    -00042, 000083, -00023,    
 0002.633301, 000977,  0.977, _,    -00044, 000082, -00022,    
 0002.634277, 000978,  0.978, _,    -00040, 000077, -00027,    
 0002.635254, 000977,  0.977, _,    -00035, 000070, -00032,    
 0002.636230, 000978,  0.978, _,    -00034, 000069, -00033,    
 0002.637207, 000985,  0.985, _,    -00039, 000074, -00032,    
 0002.638184, 000979,  0.979, _,    -00042, 000073, -00034,    
 0002.639160, 000979,  0.979, _,    -00040, 000079, -00038,    
 0002.640137, 000976,  0.976, _,    -00039, 000086, -00039,    
 0002.641113, 000976,  0.976, _,    -00038, 000081, -00034,    
 0002.642090, 000976,  0.976, _,    -00038, 000076, -00032,    
 0002.643066, 000975,  0.975, _,    -00037, 000073, -00032,    
 0002.644043, 000974,  0.974, _,    -00035, 000076, -00036,    
 0002.645020, 000975,  0.975, _,    -00032, 000079, -00038,    
 0002.645996, 000975,  0.975, _,    -00035, 000077, -00034,    
 0002.646973, 000975,  0.975, _,    -00038, 000076, -00031,    
 0002.647949, 000975,  0.975, _,    -00038, 000074, -00032,    
 0002.649414, 000976,  0.976, _,    -00034, 000076, -00032,    
 0002.650391, 000975,  0.975, _,    -00031, 000077, -00037,    
 0002.651367, 000974,  0.974, _,    -00031, 000074, -00039,    
 0002.652344, 000975,  0.975, _,    -00029, 000077, -00036,    
 0002.653320, 000976,  0.976, _,    -00035, 000079, -00036,    
 0002.654297, 000975,  0.975, _,    -00044, 000075, -00036,    
 0002.655273, 000975,  0.975, _,    -00046, 000073, -00039,    
 0002.656250, 000975,  0.975, _,    -00044, 000076, -00040,    
 0002.657227, 000974,  0.974, _,    -00044, 000076, -00038,    
 0002.658203, 000976,  0.976, _,    -00041, 000080, -00034,    
 0002.659180, 000977,  0.977, _,    -00039, 000084, -00035,    
 0002.660156, 000976,  0.976, _,    -00041, 000082, -00040,    
 0002.661133, 000976,  0.976, _,    -00041, 000078, -00043,    
 0002.662109, 000977,  0.977, _,    -00038, 000075, -00041,    
 0002.663086, 000976,  0.976, _,    -00033, 000077, -00039,    
 0002.664062, 000975,  0.975, _,    -00026, 000080, -00039,    
 0002.665039, 000976,  0.976, _,    -00029, 000079, -00038,    
 0002.666016, 000978,  0.978, _,    -00035, 000079, -00036,    
 0002.666992, 000977,  0.977, _,    -00037, 000081, -00039,    
 0002.667969, 000978,  0.978, _,    -00038, 000077, -00042,    
 0002.668945, 000980,  0.980, _,    -00035, 000072, -00041,    
 0002.669922, 000977,  0.977, _,    -00033, 000077, -00040,    
 0002.670898, 000976,  0.976, _,    -00033, 000082, -00042,    
 0002.672363, 000978,  0.978, _,    -00034, 000081, -00041,    
 0002.673340, 000978,  0.978, _,    -00035, 000077, -00033,    
 0002.674316, 000978,  0.978, _,    -00038, 000072, -00031,    
 0002.675293, 000978,  0.978, _,    -00039, 000070, -00036,    
 0002.676270, 000977,  0.977, _,    -00036, 000078, -00038,    
 0002.677246, 000978,  0.978, _,    -00037, 000089, -00039,    
 0002.678223, 000978,  0.978, _,    -00039, 000069, -00032,    
 0002.679199, 000980,  0.980, _,    -00036, 000065, -00030,    
 0002.680176, 000977,  0.977, _,    -00034, 000069, -00030,    
 0002.681152, 000977,  0.977, _,    -00033, 000079, -00033,    
 0002.682129, 000978,  0.978, _,    -00037, 000084, -00034,    
 0002.683105, 000977,  0.977, _,    -00041, 000085, -00035,    
 0002.684082, 000977,  0.977, _,    -00042, 000083, -00035,    
 0002.685059, 000978,  0.978, _,    -00038, 000083, -00036,    
 0002.686035, 000977,  0.977, _,    -00030, 000085, -00041,    
 0002.687012, 000978,  0.978, _,    -00027, 000083, -00046,    
 0002.687988, 000978,  0.978, _,    -00032, 000082, -00041,    
 0002.688965, 000980,  0.980, _,    -00038, 000081, -00033,    
 0002.689941, 000977,  0.977, _,    -00037, 000079, -00028,    
 0002.690918, 000977,  0.977, _,    -00037, 000076, -00031,    
 0002.691895, 000978,  0.978, _,    -00036, 000077, -00038,    
 0002.693359, 000976,  0.976, _,    -00033, 000079, -00042,    
 0002.694336, 000978,  0.978, _,    -00033, 000081, -00042,    
 0002.695312, 000979,  0.979, _,    -00033, 000082, -00039,    
 0002.696289, 000976,  0.976, _,    -00036, 000078, -00033,    
 0002.697266, 000978,  0.978, _,    -00045, 000077, -00027,    
 0002.698242, 000978,  0.978, _,    -00044, 000081, -00030,    
 0002.699219, 000979,  0.979, _,    -00038, 000081, -00035,    
 0002.700195, 000977,  0.977, _,    -00033, 000076, -00037,    
 0002.701172, 000986,  0.986, _,    -00037, 000073, -00037,    
 0002.702148, 000978,  0.978, _,    -00044, 000075, -00036,    
 0002.703125, 000977,  0.977, _,    -00044, 000080, -00034,    
 0002.704102, 000977,  0.977, _,    -00041, 000078, -00032,    
 0002.705078, 000977,  0.977, _,    -00036, 000078, -00035,    
 0002.706055, 000977,  0.977, _,    -00034, 000085, -00035,    
 0002.707031, 000976,  0.976, _,    -00035, 000085, -00036,    
 0002.708008, 000976,  0.976, _,    -00040, 000085, -00035,    
 0002.708984, 000979,  0.979, _,    -00045, 000089, -00033,    
 0002.709961, 000976,  0.976, _,    -00042, 000088, -00033,    
 0002.711426, 000976,  0.976, _,    -00038, 000082, -00036,    
 0002.712402, 000975,  0.975, _,    -00036, 000075, -00040,    
 0002.713379, 000976,  0.976, _,    -00039, 000073, -00037,    
 0002.714355, 000976,  0.976, _,    -00036, 000075, -00033,    
 0002.715332, 000975,  0.975, _,    -00033, 000077, -00034,    
 0002.716309, 000976,  0.976, _,    -00036, 000078, -00033,    
 0002.717285, 000976,  0.976, _,    -00042, 000077, -00031,    
 0002.718262, 000975,  0.975, _,    -00043, 000076, -00035,    
 0002.719238, 000977,  0.977, _,    -00044, 000079, -00041,    
 0002.720215, 000978,  0.978, _,    -00047, 000080, -00041,    
 0002.721191, 000977,  0.977, _,    -00049, 000077, -00041,    
 0002.722168, 000976,  0.976, _,    -00045, 000073, -00037,    
 0002.723145, 000976,  0.976, _,    -00037, 000068, -00034,    
 0002.724121, 000976,  0.976, _,    -00031, 000072, -00034,    
 0002.725098, 000975,  0.975, _,    -00032, 000081, -00036,    
 0002.726074, 000975,  0.975, _,    -00040, 000086, -00038,    
 0002.727051, 000974,  0.974, _,    -00044, 000081, -00035,    
 0002.728027, 000976,  0.976, _,    -00041, 000079, -00035,    
 0002.729004, 000977,  0.977, _,    -00039, 000082, -00034,    
 0002.729980, 000975,  0.975, _,    -00041, 000083, -00035,    
 0002.730957, 000974,  0.974, _,    -00044, 000079, -00034,    
 0002.731934, 000975,  0.975, _,    -00045, 000079, -00033,    
 0002.732910, 000976,  0.976, _,    -00041, 000079, -00031,    
 0002.734375, 000975,  0.975, _,    -00034, 000076, -00027,    
 0002.735352, 000978,  0.978, _,    -00034, 000075, -00029,    
 0002.736328, 000977,  0.977, _,    -00036, 000082, -00034,    
 0002.737305, 000978,  0.978, _,    -00038, 000082, -00036,    
 0002.738281, 000977,  0.977, _,    -00038, 000078, -00035,    
 0002.739258, 000979,  0.979, _,    -00033, 000078, -00030,    
 0002.740234, 000977,  0.977, _,    -00031, 000081, -00027,    
 0002.741211, 000977,  0.977, _,    -00032, 000082, -00030,    
 0002.742188, 000976,  0.976, _,    -00036, 000081, -00033,    
 0002.743164, 000978,  0.978, _,    -00040, 000083, -00037,    
 0002.744141, 000978,  0.978, _,    -00038, 000082, -00035,    
 0002.745117, 000978,  0.978, _,    -00033, 000082, -00032,    
 0002.746094, 000977,  0.977, _,    -00032, 000081, -00029,    
 0002.747070, 000978,  0.978, _,    -00035, 000081, -00028,    
 0002.748047, 000978,  0.978, _,    -00036, 000086, -00032,    
 0002.749023, 000980,  0.980, _,    -00035, 000086, -00033,    
 0002.750000, 000977,  0.977, _,    -00038, 000081, -00032,    
 0002.750977, 000976,  0.976, _,    -00040, 000075, -00033,    
 0002.751953, 000978,  0.978, _,    -00036, 000072, -00034,    
 0002.752930, 000978,  0.978, _,    -00036, 000075, -00035,    
 0002.753906, 000978,  0.978, _,    -00038, 000079, -00037,    
 0002.755371, 000978,  0.978, _,    -00038, 000083, -00035,    
 0002.756348, 000977,  0.977, _,    -00041, 000086, -00033,    
 0002.757324, 000978,  0.978, _,    -00044, 000084, -00032,    
 0002.758301, 000978,  0.978, _,    -00043, 000078, -00036,    
 0002.759277, 000978,  0.978, _,    -00040, 000079, -00038,    
 0002.760254, 000976,  0.976, _,    -00038, 000081, -00034,    
 0002.761230, 000977,  0.977, _,    -00031, 000076, -00032,    
 0002.762207, 000978,  0.978, _,    -00031, 000074, -00034,    
 0002.763184, 000978,  0.978, _,    -00035, 000075, -00035,    
 0002.764160, 000977,  0.977, _,    -00038, 000076, -00035,    
 0002.765137, 000987,  0.987, _,    -00041, 000077, -00034,    
 0002.766113, 000979,  0.979, _,    -00039, 000078, -00034,    
 0002.767090, 000977,  0.977, _,    -00037, 000080, -00033,    
 0002.768066, 000978,  0.978, _,    -00034, 000083, -00031,    
 0002.769043, 000980,  0.980, _,    -00029, 000082, -00031,    
 0002.770020, 000978,  0.978, _,    -00028, 000080, -00033,    
 0002.770996, 000976,  0.976, _,    -00036, 000078, -00033,    
 0002.771973, 000976,  0.976, _,    -00043, 000080, -00035,    
 0002.772949, 000974,  0.974, _,    -00041, 000080, -00035,    
 0002.774414, 000975,  0.975, _,    -00035, 000077, -00036,    
 0002.775391, 000975,  0.975, _,    -00032, 000077, -00037,    
 0002.776367, 000974,  0.974, _,    -00034, 000079, -00031,    
 0002.777344, 000974,  0.974, _,    -00037, 000083, -00028,    
 0002.778320, 000974,  0.974, _,    -00038, 000082, -00032,    
 0002.779297, 000976,  0.976, _,    -00035, 000076, -00034,    
 0002.780273, 000975,  0.975, _,    -00035, 000071, -00034,    
 0002.781250, 000976,  0.976, _,    -00038, 000069, -00032,    
 0002.782227, 000975,  0.975, _,    -00038, 000067, -00032,    
 0002.783203, 000976,  0.976, _,    -00034, 000071, -00035,    
 0002.784180, 000975,  0.975, _,    -00034, 000078, -00033,    
 0002.785156, 000976,  0.976, _,    -00038, 000081, -00028,    
 0002.786133, 000976,  0.976, _,    -00040, 000077, -00033,    
 0002.787109, 000975,  0.975, _,    -00037, 000074, -00040,    
 0002.788086, 000975,  0.975, _,    -00035, 000077, -00040,    
 0002.789062, 000977,  0.977, _,    -00034, 000077, -00040,    
 0002.790039, 000976,  0.976, _,    -00033, 000076, -00036,    
 0002.791016, 000977,  0.977, _,    -00037, 000076, -00033,    
 0002.791992, 000975,  0.975, _,    -00039, 000080, -00035,    
 0002.792969, 000975,  0.975, _,    -00038, 000083, -00037,    
 0002.793945, 000975,  0.975, _,    -00036, 000086, -00036,    
 0002.794922, 000975,  0.975, _,    -00036, 000086, -00031,    
 0002.795898, 000976,  0.976, _,    -00039, 000080, -00031,    
 0002.797363, 000978,  0.978, _,    -00041, 000074, -00033,    
 0002.798340, 000978,  0.978, _,    -00043, 000072, -00036,    
 0002.799316, 000979,  0.979, _,    -00042, 000077, -00041,    
 0002.800293, 000977,  0.977, _,    -00036, 000080, -00043,    
 0002.801270, 000977,  0.977, _,    -00031, 000077, -00038,    
 0002.802246, 000978,  0.978, _,    -00033, 000073, -00037,    
 0002.803223, 000977,  0.977, _,    -00040, 000072, -00038,    
 0002.804199, 000978,  0.978, _,    -00042, 000077, -00038,    
 0002.805176, 000977,  0.977, _,    -00033, 000078, -00036,    
 0002.806152, 000977,  0.977, _,    -00026, 000078, -00033,    
 0002.807129, 000977,  0.977, _,    -00027, 000081, -00037,    
 0002.808105, 000980,  0.980, _,    -00036, 000084, -00039,    
 0002.809082, 000979,  0.979, _,    -00042, 000086, -00036,    
 0002.810059, 000976,  0.976, _,    -00039, 000081, -00032,    
 0002.811035, 000977,  0.977, _,    -00034, 000073, -00033,    
 0002.812012, 000978,  0.978, _,    -00035, 000073, -00036,    
 0002.812988, 000977,  0.977, _,    -00037, 000080, -00036,    
 0002.813965, 000978,  0.978, _,    -00038, 000083, -00037,    
 0002.814941, 000978,  0.978, _,    -00039, 000079, -00036,    
 0002.815918, 000976,  0.976, _,    -00038, 000075, -00037,    
 0002.816895, 000979,  0.979, _,    -00036, 000076, -00040,    
 0002.818359, 000978,  0.978, _,    -00040, 000079, -00041,    
 0002.819336, 000980,  0.980, _,    -00042, 000080, -00034,    
 0002.820312, 000977,  0.977, _,    -00038, 000077, -00028,    
 0002.821289, 000978,  0.978, _,    -00032, 000073, -00027,    
 0002.822266, 000978,  0.978, _,    -00032, 000077, -00029,    
 0002.823242, 000978,  0.978, _,    -00038, 000084, -00033,    
 0002.824219, 000977,  0.977, _,    -00044, 000085, -00037,    
 0002.825195, 000978,  0.978, _,    -00044, 000078, -00038,    
 0002.826172, 000978,  0.978, _,    -00042, 000076, -00035,    
 0002.827148, 000978,  0.978, _,    -00040, 000083, -00033,    
 0002.828125, 000978,  0.978, _,    -00037, 000087, -00035,    
 0002.829102, 000988,  0.988, _,    -00038, 000082, -00035,    
 0002.830078, 000977,  0.977, _,    -00045, 000076, -00032,    
 0002.831055, 000977,  0.977, _,    -00046, 000076, -00027,    
 0002.832031, 000977,  0.977, _,    -00043, 000076, -00028,    
 0002.833008, 000978,  0.978, _,    -00041, 000075, -00034,    
 0002.833984, 000975,  0.975, _,    -00042, 000073, -00044,    
 0002.834961, 000975,  0.975, _,    -00038, 000073, -00046,    
 0002.836426, 000976,  0.976, _,    -00038, 000078, -00043,    
 0002.837402, 000977,  0.977, _,    -00035, 000080, -00039,    
 0002.838379, 000975,  0.975, _,    -00034, 000081, -00038,    
 0002.839355, 000977,  0.977, _,    -00035, 000080, -00038,    
 0002.840332, 000975,  0.975, _,    -00038, 000080, -00039,    
 0002.841309, 000976,  0.976, _,    -00041, 000079, -00037,    
 0002.842285, 000975,  0.975, _,    -00042, 000079, -00034,    
 0002.843262, 000975,  0.975, _,    -00045, 000078, -00031,    
 0002.844238, 000975,  0.975, _,    -00043, 000075, -00032,    
 0002.845215, 000976,  0.976, _,    -00041, 000073, -00038,    
 0002.846191, 000976,  0.976, _,    -00041, 000073, -00043,    
 0002.847168, 000975,  0.975, _,    -00043, 000076, -00041,    
 0002.848145, 000976,  0.976, _,    -00041, 000079, -00035,    
 0002.849121, 000977,  0.977, _,    -00038, 000080, -00034,    
 0002.850098, 000975,  0.975, _,    -00036, 000081, -00034,    
 0002.851074, 000976,  0.976, _,    -00035, 000076, -00034,    
 0002.852051, 000976,  0.976, _,    -00033, 000076, -00035,    
 0002.853027, 000976,  0.976, _,    -00032, 000078, -00035,    
 0002.854004, 000975,  0.975, _,    -00036, 000077, -00035,    
 0002.854980, 000975,  0.975, _,    -00036, 000074, -00028,    
 0002.855957, 000976,  0.976, _,    -00034, 000069, -00027,    
 0002.856934, 000975,  0.975, _,    -00034, 000069, -00032,    
 0002.857910, 000974,  0.974, _,    -00037, 000071, -00037,    
 0002.859375, 000978,  0.978, _,    -00039, 000074, -00039,    
 0002.860352, 000975,  0.975, _,    -00040, 000076, -00038,    
 0002.861328, 000975,  0.975, _,    -00038, 000077, -00033,    
 0002.862305, 000978,  0.978, _,    -00038, 000078, -00030,    
 0002.863281, 000978,  0.978, _,    -00039, 000080, -00029,    
 0002.864258, 000977,  0.977, _,    -00034, 000080, -00028,    
 0002.865234, 000978,  0.978, _,    -00031, 000079, -00033,    
 0002.866211, 000978,  0.978, _,    -00033, 000082, -00037,    
 0002.867188, 000978,  0.978, _,    -00036, 000085, -00034,    
 0002.868164, 000978,  0.978, _,    -00036, 000082, -00029,    
 0002.869141, 000980,  0.980, _,    -00035, 000076, -00028,    
 0002.870117, 000977,  0.977, _,    -00030, 000074, -00034,    
 0002.871094, 000978,  0.978, _,    -00030, 000079, -00037,    
 0002.872070, 000977,  0.977, _,    -00039, 000083, -00040,    
 0002.873047, 000977,  0.977, _,    -00045, 000081, -00041,    
 0002.874023, 000978,  0.978, _,    -00045, 000075, -00038,    
 0002.875000, 000978,  0.978, _,    -00044, 000075, -00035,    
 0002.875977, 000978,  0.978, _,    -00043, 000079, -00034,    
 0002.876953, 000977,  0.977, _,    -00041, 000078, -00034,    
 0002.877930, 000978,  0.978, _,    -00037, 000078, -00034,    
 0002.878906, 000980,  0.980, _,    -00038, 000081, -00031,    
 0002.880371, 000977,  0.977, _,    -00039, 000082, -00030,    
 0002.881348, 000977,  0.977, _,    -00040, 000081, -00032,    
 0002.882324, 000978,  0.978, _,    -00043, 000077, -00031,    
 0002.883301, 000977,  0.977, _,    -00043, 000073, -00031,    
 0002.884277, 000978,  0.978, _,    -00039, 000076, -00035,    
 0002.885254, 000978,  0.978, _,    -00036, 000077, -00035,    
 0002.886230, 000978,  0.978, _,    -00038, 000079, -00034,    
 0002.887207, 000977,  0.977, _,    -00038, 000080, -00034,    
 0002.888184, 000978,  0.978, _,    -00035, 000083, -00036,    
 0002.889160, 000980,  0.980, _,    -00038, 000087, -00036,    
 0002.890137, 000977,  0.977, _,    -00040, 000086, -00033,    
 0002.891113, 000977,  0.977, _,    -00041, 000076, -00030,    
 0002.892090, 000978,  0.978, _,    -00039, 000068, -00034,    
 0002.893066, 000988,  0.988, _,    -00038, 000070, -00039,    
 0002.894043, 000981,  0.981, _,    -00037, 000076, -00038,    
 0002.895020, 000978,  0.978, _,    -00037, 000080, -00035,    
 0002.895996, 000977,  0.977, _,    -00039, 000083, -00033,    
 0002.896973, 000976,  0.976, _,    -00040, 000083, -00033,    
 0002.898438, 000975,  0.975, _,    -00040, 000081, -00031,    
 0002.899414, 000978,  0.978, _,    -00037, 000079, -00030,    
 0002.900391, 000977,  0.977, _,    -00036, 000078, -00035,    
 0002.901367, 000976,  0.976, _,    -00036, 000076, -00039,    
 0002.902344, 000976,  0.976, _,    -00034, 000076, -00038,    
 0002.903320, 000976,  0.976, _,    -00035, 000076, -00034,    
 0002.904297, 000977,  0.977, _,    -00036, 000073, -00030,    
 0002.905273, 000975,  0.975, _,    -00038, 000069, -00030,    
 0002.906250, 000975,  0.975, _,    -00039, 000070, -00033,    
 0002.907227, 000975,  0.975, _,    -00038, 000077, -00035,    
 0002.908203, 000975,  0.975, _,    -00038, 000085, -00031,    
 0002.909180, 000979,  0.979, _,    -00038, 000087, -00026,    
 0002.910156, 000975,  0.975, _,    -00036, 000082, -00028,    
 0002.911133, 000975,  0.975, _,    -00033, 000079, -00033,    
 0002.912109, 000974,  0.974, _,    -00031, 000083, -00036,    
 0002.913086, 000976,  0.976, _,    -00033, 000084, -00036,    
 0002.914062, 000975,  0.975, _,    -00036, 000081, -00039,    
 0002.915039, 000975,  0.975, _,    -00039, 000082, -00043,    
 0002.916016, 000975,  0.975, _,    -00041, 000083, -00040,    
 0002.916992, 000975,  0.975, _,    -00042, 000084, -00034,    
 0002.917969, 000975,  0.975, _,    -00039, 000082, -00032,    
 0002.918945, 000976,  0.976, _,    -00040, 000076, -00032,    
 0002.919922, 000976,  0.976, _,    -00046, 000074, -00033,    
 0002.921387, 000978,  0.978, _,    -00042, 000076, -00034,    
 0002.922363, 000975,  0.975, _,    -00033, 000082, -00035,    
 0002.923340, 000975,  0.975, _,    -00029, 000083, -00038,    
 0002.924316, 000976,  0.976, _,    -00032, 000081, -00037,    
 0002.925293, 000975,  0.975, _,    -00035, 000077, -00037,    
 0002.926270, 000975,  0.975, _,    -00034, 000071, -00036,    
 0002.927246, 000974,  0.974, _,    -00035, 000073, -00038,    
 0002.928223, 000974,  0.974, _,    -00034, 000077, -00037,    
 0002.929199, 000976,  0.976, _,    -00034, 000077, -00032,    
 0002.930176, 000976,  0.976, _,    -00034, 000078, -00029,    
 0002.931152, 000977,  0.977, _,    -00033, 000081, -00035,    
 0002.932129, 000978,  0.978, _,    -00029, 000083, -00043,    
 0002.933105, 000977,  0.977, _,    -00029, 000078, -00042,    
 0002.934082, 000978,  0.978, _,    -00034, 000071, -00036,    
 0002.935059, 000977,  0.977, _,    -00036, 000069, -00034,    
 0002.936035, 000977,  0.977, _,    -00036, 000072, -00037,    
 0002.937012, 000978,  0.978, _,    -00037, 000076, -00039,    
 0002.937988, 000978,  0.978, _,    -00037, 000078, -00037,    
 0002.938965, 000979,  0.979, _,    -00038, 000079, -00034,    
 0002.939941, 000977,  0.977, _,    -00037, 000080, -00035,    
 0002.940918, 000979,  0.979, _,    -00039, 000079, -00036,    
 0002.941895, 000976,  0.976, _,    -00039, 000075, -00038,    
 0002.943359, 000977,  0.977, _,    -00039, 000076, -00038,    
 0002.944336, 000978,  0.978, _,    -00040, 000077, -00038,    
 0002.945312, 000977,  0.977, _,    -00037, 000077, -00041,    
 0002.946289, 000979,  0.979, _,    -00035, 000076, -00039,    
 0002.947266, 000976,  0.976, _,    -00034, 000076, -00036,    
 0002.948242, 000977,  0.977, _,    -00032, 000077, -00037,    
 0002.949219, 000980,  0.980, _,    -00032, 000074, -00035,    
 0002.950195, 000977,  0.977, _,    -00034, 000073, -00031,    
 0002.951172, 000977,  0.977, _,    -00037, 000079, -00029,    
 0002.952148, 000978,  0.978, _,    -00039, 000083, -00032,    
 0002.953125, 000977,  0.977, _,    -00039, 000082, -00035,    
 0002.954102, 000978,  0.978, _,    -00036, 000078, -00036,    
 0002.955078, 000978,  0.978, _,    -00037, 000074, -00036,    
 0002.956055, 000978,  0.978, _,    -00039, 000073, -00035,    
 0002.957031, 000984,  0.984, _,    -00035, 000072, -00035,    
 0002.958008, 000978,  0.978, _,    -00030, 000072, -00034,    
 0002.958984, 000980,  0.980, _,    -00030, 000075, -00033,    
 0002.959961, 000976,  0.976, _,    -00036, 000082, -00032,    
 0002.961426, 000976,  0.976, _,    -00039, 000085, -00032,    
 0002.962402, 000976,  0.976, _,    -00039, 000085, -00033,    
 0002.963379, 000976,  0.976, _,    -00039, 000082, -00034,    
 0002.964355, 000975,  0.975, _,    -00038, 000080, -00032,    
 0002.965332, 000975,  0.975, _,    -00035, 000077, -00033,    
 0002.966309, 000975,  0.975, _,    -00031, 000074, -00037,    
 0002.967285, 000976,  0.976, _,    -00027, 000077, -00038,    
 0002.968262, 000976,  0.976, _,    -00027, 000080, -00035,    
 0002.969238, 000978,  0.978, _,    -00029, 000079, -00035,    
 0002.970215, 000977,  0.977, _,    -00033, 000076, -00037,    
 0002.971191, 000976,  0.976, _,    -00038, 000078, -00038,    
 0002.972168, 000975,  0.975, _,    -00038, 000083, -00041,    
 0002.973145, 000975,  0.975, _,    -00038, 000083, -00037,    
 0002.974121, 000975,  0.975, _,    -00040, 000078, -00036,    
 0002.975098, 000975,  0.975, _,    -00035, 000075, -00038,    
 0002.976074, 000975,  0.975, _,    -00028, 000076, -00040,    
