 time, start,  dur,     perc,  X,    rMx1, rMy1, rMz1,    rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      
 8825, 173427, 002953,  2.953, X,    0090, 0157, -028,    -00226, -00028, 008378,    -00034, 000083, -00031,    
 8825, 176408, 002951,  2.951, X,    0090, 0157, -028,    -00207, -00003, 008377,    -00033, 000076, -00037,    
 8825, 179387, 002953,  2.953, X,    0090, 0157, -028,    -00233, -00023, 008346,    -00031, 000074, -00039,    
 8825, 182368, 002951,  2.951, X,    0091, 0152, -017,    -00202, -00004, 008462,    -00038, 000071, -00038,    
 8825, 185347, 002953,  2.953, X,    0091, 0152, -017,    -00164, -00029, 008335,    -00027, 000077, -00040,    
 8825, 188329, 002953,  2.953, X,    0091, 0152, -017,    -00224, -00013, 008374,    -00037, 000077, -00027,    
 8825, 191311, 002953,  2.953, X,    0093, 0161, -024,    -00207, -00052, 008400,    -00037, 000082, -00028,    
 8825, 194292, 002952,  2.952, X,    0093, 0161, -024,    -00212, 000003, 008409,    -00038, 000078, -00024,    
 8825, 197272, 002954,  2.954, X,    0093, 0161, -024,    -00201, -00004, 008359,    -00032, 000076, -00027,    
 8825, 200254, 002952,  2.952, X,    0093, 0161, -024,    -00194, -00024, 008367,    -00037, 000073, -00031,    
 8825, 203234, 002952,  2.952, X,    0089, 0159, -029,    -00197, -00015, 008409,    -00042, 000082, -00032,    
 8825, 206214, 002952,  2.952, X,    0089, 0159, -029,    -00180, -00052, 008403,    -00035, 000080, -00036,    
 8825, 209194, 002955,  2.955, X,    0089, 0159, -029,    -00217, -00011, 008401,    -00036, 000079, -00044,    
 8825, 212177, 002952,  2.952, X,    0090, 0160, -028,    -00203, -00023, 008391,    -00037, 000071, -00030,    
 8825, 215157, 002951,  2.951, X,    0090, 0160, -028,    -00215, -00022, 008375,    -00032, 000076, -00031,    
 8825, 218136, 002957,  2.957, X,    0090, 0160, -028,    -00235, -00031, 008365,    -00037, 000075, -00029,    
 8825, 221121, 002952,  2.952, X,    0091, 0154, -027,    -00226, 000010, 008451,    -00036, 000076, -00034,    
 8825, 224101, 002952,  2.952, X,    0091, 0154, -027,    -00193, -00018, 008347,    -00036, 000074, -00027,    
 8825, 227134, 002967,  2.967, X,    0091, 0154, -027,    -00196, -00038, 008391,    -00027, 000078, -00042,    
 8825, 230132, 002957,  2.957, X,    0091, 0154, -027,    -00218, -00005, 008318,    -00037, 000074, -00028,    
 8825, 233117, 002956,  2.956, X,    0093, 0159, -024,    -00201, -00027, 008362,    -00039, 000078, -00032,    
 8825, 236100, 002953,  2.953, X,    0093, 0159, -024,    -00191, -00020, 008424,    -00042, 000082, -00033,    
 8825, 239081, 002963,  2.963, X,    0093, 0159, -024,    -00237, -00011, 008375,    -00038, 000076, -00031,    
 8825, 242072, 002953,  2.953, X,    0094, 0148, -023,    -00217, -00022, 008391,    -00037, 000081, -00031,    
 8825, 245053, 002952,  2.952, X,    0094, 0148, -023,    -00220, 000001, 008326,    -00035, 000080, -00032,    
 8825, 248033, 002957,  2.957, X,    0094, 0148, -023,    -00183, -00064, 008408,    -00038, 000074, -00031,    
 8825, 251018, 002952,  2.952, X,    0093, 0161, -027,    -00211, -00033, 008422,    -00032, 000071, -00025,    
 8825, 253998, 002950,  2.950, X,    0093, 0161, -027,    -00186, -00027, 008363,    -00037, 000074, -00030,    
 8825, 256976, 002951,  2.951, X,    0093, 0161, -027,    -00211, -00015, 008299,    -00040, 000079, -00035,    
 8825, 259954, 002954,  2.954, X,    0093, 0161, -027,    -00207, -00049, 008425,    -00031, 000077, -00030,    
 8825, 262935, 002954,  2.954, X,    0090, 0155, -026,    -00239, -00012, 008387,    -00035, 000079, -00026,    
 8825, 265917, 002950,  2.950, X,    0090, 0155, -026,    -00218, -00021, 008317,    -00035, 000077, -00037,    
 8825, 268901, 002957,  2.957, X,    0090, 0155, -026,    -00213, -00045, 008348,    -00036, 000078, -00037,    
 8825, 271887, 002956,  2.956, X,    0092, 0155, -030,    -00193, -00054, 008363,    -00033, 000078, -00035,    
 8825, 274871, 002956,  2.956, X,    0092, 0155, -030,    -00216, -00020, 008365,    -00037, 000078, -00037,    
 8825, 277855, 002959,  2.959, X,    0092, 0155, -030,    -00222, -00066, 008403,    -00038, 000079, -00037,    
 8825, 280843, 002953,  2.953, X,    0091, 0156, -030,    -00161, -00033, 008346,    -00031, 000073, -00032,    
 8825, 283824, 002951,  2.951, X,    0091, 0156, -027,    -00228, -00007, 008331,    -00033, 000072, -00035,    
 8825, 286803, 002951,  2.951, X,    0091, 0156, -027,    -00243, -00034, 008424,    -00038, 000073, -00034,    
 8825, 289781, 002954,  2.954, X,    0091, 0156, -027,    -00204, -00051, 008368,    -00030, 000073, -00038,    
 8825, 292763, 002951,  2.951, X,    0092, 0155, -028,    -00230, -00041, 008413,    -00033, 000085, -00031,    
 8825, 295742, 002951,  2.951, X,    0092, 0155, -028,    -00250, -00006, 008365,    -00039, 000076, -00041,    
 8825, 298721, 002954,  2.954, X,    0092, 0155, -028,    -00217, -00036, 008437,    -00037, 000092, -00035,    
 8825, 301703, 002952,  2.952, X,    0093, 0156, -027,    -00237, -00032, 008393,    -00033, 000079, -00033,    
 8825, 304683, 002950,  2.950, X,    0093, 0156, -027,    -00223, -00003, 008325,    -00035, 000075, -00036,    
 8825, 307661, 002953,  2.953, X,    0093, 0156, -027,    -00242, -00034, 008390,    -00037, 000081, -00040,    
 8825, 310642, 002957,  2.957, X,    0093, 0156, -027,    -00227, -00055, 008416,    -00036, 000077, -00035,    
 8825, 313628, 002951,  2.951, X,    0091, 0161, -027,    -00177, -00001, 008395,    -00041, 000078, -00029,    
 8825, 316607, 002951,  2.951, X,    0091, 0161, -027,    -00176, -00002, 008367,    -00039, 000073, -00030,    
 8825, 319586, 002956,  2.956, X,    0091, 0161, -027,    -00208, 000002, 008410,    -00034, 000080, -00038,    
 8825, 322571, 002951,  2.951, X,    0089, 0152, -029,    -00179, -00053, 008339,    -00030, 000078, -00040,    
 8825, 325549, 002954,  2.954, X,    0089, 0152, -029,    -00191, -00008, 008402,    -00042, 000081, -00031,    
 8825, 328531, 002955,  2.955, X,    0089, 0152, -029,    -00218, -00024, 008359,    -00042, 000076, -00027,    
 8825, 331515, 002953,  2.953, X,    0093, 0159, -024,    -00217, 000004, 008428,    -00033, 000073, -00034,    
 8825, 334542, 002969,  2.969, X,    0093, 0159, -024,    -00195, -00011, 008289,    -00040, 000081, -00035,    
 8825, 337541, 002957,  2.957, X,    0093, 0159, -024,    -00246, -00021, 008370,    -00036, 000070, -00027,    
 8825, 340528, 002956,  2.956, X,    0093, 0159, -024,    -00196, -00035, 008376,    -00038, 000086, -00034,    
 8825, 343512, 002955,  2.955, X,    0091, 0163, -029,    -00196, -00040, 008418,    -00033, 000074, -00036,    
 8825, 346495, 002951,  2.951, X,    0091, 0163, -029,    -00234, -00028, 008386,    -00039, 000083, -00039,    
 8825, 349473, 002955,  2.955, X,    0091, 0163, -029,    -00187, 000010, 008388,    -00030, 000077, -00039,    
 8825, 352457, 002952,  2.952, X,    0093, 0156, -027,    -00149, -00013, 008401,    -00038, 000083, -00032,    
 8825, 355437, 002953,  2.953, X,    0093, 0156, -027,    -00192, -00001, 008411,    -00036, 000072, -00028,    
 8825, 358418, 002955,  2.955, X,    0093, 0156, -027,    -00182, -00026, 008411,    -00036, 000084, -00039,    
 8825, 361401, 002956,  2.956, X,    0088, 0157, -033,    -00216, -00035, 008317,    -00034, 000081, -00034,    
 8825, 364385, 002951,  2.951, X,    0088, 0157, -033,    -00219, -00021, 008361,    -00031, 000075, -00028,    
 8825, 367364, 002953,  2.953, X,    0088, 0157, -033,    -00245, -00019, 008365,    -00033, 000080, -00036,    
 8825, 370345, 002953,  2.953, X,    0088, 0157, -033,    -00177, 000011, 008442,    -00035, 000074, -00034,    
 8825, 373327, 002953,  2.953, X,    0091, 0159, -024,    -00217, -00023, 008391,    -00032, 000080, -00039,    
 8825, 376308, 002954,  2.954, X,    0091, 0159, -024,    -00236, -00010, 008346,    -00045, 000073, -00033,    
 8825, 379290, 002954,  2.954, X,    0091, 0159, -024,    -00216, -00001, 008330,    -00035, 000074, -00035,    
 8825, 382272, 002954,  2.954, X,    0089, 0154, -027,    -00168, 000006, 008335,    -00039, 000078, -00032,    
 8825, 385254, 002952,  2.952, X,    0089, 0154, -027,    -00206, -00006, 008372,    -00034, 000073, -00034,    
 8825, 388235, 002955,  2.955, X,    0089, 0154, -027,    -00232, -00013, 008385,    -00045, 000076, -00038,    
 8825, 391218, 002953,  2.953, X,    0091, 0156, -027,    -00199, -00036, 008347,    -00033, 000085, -00028,    
 8825, 394199, 002951,  2.951, X,    0091, 0156, -027,    -00234, 000011, 008387,    -00035, 000080, -00025,    
 8825, 397178, 002954,  2.954, X,    0091, 0156, -027,    -00199, 000006, 008386,    -00033, 000083, -00036,    
 8825, 400160, 002952,  2.952, X,    0091, 0156, -027,    -00246, -00020, 008456,    -00038, 000074, -00031,    
 8825, 403140, 002951,  2.951, X,    0094, 0155, -026,    -00189, 000000, 008412,    -00033, 000073, -00029,    
 8825, 406119, 002954,  2.954, X,    0094, 0155, -026,    -00225, -00027, 008419,    -00035, 000081, -00029,    
 8825, 409100, 002955,  2.955, X,    0094, 0155, -026,    -00249, -00019, 008371,    -00035, 000083, -00035,    
 8825, 412083, 002951,  2.951, X,    0094, 0153, -021,    -00223, -00037, 008357,    -00037, 000075, -00031,    
 8825, 415063, 002951,  2.951, X,    0094, 0153, -021,    -00196, -00044, 008407,    -00041, 000074, -00030,    
 8825, 418042, 002956,  2.956, X,    0094, 0153, -021,    -00202, -00008, 008314,    -00038, 000066, -00033,    
 8825, 421026, 002954,  2.954, X,    0088, 0157, -026,    -00224, -00025, 008393,    -00038, 000089, -00033,    
 8825, 424008, 002952,  2.952, X,    0088, 0157, -026,    -00224, -00018, 008347,    -00036, 000073, -00024,    
 8825, 426988, 002952,  2.952, X,    0088, 0157, -026,    -00235, -00021, 008390,    -00028, 000080, -00035,    
 8825, 429967, 002967,  2.967, X,    0088, 0157, -026,    -00206, -00052, 008395,    -00037, 000072, -00036,    
 8825, 432962, 002957,  2.957, X,    0091, 0156, -024,    -00182, 000006, 008406,    -00035, 000073, -00032,    
 8825, 435947, 002952,  2.952, X,    0091, 0156, -024,    -00217, 000017, 008397,    -00042, 000077, -00038,    
 8825, 438927, 002955,  2.955, X,    0091, 0156, -024,    -00222, -00035, 008338,    -00034, 000084, -00035,    
 8825, 441910, 002952,  2.952, X,    0094, 0153, -028,    -00190, 000009, 008377,    -00044, 000075, -00034,    
 8825, 444936, 002963,  2.963, X,    0094, 0153, -028,    -00253, -00025, 008441,    -00038, 000076, -00036,    
 8825, 447930, 002956,  2.956, X,    0094, 0153, -028,    -00224, -00010, 008350,    -00038, 000069, -00034,    
 8825, 450915, 002954,  2.954, X,    0094, 0150, -030,    -00218, -00019, 008460,    -00034, 000085, -00038,    
 8825, 453899, 002951,  2.951, X,    0094, 0150, -030,    -00198, 000009, 008324,    -00033, 000080, -00037,    
 8825, 456878, 002957,  2.957, X,    0094, 0150, -030,    -00198, -00050, 008399,    -00035, 000079, -00035,    
 8825, 459864, 002966,  2.966, X,    0094, 0150, -030,    -00205, -00020, 008350,    -00041, 000081, -00039,    
 8825, 462861, 002961,  2.961, X,    0088, 0150, -023,    -00206, -00039, 008381,    -00036, 000070, -00036,    
 8825, 465850, 002953,  2.953, X,    0088, 0150, -023,    -00215, 000005, 008334,    -00025, 000086, -00032,    
 8825, 468831, 002954,  2.954, X,    0088, 0150, -023,    -00232, -00023, 008426,    -00034, 000080, -00031,    
 8825, 471813, 002952,  2.952, X,    0091, 0154, -024,    -00228, -00030, 008392,    -00042, 000082, -00032,    
 8825, 474794, 002952,  2.952, X,    0091, 0154, -024,    -00215, -00010, 008287,    -00038, 000076, -00036,    
 8825, 477775, 002954,  2.954, X,    0091, 0154, -024,    -00205, -00028, 008386,    -00040, 000075, -00035,    
 8825, 480757, 002952,  2.952, X,    0089, 0156, -022,    -00195, 000003, 008449,    -00036, 000074, -00046,    
 8825, 483738, 002950,  2.950, X,    0089, 0156, -022,    -00209, -00007, 008347,    -00031, 000078, -00034,    
 8825, 486716, 002950,  2.950, X,    0089, 0156, -022,    -00226, -00056, 008326,    -00032, 000075, -00027,    
 8825, 489694, 002955,  2.955, X,    0089, 0156, -022,    -00201, -00033, 008349,    -00037, 000077, -00034,    
 8825, 492677, 002953,  2.953, X,    0098, 0159, -027,    -00174, -00013, 008359,    -00033, 000082, -00032,    
 8825, 495658, 002953,  2.953, X,    0098, 0159, -027,    -00226, 000009, 008322,    -00038, 000078, -00032,    
 8825, 498638, 002959,  2.959, X,    0098, 0159, -027,    -00206, -00025, 008323,    -00039, 000082, -00032,    
 8825, 501625, 002952,  2.952, X,    0090, 0162, -026,    -00173, -00032, 008414,    -00038, 000077, -00037,    
 8825, 504605, 002952,  2.952, X,    0090, 0162, -026,    -00243, -00027, 008397,    -00032, 000070, -00035,    
 8825, 507585, 002956,  2.956, X,    0090, 0162, -026,    -00218, 000002, 008334,    -00038, 000080, -00027,    
 8825, 510570, 002955,  2.955, X,    0091, 0154, -024,    -00174, -00025, 008404,    -00029, 000081, -00034,    
 8825, 513553, 002954,  2.954, X,    0091, 0154, -024,    -00208, -00009, 008354,    -00034, 000079, -00027,    
 8825, 516535, 002953,  2.953, X,    0091, 0154, -024,    -00236, 000001, 008431,    -00033, 000077, -00032,    
 8825, 519516, 002956,  2.956, X,    0091, 0154, -024,    -00201, -00023, 008400,    -00038, 000069, -00040,    
 8825, 522500, 002954,  2.954, X,    0091, 0161, -024,    -00209, 000001, 008310,    -00033, 000077, -00036,    
 8825, 525482, 002951,  2.951, X,    0091, 0161, -024,    -00235, -00023, 008355,    -00027, 000078, -00034,    
 8825, 528462, 002955,  2.955, X,    0091, 0161, -024,    -00226, -00036, 008358,    -00031, 000079, -00032,    
 8825, 531445, 002953,  2.953, X,    0091, 0149, -027,    -00172, -00013, 008417,    -00038, 000072, -00027,    
 8825, 534427, 002954,  2.954, X,    0091, 0149, -027,    -00248, -00062, 008324,    -00037, 000069, -00027,    
 8825, 537410, 002953,  2.953, X,    0091, 0149, -027,    -00231, -00025, 008351,    -00030, 000080, -00034,    
 8825, 540391, 002953,  2.953, X,    0091, 0159, -022,    -00230, -00030, 008380,    -00046, 000080, -00032,    
 8825, 543372, 002951,  2.951, X,    0091, 0159, -022,    -00218, -00034, 008364,    -00034, 000076, -00031,    
 8825, 546351, 002952,  2.952, X,    0091, 0159, -022,    -00264, -00009, 008375,    -00040, 000079, -00030,    
 8825, 549331, 002955,  2.955, X,    0091, 0159, -022,    -00235, -00015, 008394,    -00038, 000073, -00029,    
 8825, 552367, 002970,  2.970, X,    0093, 0154, -027,    -00212, -00033, 008390,    -00034, 000079, -00036,    
 8825, 555367, 002956,  2.956, X,    0093, 0154, -027,    -00205, -00023, 008419,    -00037, 000083, -00034,    
 8825, 558352, 002956,  2.956, X,    0093, 0154, -027,    -00217, -00031, 008396,    -00034, 000073, -00037,    
 8825, 561337, 002956,  2.956, X,    0090, 0153, -026,    -00179, -00044, 008354,    -00035, 000073, -00035,    
 8825, 564321, 002952,  2.952, X,    0090, 0153, -026,    -00203, -00041, 008354,    -00035, 000084, -00038,    
 8825, 567301, 002955,  2.955, X,    0090, 0153, -026,    -00219, -00023, 008380,    -00035, 000078, -00027,    
 8825, 570285, 002953,  2.953, X,    0091, 0161, -026,    -00231, -00018, 008437,    -00026, 000077, -00032,    
 8825, 573266, 002953,  2.953, X,    0091, 0161, -022,    -00191, -00003, 008359,    -00035, 000080, -00034,    
 8825, 576247, 002953,  2.953, X,    0091, 0161, -022,    -00210, -00032, 008318,    -00037, 000072, -00040,    
 8825, 579229, 002955,  2.955, X,    0091, 0161, -022,    -00196, 000003, 008446,    -00031, 000077, -00027,    
 8825, 582213, 002953,  2.953, X,    0089, 0156, -020,    -00193, -00017, 008312,    -00033, 000077, -00034,    
 8825, 585195, 002953,  2.953, X,    0089, 0156, -020,    -00196, -00019, 008436,    -00036, 000082, -00031,    
 8825, 588176, 002970,  2.970, X,    0089, 0156, -020,    -00204, -00040, 008422,    -00043, 000080, -00031,    
 8825, 591175, 002951,  2.951, X,    0091, 0156, -024,    -00183, -00011, 008389,    -00034, 000075, -00024,    
 8825, 594154, 002952,  2.952, X,    0091, 0156, -024,    -00224, -00041, 008349,    -00038, 000082, -00035,    
 8825, 597134, 002956,  2.956, X,    0091, 0156, -024,    -00262, -00008, 008345,    -00042, 000080, -00039,    
 8825, 600118, 002954,  2.954, X,    0091, 0156, -024,    -00179, 000010, 008386,    -00035, 000080, -00036,    
 8825, 603100, 002951,  2.951, X,    0091, 0159, -027,    -00227, -00014, 008352,    -00039, 000076, -00041,    
 8825, 606079, 002952,  2.952, X,    0091, 0159, -027,    -00227, -00023, 008406,    -00033, 000083, -00033,    
 8825, 609059, 002956,  2.956, X,    0091, 0159, -027,    -00199, -00034, 008355,    -00035, 000078, -00034,    
 8825, 612044, 002952,  2.952, X,    0093, 0159, -029,    -00198, -00002, 008350,    -00034, 000075, -00040,    
 8825, 615025, 002952,  2.952, X,    0093, 0159, -029,    -00197, -00022, 008410,    -00036, 000082, -00038,    
 8825, 618005, 002955,  2.955, X,    0093, 0159, -029,    -00199, -00017, 008374,    -00033, 000088, -00034,    
 8825, 620988, 002954,  2.954, X,    0084, 0163, -022,    -00248, -00012, 008433,    -00034, 000077, -00038,    
 8825, 623971, 002953,  2.953, X,    0084, 0163, -022,    -00201, -00026, 008370,    -00030, 000083, -00030,    
 8825, 626953, 002950,  2.950, X,    0084, 0163, -022,    -00233, -00025, 008352,    -00032, 000090, -00025,    
 8825, 629930, 002953,  2.953, X,    0084, 0163, -022,    -00223, -00010, 008367,    -00034, 000081, -00031,    
 8825, 632911, 002953,  2.953, X,    0093, 0154, -027,    -00228, 000035, 008365,    -00031, 000081, -00031,    
 8825, 635891, 002960,  2.960, X,    0093, 0154, -027,    -00250, -00010, 008335,    -00035, 000078, -00028,    
 8825, 638879, 002962,  2.962, X,    0093, 0154, -027,    -00194, -00028, 008374,    -00043, 000076, -00041,    
 8825, 641869, 002959,  2.959, X,    0090, 0162, -023,    -00210, -00064, 008331,    -00029, 000082, -00025,    
 8825, 644856, 002957,  2.957, X,    0090, 0162, -023,    -00216, -00025, 008331,    -00040, 000074, -00024,    
 8825, 647841, 002953,  2.953, X,    0090, 0162, -023,    -00168, -00004, 008349,    -00036, 000084, -00037,    
 8825, 650822, 002950,  2.950, X,    0086, 0156, -020,    -00209, -00038, 008316,    -00041, 000072, -00040,    
 8825, 653800, 002950,  2.950, X,    0086, 0156, -020,    -00196, -00030, 008351,    -00037, 000086, -00029,    
 8825, 656778, 002950,  2.950, X,    0086, 0156, -020,    -00167, -00019, 008344,    -00036, 000078, -00035,    
