 time,    start,     dur,        perc,  X,    R1,     R2,     R3,     R4,     R5,     R6,        M1,     M2,     M3,     M4,        rMx1, rMy1, rMz1,    rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      rQo1,         rQx1,         rQy1,         rQz1,            aMx1,    aMy1,    aMz1,       aAx1,      aAy1,      aAz1,        aGx1,      aGy1,      aGz1,        nMx1,    nMy1,    nMz1,       nAx1,    nAy1,    nAz1,       nGx1,    nGy1,    nGz1,       bx1,       by1,       bz1,          fx1,     fz1,        Qo1,     Qx1,     Qy1,     Qz1,        dQo1,    dQx1,    dQy1,    dQz1,       Ex1,     Ey1,     Ez1,        dEx1,    dEy1,    dEz1,     
 037.840, 024562210, 005194125,  0.519, _,    1462.8, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -033, 0087, -010,    -00584, 000099, 008228,    -00003, 000001, 000000,    001062126005, 000012358519, 000034783689, -00153124839,    -032.69, 0087.25, -011.81,    -00551.97, 000107.11, 008232.20,    -00000.55, -00000.22, -00000.47,     0.3185,  0.1550,  0.9102,     0.0130, -0.0667,  1.0063,     0.0001,  0.0001,  0.0001,     0.000872,  0.002549, -0.016959,     0.3828,  0.9238,     0.9480, -0.0354,  0.0036, -0.3162,    -0.0056, -0.0638,  0.0035,  0.0487,    -0.0001,  0.0021, -0.6443,    -0.0008, -0.0024,  0.0171,    
 037.850, 034563210, 005189959,  0.519, _,    1462.8, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -023, 0085, -022,    -00567, 000100, 008206,    -00007, -00003, 000002,    001062127786, 000012313805, 000034790874, -00153114455,    -030.83, 0086.77, -013.94,    -00555.28, 000104.38, 008225.91,    -00002.05, -00000.94, 000000.14,     0.3080,  0.1577,  0.8981,     0.0127, -0.0671,  1.0055,     0.0002,  0.0005, -0.0000,     0.000853,  0.002493, -0.016967,     0.3814,  0.9244,     0.9481, -0.0349,  0.0042, -0.3161,    -0.0014,  0.0449,  0.0589,  0.0179,    -0.0013,  0.0018, -0.6434,    -0.0006, -0.0019,  0.0169,    
 037.860, 044562419, 005200333,  0.520, _,    1492.8, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -031, 0084, -014,    -00583, 000086, 008226,    -00001, 000005, 000004,    001062130466, 000012308298, 000034816540, -00153090466,    -030.42, 0086.14, -014.39,    -00560.80, 000101.56, 008225.44,    -00001.89, 000000.31, 000000.94,     0.3057,  0.1612,  0.8955,     0.0124, -0.0678,  1.0055,    -0.0001,  0.0005, -0.0002,     0.000797,  0.002474, -0.016957,     0.3834,  0.9236,     0.9481, -0.0342,  0.0041, -0.3161,     0.0061,  0.0733, -0.0006, -0.0072,    -0.0008,  0.0032, -0.6431,    -0.0009, -0.0020,  0.0167,    
 037.870, 054562169, 005197500,  0.520, _,    1492.8, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -035, 0087, -012,    -00588, 000109, 008219,    000005, -00006, 000001,    001062132238, 000012321716, 000034794439, -00153082122,    -031.77, 0086.25, -013.61,    -00566.86, 000101.47, 008224.14,    -00000.34, -00000.75, 000001.02,     0.3133,  0.1606,  0.8999,     0.0124, -0.0685,  1.0053,     0.0002,  0.0001, -0.0003,     0.000819,  0.002526, -0.016976,     0.3864,  0.9223,     0.9482, -0.0347,  0.0036, -0.3158,     0.0006, -0.0473, -0.0526,  0.0370,     0.0006,  0.0037, -0.6432,    -0.0006, -0.0024,  0.0167,    
 037.880, 064561877, 005200542,  0.520, _,    1494.8, 2020.9, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -031, 0079, -011,    -00550, 000116, 008236,    000002, -00001, -00001,    001062130126, 000012337126, 000034803988, -00153093359,    -031.47, 0084.91, -013.17,    -00564.00, 000105.84, 008225.86,    000000.30, -00001.20, 000000.56,     0.3116,  0.1681,  0.9024,     0.0129, -0.0682,  1.0055,     0.0003, -0.0001, -0.0001,     0.000773,  0.002491, -0.016961,     0.3880,  0.9217,     0.9482, -0.0340,  0.0038, -0.3159,     0.0077,  0.0672,  0.0220, -0.0157,    -0.0000,  0.0024, -0.6425,    -0.0005, -0.0026,  0.0168,    
 037.890, 074563127, 005205333,  0.521, _,    1496.1, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -029, 0084, -011,    -00519, 000109, 008229,    -00003, -00003, 000005,    001062132614, 000012331664, 000034782518, -00153081419,    -031.03, 0084.34, -012.55,    -00554.39, 000105.77, 008227.28,    -00000.34, -00001.23, 000001.45,     0.3092,  0.1713,  0.9060,     0.0129, -0.0670,  1.0057,     0.0003,  0.0001, -0.0004,     0.000738,  0.002445, -0.016943,     0.3868,  0.9222,     0.9481, -0.0334,  0.0042, -0.3161,     0.0068,  0.0582,  0.0389, -0.0179,     0.0011,  0.0033, -0.6428,    -0.0004, -0.0024,  0.0166,    
 037.900, 084562585, 005197625,  0.520, _,    1496.1, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -031, 0086, -014,    -00521, 000124, 008259,    000000, -00006, 000003,    001062132955, 000012336417, 000034773531, -00153080711,    -030.92, 0084.92, -012.95,    -00546.23, 000109.88, 008232.89,    -00000.39, -00002.56, 000001.98,     0.3085,  0.1680,  0.9037,     0.0134, -0.0660,  1.0064,     0.0007,  0.0001, -0.0005,     0.000701,  0.002402, -0.016925,     0.3856,  0.9226,     0.9481, -0.0328,  0.0046, -0.3162,     0.0063,  0.0606,  0.0342, -0.0197,     0.0020,  0.0044, -0.6431,    -0.0000, -0.0023,  0.0164,    
 037.910, 094562252, 005194875,  0.519, _,    1497.9, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -033, 0085, -008,    -00562, 000082, 008214,    -00001, -00003, -00001,    001062134226, 000012340390, 000034760934, -00153074430,    -031.48, 0084.81, -011.94,    -00548.98, 000104.75, 008231.09,    -00000.44, -00002.61, 000001.31,     0.3117,  0.1686,  0.9094,     0.0128, -0.0663,  1.0061,     0.0007,  0.0001, -0.0003,     0.000656,  0.002421, -0.016894,     0.3864,  0.9223,     0.9480, -0.0323,  0.0041, -0.3165,     0.0136,  0.0448, -0.0422, -0.0351,     0.0029,  0.0054, -0.6435,     0.0000, -0.0023,  0.0165,    
 037.920, 104562419, 005192083,  0.519, _,    1500.9, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -033, 0085, -015,    -00543, 000090, 008226,    000001, 000001, 000001,    001062134913, 000012333809, 000034756387, -00153071232,    -031.81, 0084.88, -012.34,    -00548.98, 000100.56, 008227.89,    -00000.27, -00001.97, 000001.20,     0.3136,  0.1683,  0.9071,     0.0122, -0.0663,  1.0058,     0.0005,  0.0001, -0.0003,     0.000712,  0.002443, -0.016902,     0.3873,  0.9220,     0.9481, -0.0331,  0.0041, -0.3163,     0.0043, -0.0751, -0.0042,  0.0189,     0.0041,  0.0048, -0.6440,    -0.0002, -0.0024,  0.0166,    
 037.930, 114564919, 005198583,  0.520, _,    1500.9, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -026, 0087, -008,    -00536, 000117, 008234,    -00001, -00005, -00001,    001062137286, 000012333503, 000034747361, -00153056835,    -030.67, 0085.19, -011.75,    -00545.17, 000104.27, 008230.75,    -00000.33, -00002.39, 000000.80,     0.3071,  0.1666,  0.9105,     0.0127, -0.0659,  1.0061,     0.0006,  0.0001, -0.0002,     0.000723,  0.002384, -0.016896,     0.3811,  0.9245,     0.9481, -0.0330,  0.0048, -0.3163,     0.0019,  0.0095,  0.0734, -0.0023,     0.0027,  0.0043, -0.6436,    -0.0001, -0.0023,  0.0167,    
 037.940, 124562419, 005197333,  0.520, _,    1512.0, 2020.9, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -034, 0081, -014,    -00525, 000125, 008231,    -00001, -00006, 000000,    001062136940, 000012343331, 000034731276, -00153062093,    -030.98, 0084.45, -011.83,    -00541.86, 000108.80, 008229.92,    -00000.59, -00003.41, 000000.58,     0.3089,  0.1707,  0.9101,     0.0133, -0.0655,  1.0060,     0.0009,  0.0002, -0.0002,     0.000668,  0.002403, -0.016880,     0.3860,  0.9225,     0.9480, -0.0324,  0.0044, -0.3164,     0.0081,  0.0561, -0.0462, -0.0134,     0.0024,  0.0058, -0.6437,     0.0002, -0.0022,  0.0167,    
 037.950, 134563669, 008667041,  0.867, _,    1512.0, 2020.9, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -034, 0086, -014,    -00592, 000093, 008196,    000001, 000002, -00001,    001062136443, 000012351578, 000034753952, -00153059735,    -031.94, 0084.45, -012.62,    -00551.06, 000106.00, 008223.67,    -00000.16, -00002.27, 000000.33,     0.3143,  0.1707,  0.9055,     0.0129, -0.0666,  1.0052,     0.0006,  0.0000, -0.0001,     0.000649,  0.002459, -0.016873,     0.3901,  0.9208,     0.9481, -0.0324,  0.0036, -0.3164,     0.0088,  0.0006, -0.0755, -0.0018,     0.0038,  0.0052, -0.6439,    -0.0000, -0.0024,  0.0168,    
 037.960, 144605502, 005199583,  0.520, _,    1524.0, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -028, 0087, -008,    -00562, 000095, 008266,    -00001, -00001, -00001,    001062135807, 000012347594, 000034766380, -00153061643,    -030.97, 0085.22, -011.47,    -00555.64, 000102.73, 008230.19,    -00000.30, -00001.94, -00000.06,     0.3088,  0.1664,  0.9121,     0.0125, -0.0672,  1.0060,     0.0005,  0.0001,  0.0000,     0.000686,  0.002412, -0.016874,     0.3804,  0.9248,     0.9481, -0.0327,  0.0043, -0.3163,     0.0008, -0.0257,  0.0704,  0.0078,     0.0042,  0.0038, -0.6438,    -0.0002, -0.0023,  0.0169,    
 037.970, 154561710, 005217500,  0.522, _,    1537.9, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -037, 0078, -012,    -00580, 000099, 008177,    -00001, -00001, 000000,    001062136507, 000012346201, 000034773281, -00153055331,    -032.22, 0083.61, -011.48,    -00558.36, 000102.56, 008222.95,    -00000.42, -00001.78, -00000.03,     0.3158,  0.1754,  0.9120,     0.0125, -0.0675,  1.0052,     0.0005,  0.0001,  0.0000,     0.000641,  0.002450, -0.016862,     0.3916,  0.9201,     0.9481, -0.0323,  0.0037, -0.3164,     0.0094,  0.0372, -0.0639, -0.0083,     0.0033,  0.0050, -0.6437,    -0.0002, -0.0023,  0.0169,    
 037.980, 164562669, 005193250,  0.519, _,    1537.9, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -031, 0088, -009,    -00539, 000106, 008221,    -00001, -00005, -00002,    001062136967, 000012331193, 000034768166, -00153054514,    -032.25, 0084.34, -010.95,    -00556.52, 000102.91, 008217.91,    -00000.55, -00002.44, -00000.48,     0.3160,  0.1713,  0.9150,     0.0125, -0.0673,  1.0046,     0.0006,  0.0001,  0.0001,     0.000684,  0.002407, -0.016862,     0.3871,  0.9220,     0.9481, -0.0327,  0.0044, -0.3163,     0.0020, -0.0347,  0.0665,  0.0069,     0.0044,  0.0040, -0.6438,    -0.0000, -0.0023,  0.0170,    
 037.990, 174561960, 005211126,  0.521, _,    1552.9, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -030, 0087, -012,    -00538, 000125, 008223,    000000, 000007, -00001,    001062136339, 000012321261, 000034783993, -00153056072,    -031.53, 0085.17, -011.06,    -00549.91, 000107.86, 008222.53,    -00000.50, -00000.69, -00000.69,     0.3120,  0.1666,  0.9144,     0.0131, -0.0665,  1.0051,     0.0002,  0.0001,  0.0002,     0.000735,  0.002375, -0.016866,     0.3834,  0.9236,     0.9481, -0.0331,  0.0049, -0.3162,    -0.0002, -0.0478,  0.0581,  0.0121,     0.0034,  0.0050, -0.6437,    -0.0006, -0.0022,  0.0170,    
 038.000, 184563669, 005191542,  0.519, _,    1552.9, 2020.9, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -033, 0085, -022,    -00543, 000117, 008234,    -00003, -00002, 000000,    001062136408, 000012330094, 000034782429, -00153055238,    -031.95, 0085.05, -013.39,    -00550.12, 000109.83, 008221.84,    -00001.00, -00000.38, -00000.53,     0.3143,  0.1673,  0.9012,     0.0134, -0.0665,  1.0050,     0.0001,  0.0003,  0.0001,     0.000711,  0.002430, -0.016865,     0.3912,  0.9203,     0.9481, -0.0331,  0.0042, -0.3161,     0.0050,  0.0064, -0.0759,  0.0087,     0.0021,  0.0059, -0.6435,    -0.0006, -0.0022,  0.0170,    
 038.010, 194563502, 005212125,  0.521, _,    1574.7, 2020.9, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -031, 0084, -014,    -00567, 000089, 008265,    -00002, -00003, 000003,    001062137371, 000012313388, 000034775923, -00153051376,    -031.73, 0084.97, -013.88,    -00552.31, 000105.78, 008233.25,    -00001.31, -00001.38, 000000.14,     0.3131,  0.1678,  0.8984,     0.0129, -0.0667,  1.0064,     0.0004,  0.0003, -0.0000,     0.000758,  0.002393, -0.016867,     0.3902,  0.9207,     0.9481, -0.0335,  0.0048, -0.3160,     0.0017, -0.0423,  0.0623,  0.0094,     0.0027,  0.0045, -0.6432,    -0.0004, -0.0020,  0.0168,    
 038.020, 204562502, 005222959,  0.522, _,    1600.9, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -027, 0084, -004,    -00554, 000086, 008203,    000000, 000000, 000000,    001062137832, 000012308116, 000034777658, -00153048213,    -030.78, 0084.61, -011.62,    -00554.77, 000100.88, 008226.34,    -00001.00, -00000.78, 000000.20,     0.3078,  0.1698,  0.9112,     0.0123, -0.0670,  1.0056,     0.0002,  0.0003, -0.0001,     0.000752,  0.002335, -0.016854,     0.3846,  0.9231,     0.9481, -0.0332,  0.0055, -0.3161,     0.0041,  0.0296,  0.0656, -0.0123,     0.0015,  0.0054, -0.6431,    -0.0005, -0.0021,  0.0168,    
 038.030, 214562252, 005215125,  0.522, _,    1600.9, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -031, 0084, -011,    -00540, 000095, 008220,    000001, -00003, -00001,    001062139870, 000012316557, 000034761995, -00153036948,    -030.64, 0084.56, -011.36,    -00550.41, 000099.70, 008224.28,    -00000.59, -00001.36, -00000.14,     0.3070,  0.1700,  0.9127,     0.0121, -0.0665,  1.0053,     0.0004,  0.0002,  0.0000,     0.000702,  0.002313, -0.016831,     0.3846,  0.9231,     0.9481, -0.0325,  0.0055, -0.3163,     0.0084,  0.0670,  0.0041, -0.0252,     0.0016,  0.0068, -0.6433,    -0.0003, -0.0022,  0.0169,    
 038.040, 224562461, 005192625,  0.519, _,    1626.8, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -034, 0079, -016,    -00556, 000090, 008197,    000001, -00002, -00002,    001062138525, 000012321590, 000034752699, -00153047987,    -031.44, 0083.36, -012.41,    -00552.30, 000097.62, 008219.27,    -00000.20, -00001.42, -00000.48,     0.3114,  0.1768,  0.9068,     0.0119, -0.0667,  1.0047,     0.0004,  0.0001,  0.0001,     0.000651,  0.002339, -0.016814,     0.3931,  0.9195,     0.9481, -0.0320,  0.0050, -0.3164,     0.0094,  0.0492, -0.0525, -0.0148,     0.0029,  0.0073, -0.6438,    -0.0003, -0.0023,  0.0169,    
 038.050, 234561502, 005199167,  0.520, _,    1652.8, 2020.9, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -033, 0082, -010,    -00572, 000136, 008258,    000004, 000001, -00004,    001062137106, 000012335861, 000034740329, -00153059494,    -031.81, 0082.88, -012.02,    -00556.22, 000104.92, 008225.61,    000000.64, -00001.00, -00001.30,     0.3136,  0.1795,  0.9090,     0.0128, -0.0672,  1.0055,     0.0003, -0.0002,  0.0003,     0.000611,  0.002318, -0.016778,     0.3940,  0.9191,     0.9480, -0.0315,  0.0050, -0.3168,     0.0138,  0.0534,  0.0070, -0.0430,     0.0042,  0.0066, -0.6440,    -0.0003, -0.0025,  0.0171,    
 038.060, 244562627, 005192417,  0.519, _,    1652.8, 2020.9, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -031, 0086, -011,    -00570, 000105, 008189,    -00001, -00003, 000000,    001062136880, 000012336217, 000034725692, -00153064356,    -031.70, 0083.58, -011.64,    -00560.22, 000106.44, 008220.56,    000000.50, -00001.20, -00001.09,     0.3129,  0.1755,  0.9111,     0.0130, -0.0677,  1.0049,     0.0003, -0.0001,  0.0003,     0.000661,  0.002288, -0.016765,     0.3905,  0.9206,     0.9479, -0.0319,  0.0056, -0.3169,     0.0057, -0.0473,  0.0547, -0.0125,     0.0052,  0.0071, -0.6447,    -0.0003, -0.0024,  0.0171,    
 038.070, 254563836, 005228708,  0.523, _,    1672.1, 2020.9, 1502.7, 0980.1, 1261.1, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -030, 0085, -010,    -00560, 000132, 008204,    000001, -00001, -00001,    001062136011, 000012345625, 000034726686, -00153069400,    -031.22, 0083.95, -011.34,    -00559.53, 000110.44, 008213.94,    000000.41, -00001.38, -00001.00,     0.3102,  0.1734,  0.9128,     0.0135, -0.0676,  1.0041,     0.0004, -0.0001,  0.0003,     0.000703,  0.002273, -0.016729,     0.3881,  0.9216,     0.9478, -0.0324,  0.0059, -0.3172,     0.0104, -0.0459,  0.0324, -0.0419,     0.0039,  0.0078, -0.6449,    -0.0003, -0.0024,  0.0170,    
 038.080, 264560252, 005198292,  0.520, _,    1672.1, 2020.9, 1502.7, 0980.0, 1261.1, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -031, 0084, -004,    -00539, 000123, 008188,    -00006, 000003, 000003,    001062138384, 000012325160, 000034745884, -00153050225,    -031.22, 0083.91, -009.81,    -00555.42, 000115.34, 008210.52,    -00000.70, -00000.31, -00000.25,     0.3102,  0.1737,  0.9215,     0.0140, -0.0671,  1.0037,     0.0001,  0.0002,  0.0001,     0.000683,  0.002274, -0.016678,     0.3862,  0.9224,     0.9476, -0.0322,  0.0058, -0.3178,     0.0127,  0.0213, -0.0114, -0.0629,     0.0029,  0.0081, -0.6457,    -0.0006, -0.0021,  0.0167,    
 038.090, 274562419, 005195917,  0.520, _,    1689.9, 2020.9, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -031, 0084, -009,    -00560, 000126, 008246,    000003, 000004, 000004,    001062141284, 000012330108, 000034760175, -00153026455,    -031.12, 0083.97, -009.45,    -00555.41, 000116.39, 008215.19,    -00000.34, 000000.58, 000000.83,     0.3097,  0.1734,  0.9236,     0.0142, -0.0671,  1.0042,    -0.0002,  0.0001, -0.0002,     0.000681,  0.002294, -0.016627,     0.3846,  0.9231,     0.9474, -0.0322,  0.0055, -0.3183,     0.0132, -0.0068, -0.0276, -0.0617,     0.0034,  0.0080, -0.6468,    -0.0008, -0.0022,  0.0164,    
 038.100, 284561002, 005191542,  0.519, _,    1701.9, 2021.8, 1502.7, 0980.0, 1260.9, 1846.5,    1000.0, 1000.0, 1000.0, 1000.0,    -027, 0086, -011,    -00572, 000111, 008198,    000000, 000003, -00001,    001062143091, 000012335873, 000034782066, -00153008473,    -030.25, 0084.36, -009.81,    -00559.83, 000116.77, 008215.42,    000000.20, 000001.27, 000000.48,     0.3048,  0.1712,  0.9215,     0.0142, -0.0677,  1.0043,    -0.0003, -0.0001, -0.0001,     0.000705,  0.002249, -0.016598,     0.3802,  0.9249,     0.9473, -0.0324,  0.0061, -0.3186,     0.0073, -0.0132,  0.0607, -0.0343,     0.0034,  0.0074, -0.6478,    -0.0010, -0.0023,  0.0165,    
 038.110, 294561627, 005194000,  0.519, _,    1701.9, 2021.8, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -033, 0082, -010,    -00546, 000074, 008265,    000001, 000005, 000003,    001062144391, 000012332837, 000034798386, -00152995981,    -030.66, 0083.92, -009.78,    -00557.16, 000106.69, 008221.34,    000000.02, 000001.97, 000000.94,     0.3071,  0.1736,  0.9217,     0.0130, -0.0673,  1.0050,    -0.0005, -0.0000, -0.0002,     0.000662,  0.002284, -0.016577,     0.3842,  0.9233,     0.9473, -0.0320,  0.0055, -0.3187,     0.0097,  0.0360, -0.0598, -0.0206,     0.0028,  0.0084, -0.6485,    -0.0012, -0.0023,  0.0163,    
 038.120, 304562127, 005196459,  0.520, _,    1704.0, 2021.8, 1502.7, 0980.0, 1261.1, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -033, 0082, -010,    -00537, 000135, 008209,    000000, -00005, -00003,    001062145539, 000012325265, 000034779025, -00152993023,    -031.36, 0083.36, -009.77,    -00552.64, 000111.81, 008223.70,    000000.36, 000000.73, 000000.30,     0.3110,  0.1768,  0.9218,     0.0136, -0.0668,  1.0053,    -0.0002, -0.0001, -0.0001,     0.000621,  0.002319, -0.016552,     0.3873,  0.9220,     0.9472, -0.0317,  0.0049, -0.3189,     0.0111,  0.0330, -0.0587, -0.0260,     0.0039,  0.0075, -0.6488,    -0.0008, -0.0024,  0.0165,    
 038.130, 314561294, 005202125,  0.520, _,    1704.9, 2021.8, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -033, 0085, -015,    -00539, 000081, 008230,    000002, -00005, -00003,    001062144815, 000012347686, 000034755355, -00153001622,    -031.61, 0083.72, -010.75,    -00549.48, 000107.45, 008220.20,    000000.47, -00000.75, -00000.67,     0.3124,  0.1748,  0.9162,     0.0131, -0.0664,  1.0048,     0.0002, -0.0001,  0.0002,     0.000651,  0.002359, -0.016525,     0.3878,  0.9217,     0.9471, -0.0322,  0.0045, -0.3191,     0.0130, -0.0528, -0.0385, -0.0302,     0.0049,  0.0066, -0.6492,    -0.0005, -0.0025,  0.0167,    
 038.140, 324563586, 005204333,  0.520, _,    1704.9, 2021.8, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -031, 0084, -011,    -00526, 000101, 008211,    -00001, -00003, -00003,    001062143150, 000012329875, 000034753926, -00153014937,    -031.66, 0083.83, -011.08,    -00544.47, 000103.98, 008222.38,    000000.45, -00001.12, -00001.06,     0.3127,  0.1741,  0.9143,     0.0127, -0.0658,  1.0051,     0.0003, -0.0001,  0.0003,     0.000636,  0.002329, -0.016482,     0.3879,  0.9217,     0.9470, -0.0319,  0.0048, -0.3196,     0.0168,  0.0277,  0.0282, -0.0542,     0.0042,  0.0055, -0.6496,    -0.0003, -0.0024,  0.0168,    
 038.150, 334561502, 005198250,  0.520, _,    1704.9, 2021.8, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -027, 0088, -016,    -00556, 000101, 008231,    -00001, 000000, -00004,    001062140429, 000012328888, 000034753549, -00153033991,    -030.58, 0084.67, -011.92,    -00546.08, 000105.09, 008220.56,    -00000.14, -00001.05, -00001.81,     0.3066,  0.1694,  0.9095,     0.0128, -0.0660,  1.0049,     0.0003,  0.0000,  0.0005,     0.000685,  0.002293, -0.016481,     0.3830,  0.9237,     0.9470, -0.0323,  0.0054, -0.3195,     0.0008, -0.0445,  0.0606,  0.0053,     0.0045,  0.0062, -0.6506,    -0.0004, -0.0023,  0.0170,    
 038.160, 344562252, 005190834,  0.519, _,    1704.9, 2021.8, 1502.7, 0980.0, 1260.9, 1846.5,    1000.0, 1000.0, 1000.0, 1000.0,    -031, 0091, -011,    -00576, 000102, 008230,    -00005, -00003, -00007,    001062138833, 000012315148, 000034748284, -00153047372,    -030.56, 0086.17, -012.00,    -00552.92, 000103.16, 008225.84,    -00000.98, -00001.25, -00002.84,     0.3065,  0.1611,  0.9091,     0.0126, -0.0668,  1.0055,     0.0003,  0.0003,  0.0008,     0.000741,  0.002311, -0.016495,     0.3798,  0.9251,     0.9471, -0.0331,  0.0054, -0.3193,    -0.0022, -0.0729,  0.0009,  0.0293,     0.0033,  0.0071, -0.6505,    -0.0004, -0.0020,  0.0173,    
 038.170, 354560252, 005189750,  0.519, _,    1708.9, 2021.8, 1502.7, 0980.0, 1260.9, 1846.5,    1000.0, 1000.0, 1000.0, 1000.0,    -033, 0082, -012,    -00551, 000111, 008206,    000000, -00001, 000000,    001062138289, 000012310288, 000034743807, -00153052554,    -031.11, 0085.48, -011.72,    -00552.64, 000105.55, 008219.52,    -00001.16, -00001.44, -00002.47,     0.3096,  0.1649,  0.9107,     0.0129, -0.0668,  1.0047,     0.0004,  0.0003,  0.0007,     0.000736,  0.002371, -0.016500,     0.3840,  0.9233,     0.9471, -0.0333,  0.0047, -0.3191,     0.0029, -0.0182, -0.0736,  0.0166,     0.0019,  0.0066, -0.6499,    -0.0004, -0.0021,  0.0172,    
 038.180, 364561877, 005194292,  0.519, _,    1720.1, 2021.8, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -030, 0087, -012,    -00561, 000120, 008273,    000002, -00001, 000002,    001062137988, 000012333338, 000034746613, -00153052146,    -030.91, 0085.55, -012.06,    -00553.89, 000107.70, 008231.59,    -00000.20, -00001.16, -00001.31,     0.3085,  0.1645,  0.9087,     0.0131, -0.0669,  1.0062,     0.0003,  0.0001,  0.0003,     0.000794,  0.002377, -0.016513,     0.3825,  0.9240,     0.9472, -0.0340,  0.0049, -0.3189,    -0.0027, -0.0713,  0.0165,  0.0274,     0.0020,  0.0051, -0.6495,    -0.0005, -0.0023,  0.0169,    
 038.190, 374562627, 005196875,  0.520, _,    1720.1, 2021.8, 1502.7, 0980.0, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -029, 0091, -011,    -00542, 000121, 008252,    -00006, -00003, 000004,    001062139416, 000012328186, 000034746880, -00153042595,    -030.45, 0086.92, -011.69,    -00552.00, 000111.16, 008237.50,    -00001.52, -00001.66, -00000.31,     0.3059,  0.1569,  0.9109,     0.0135, -0.0667,  1.0069,     0.0004,  0.0004,  0.0001,     0.000849,  0.002363, -0.016531,     0.3765,  0.9264,     0.9473, -0.0346,  0.0053, -0.3186,    -0.0056, -0.0595,  0.0383,  0.0333,     0.0006,  0.0050, -0.6490,    -0.0004, -0.0020,  0.0166,    
 038.200, 384563419, 005207542,  0.521, _,    1737.8, 2021.8, 1502.7, 0980.1, 1260.9, 1846.7,    1000.0, 1000.0, 1000.0, 1000.0,    -031, 0081, -014,    -00567, 000091, 008213,    -00001, -00006, -00001,    001062139697, 000012313695, 000034735005, -00153044503,    -030.56, 0085.75, -012.34,    -00554.16, 000106.56, 008232.77,    -00001.52, -00002.58, -00000.23,     0.3065,  0.1634,  0.9071,     0.0130, -0.0670,  1.0063,     0.0007,  0.0004,  0.0001,     0.000801,  0.002399, -0.016525,     0.3828,  0.9238,     0.9473, -0.0341,  0.0046, -0.3185,     0.0052,  0.0421, -0.0628,  0.0013,    -0.0008,  0.0054, -0.6484,    -0.0001, -0.0020,  0.0166,    
