 time, start,  dur,     perc,  X,    rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      
 8672, 730016, 001878,  1.878, X,    -00246, -00004, 008361,    -00028, 000077, -00036,    
 8672, 731967, 001884,  1.884, X,    -00225, -00016, 008387,    -00033, 000076, -00030,    
 8672, 733877, 001877,  1.877, X,    -00199, -00023, 008360,    -00034, 000073, -00027,    
 8672, 735779, 001876,  1.876, X,    -00234, -00027, 008317,    -00024, 000079, -00032,    
 8672, 737680, 001877,  1.877, X,    -00211, -00045, 008309,    -00023, 000077, -00032,    
 8672, 739582, 001886,  1.886, X,    -00222, -00026, 008359,    -00029, 000074, -00036,    
 8672, 741494, 001875,  1.875, X,    -00240, -00026, 008342,    -00029, 000075, -00034,    
 8672, 743395, 001873,  1.873, X,    -00206, -00009, 008359,    -00035, 000075, -00030,    
 8672, 745294, 001874,  1.874, X,    -00201, -00013, 008408,    -00042, 000077, -00029,    
 8672, 747192, 001876,  1.876, X,    -00223, -00024, 008415,    -00039, 000076, -00033,    
 8672, 749094, 001878,  1.878, X,    -00184, -00010, 008347,    -00029, 000077, -00030,    
 8672, 750997, 001874,  1.874, X,    -00240, -00034, 008347,    -00039, 000080, -00038,    
 8672, 752897, 001876,  1.876, X,    -00230, -00044, 008428,    -00033, 000077, -00038,    
 8672, 754798, 001874,  1.874, X,    -00226, -00054, 008398,    -00026, 000073, -00034,    
 8672, 756698, 001876,  1.876, X,    -00206, 000022, 008363,    -00035, 000081, -00033,    
 8672, 758598, 001883,  1.883, X,    -00222, -00007, 008367,    -00032, 000083, -00033,    
 8672, 760507, 001874,  1.874, X,    -00176, -00038, 008384,    -00029, 000080, -00029,    
 8672, 762406, 001876,  1.876, X,    -00180, -00042, 008400,    -00029, 000073, -00033,    
 8672, 764307, 001876,  1.876, X,    -00176, -00009, 008414,    -00036, 000074, -00034,    
 8672, 766208, 001877,  1.877, X,    -00209, 000005, 008370,    -00036, 000083, -00035,    
 8672, 768110, 001873,  1.873, X,    -00184, -00027, 008341,    -00038, 000074, -00033,    
 8672, 770025, 001877,  1.877, X,    -00201, 000003, 008369,    -00033, 000077, -00027,    
 8672, 771927, 001874,  1.874, X,    -00208, 000012, 008440,    -00034, 000074, -00036,    
 8672, 773826, 001874,  1.874, X,    -00224, -00043, 008407,    -00044, 000073, -00030,    
 8672, 775725, 001874,  1.874, X,    -00210, -00049, 008311,    -00039, 000082, -00026,    
 8672, 777623, 001876,  1.876, X,    -00241, -00025, 008378,    -00037, 000082, -00030,    
 8672, 779524, 001877,  1.877, X,    -00238, -00011, 008356,    -00035, 000071, -00037,    
 8672, 781426, 001875,  1.875, X,    -00225, -00026, 008353,    -00034, 000072, -00033,    
 8672, 783326, 001875,  1.875, X,    -00205, -00026, 008363,    -00033, 000075, -00033,    
 8672, 785225, 001874,  1.874, X,    -00207, -00008, 008436,    -00036, 000083, -00039,    
 8672, 787125, 001874,  1.874, X,    -00226, -00024, 008369,    -00034, 000074, -00032,    
 8672, 789024, 001879,  1.879, X,    -00219, -00073, 008339,    -00032, 000079, -00030,    
 8672, 790928, 001875,  1.875, X,    -00224, -00047, 008373,    -00035, 000084, -00039,    
 8672, 792828, 001875,  1.875, X,    -00190, -00031, 008415,    -00032, 000086, -00034,    
 8672, 794729, 001874,  1.874, X,    -00171, -00045, 008399,    -00035, 000087, -00028,    
 8672, 796628, 001875,  1.875, X,    -00167, -00055, 008370,    -00034, 000080, -00040,    
 8672, 798527, 001876,  1.876, X,    -00159, -00035, 008414,    -00037, 000079, -00037,    
 8672, 800428, 001876,  1.876, X,    -00210, -00032, 008355,    -00038, 000072, -00035,    
 8672, 802329, 001875,  1.875, X,    -00218, -00021, 008327,    -00044, 000076, -00039,    
 8672, 804229, 001874,  1.874, X,    -00200, -00014, 008381,    -00042, 000081, -00036,    
 8672, 806127, 001874,  1.874, X,    -00232, -00002, 008397,    -00039, 000079, -00030,    
 8672, 808026, 001875,  1.875, X,    -00216, -00073, 008364,    -00035, 000077, -00032,    
 8672, 809924, 001878,  1.878, X,    -00210, -00021, 008386,    -00033, 000081, -00032,    
 8672, 811827, 001876,  1.876, X,    -00235, -00048, 008395,    -00035, 000075, -00030,    
 8672, 813728, 001875,  1.875, X,    -00228, -00018, 008377,    -00039, 000068, -00029,    
 8672, 815669, 001891,  1.891, X,    -00237, 000001, 008413,    -00042, 000075, -00033,    
 8672, 817585, 001882,  1.882, X,    -00216, -00004, 008319,    -00040, 000075, -00036,    
 8672, 819492, 001881,  1.881, X,    -00223, -00015, 008379,    -00028, 000082, -00035,    
 8672, 821398, 001877,  1.877, X,    -00191, -00020, 008348,    -00027, 000084, -00028,    
 8672, 823301, 001875,  1.875, X,    -00194, -00032, 008363,    -00030, 000073, -00030,    
 8672, 825201, 001876,  1.876, X,    -00197, -00007, 008406,    -00033, 000071, -00034,    
 8672, 827102, 001876,  1.876, X,    -00202, -00051, 008357,    -00028, 000071, -00036,    
 8672, 829003, 001878,  1.878, X,    -00235, -00031, 008389,    -00030, 000081, -00035,    
 8672, 830906, 001879,  1.879, X,    -00222, -00041, 008358,    -00033, 000078, -00030,    
 8672, 832809, 001875,  1.875, X,    -00232, -00016, 008360,    -00030, 000077, -00027,    
 8672, 834709, 001874,  1.874, X,    -00185, 000004, 008399,    -00028, 000073, -00036,    
 8672, 836608, 001875,  1.875, X,    -00256, -00028, 008319,    -00037, 000071, -00038,    
 8672, 838507, 001876,  1.876, X,    -00227, -00053, 008364,    -00039, 000077, -00030,    
 8672, 840408, 001876,  1.876, X,    -00254, -00006, 008404,    -00038, 000077, -00033,    
 8672, 842309, 001876,  1.876, X,    -00230, -00006, 008427,    -00037, 000074, -00039,    
 8672, 844210, 001877,  1.877, X,    -00197, -00054, 008387,    -00041, 000075, -00038,    
 8672, 846111, 001874,  1.874, X,    -00188, -00045, 008383,    -00034, 000080, -00027,    
 8672, 848010, 001874,  1.874, X,    -00237, 000008, 008387,    -00035, 000089, -00035,    
 8672, 849908, 001877,  1.877, X,    -00208, -00006, 008387,    -00036, 000086, -00035,    
 8672, 851810, 001875,  1.875, X,    -00214, -00016, 008391,    -00037, 000088, -00035,    
 8672, 853709, 001875,  1.875, X,    -00230, -00017, 008421,    -00029, 000082, -00032,    
 8672, 855609, 001874,  1.874, X,    -00223, -00013, 008416,    -00038, 000076, -00035,    
 8672, 857508, 001877,  1.877, X,    -00227, -00038, 008450,    -00040, 000078, -00040,    
 8672, 859410, 001876,  1.876, X,    -00220, -00042, 008403,    -00034, 000085, -00036,    
 8672, 861311, 001877,  1.877, X,    -00179, 000002, 008400,    -00039, 000090, -00035,    
 8672, 863213, 001875,  1.875, X,    -00224, -00009, 008373,    -00031, 000082, -00037,    
 8672, 865113, 001875,  1.875, X,    -00230, -00021, 008391,    -00031, 000077, -00036,    
 8672, 867013, 001875,  1.875, X,    -00200, -00042, 008322,    -00035, 000077, -00038,    
 8672, 868912, 001879,  1.879, X,    -00189, -00015, 008369,    -00037, 000073, -00033,    
 8672, 870817, 001876,  1.876, X,    -00216, -00020, 008383,    -00037, 000075, -00035,    
 8672, 872718, 001875,  1.875, X,    -00192, 000006, 008363,    -00038, 000079, -00038,    
 8672, 874617, 001874,  1.874, X,    -00242, -00005, 008432,    -00031, 000080, -00032,    
 8672, 876515, 001875,  1.875, X,    -00230, 000013, 008349,    -00028, 000078, -00029,    
 8672, 878415, 001876,  1.876, X,    -00248, -00007, 008336,    -00032, 000076, -00035,    
 8672, 880315, 001877,  1.877, X,    -00182, -00030, 008322,    -00028, 000074, -00033,    
 8672, 882216, 001876,  1.876, X,    -00173, -00018, 008341,    -00036, 000074, -00032,    
 8672, 884117, 001874,  1.874, X,    -00216, -00002, 008396,    -00037, 000072, -00035,    
 8672, 886016, 001875,  1.875, X,    -00222, 000015, 008394,    -00035, 000070, -00033,    
 8672, 887916, 001874,  1.874, X,    -00214, 000014, 008395,    -00041, 000076, -00026,    
 8672, 889814, 001877,  1.877, X,    -00215, 000007, 008348,    -00033, 000077, -00038,    
 8672, 891716, 001876,  1.876, X,    -00217, -00016, 008378,    -00031, 000076, -00032,    
 8672, 893617, 001875,  1.875, X,    -00187, -00007, 008400,    -00038, 000069, -00028,    
 8672, 895516, 001873,  1.873, X,    -00228, -00022, 008366,    -00043, 000071, -00029,    
 8672, 897414, 001875,  1.875, X,    -00200, -00022, 008347,    -00035, 000072, -00031,    
 8672, 899313, 001878,  1.878, X,    -00208, -00032, 008404,    -00031, 000075, -00037,    
 8672, 901258, 001882,  1.882, X,    -00218, -00039, 008373,    -00032, 000077, -00027,    
 8672, 903166, 001875,  1.875, X,    -00215, -00008, 008371,    -00031, 000091, -00030,    
 8672, 905066, 001875,  1.875, X,    -00191, -00013, 008473,    -00034, 000090, -00036,    
 8672, 906966, 001876,  1.876, X,    -00232, 000023, 008399,    -00033, 000079, -00041,    
 8672, 908868, 001879,  1.879, X,    -00206, -00037, 008406,    -00040, 000077, -00035,    
 8672, 910772, 001878,  1.878, X,    -00154, -00022, 008384,    -00038, 000077, -00036,    
 8672, 912675, 001880,  1.880, X,    -00178, -00001, 008386,    -00040, 000072, -00028,    
 8672, 914580, 001881,  1.881, X,    -00195, -00014, 008420,    -00035, 000073, -00032,    
 8672, 916486, 001875,  1.875, X,    -00216, -00027, 008412,    -00035, 000079, -00026,    
 8672, 918386, 001878,  1.878, X,    -00265, -00062, 008406,    -00033, 000079, -00039,    
 8672, 920289, 001879,  1.879, X,    -00183, -00013, 008403,    -00033, 000072, -00037,    
 8672, 922193, 001874,  1.874, X,    -00250, 000006, 008371,    -00041, 000075, -00035,    
 8672, 924092, 001877,  1.877, X,    -00222, 000000, 008425,    -00039, 000079, -00024,    
 8672, 925994, 001874,  1.874, X,    -00185, -00028, 008388,    -00038, 000074, -00022,    
 8672, 927894, 001874,  1.874, X,    -00144, -00022, 008374,    -00031, 000076, -00029,    
 8672, 929792, 001877,  1.877, X,    -00213, -00031, 008328,    -00038, 000084, -00029,    
 8672, 931694, 001875,  1.875, X,    -00166, 000003, 008389,    -00044, 000083, -00036,    
 8672, 933594, 001880,  1.880, X,    -00193, -00022, 008365,    -00030, 000083, -00037,    
 8672, 935500, 001873,  1.873, X,    -00222, -00033, 008369,    -00023, 000075, -00026,    
 8672, 937399, 001875,  1.875, X,    -00185, -00023, 008413,    -00030, 000071, -00026,    
 8672, 939298, 001878,  1.878, X,    -00210, -00019, 008424,    -00036, 000073, -00035,    
 8672, 941201, 001874,  1.874, X,    -00232, -00025, 008394,    -00036, 000072, -00026,    
 8672, 943100, 001873,  1.873, X,    -00214, -00008, 008447,    -00033, 000077, -00031,    
 8672, 944999, 001876,  1.876, X,    -00181, -00027, 008368,    -00035, 000080, -00037,    
 8672, 946901, 001875,  1.875, X,    -00211, -00037, 008431,    -00035, 000074, -00038,    
 8672, 948801, 001877,  1.877, X,    -00226, -00047, 008380,    -00030, 000074, -00034,    
 8672, 950704, 001875,  1.875, X,    -00221, -00031, 008410,    -00029, 000081, -00031,    
 8672, 952609, 001970,  1.970, X,    -00198, -00003, 008399,    -00031, 000077, -00030,    
 8672, 954609, 001896,  1.896, X,    -00269, -00022, 008387,    -00043, 000071, -00036,    
 8672, 956533, 001878,  1.878, X,    -00252, -00047, 008423,    -00039, 000069, -00040,    
 8672, 958438, 001878,  1.878, X,    -00240, -00020, 008369,    -00022, 000073, -00034,    
 8672, 960342, 001881,  1.881, X,    -00209, -00038, 008331,    -00033, 000074, -00032,    
 8672, 962248, 001875,  1.875, X,    -00231, -00049, 008331,    -00029, 000081, -00033,    
 8672, 964149, 001875,  1.875, X,    -00207, -00050, 008459,    -00035, 000082, -00028,    
 8672, 966050, 001875,  1.875, X,    -00190, -00031, 008422,    -00035, 000077, -00031,    
 8672, 967950, 001874,  1.874, X,    -00198, -00005, 008373,    -00034, 000074, -00029,    
 8672, 969848, 001877,  1.877, X,    -00164, 000018, 008416,    -00031, 000076, -00026,    
 8672, 971751, 001876,  1.876, X,    -00224, -00019, 008356,    -00025, 000075, -00027,    
 8672, 973652, 001876,  1.876, X,    -00194, -00009, 008375,    -00037, 000081, -00031,    
 8672, 975553, 001873,  1.873, X,    -00225, -00008, 008438,    -00038, 000072, -00027,    
 8672, 977452, 001875,  1.875, X,    -00202, -00005, 008382,    -00033, 000074, -00031,    
 8672, 979352, 001884,  1.884, X,    -00237, -00016, 008379,    -00032, 000078, -00032,    
 8672, 981261, 001876,  1.876, X,    -00202, -00061, 008445,    -00041, 000071, -00038,    
 8672, 983162, 001874,  1.874, X,    -00205, -00038, 008410,    -00048, 000078, -00029,    
 8672, 985061, 001874,  1.874, X,    -00215, -00015, 008369,    -00040, 000082, -00036,    
 8672, 987022, 001891,  1.891, X,    -00225, -00029, 008378,    -00033, 000082, -00038,    
 8672, 988940, 001881,  1.881, X,    -00200, 000002, 008367,    -00029, 000082, -00036,    
 8672, 990847, 001878,  1.878, X,    -00228, 000000, 008344,    -00032, 000077, -00034,    
 8672, 992751, 001878,  1.878, X,    -00216, -00031, 008412,    -00030, 000075, -00036,    
 8672, 994654, 001875,  1.875, X,    -00204, -00005, 008405,    -00029, 000072, -00037,    
 8672, 996554, 001874,  1.874, X,    -00245, -00053, 008434,    -00036, 000074, -00030,    
 8672, 998453, 001886,  1.886, X,    -00246, -00015, 008311,    -00029, 000073, -00032,    
 8673, 000367, 001880,  1.880, X,    -00165, -00013, 008341,    -00036, 000070, -00031,    
 8673, 002273, 001877,  1.877, X,    -00196, -00008, 008413,    -00037, 000078, -00033,    
 8673, 004175, 001878,  1.878, X,    -00220, 000007, 008442,    -00029, 000088, -00036,    
 8673, 006078, 001875,  1.875, X,    -00210, -00011, 008350,    -00032, 000089, -00029,    
 8673, 007979, 001874,  1.874, X,    -00235, 000010, 008345,    -00033, 000079, -00038,    
 8673, 009878, 001880,  1.880, X,    -00200, 000010, 008366,    -00031, 000079, -00037,    
 8673, 011784, 001877,  1.877, X,    -00198, 000004, 008365,    -00028, 000082, -00033,    
 8673, 013686, 001875,  1.875, X,    -00218, 000005, 008415,    -00024, 000071, -00033,    
 8673, 015585, 001882,  1.882, X,    -00214, -00030, 008407,    -00034, 000070, -00036,    
 8673, 017491, 001877,  1.877, X,    -00167, -00021, 008430,    -00034, 000082, -00042,    
 8673, 019393, 001876,  1.876, X,    -00185, -00001, 008392,    -00032, 000070, -00031,    
 8673, 021294, 001876,  1.876, X,    -00193, 000038, 008396,    -00041, 000076, -00031,    
 8673, 023195, 001874,  1.874, X,    -00207, -00019, 008364,    -00037, 000072, -00033,    
 8673, 025094, 001874,  1.874, X,    -00196, -00013, 008326,    -00040, 000077, -00033,    
 8673, 026994, 001875,  1.875, X,    -00253, 000008, 008367,    -00035, 000076, -00028,    
 8673, 028894, 001879,  1.879, X,    -00241, 000001, 008377,    -00031, 000077, -00038,    
 8673, 030798, 001878,  1.878, X,    -00254, -00047, 008370,    -00036, 000073, -00041,    
 8673, 032702, 001876,  1.876, X,    -00221, 000019, 008338,    -00040, 000073, -00040,    
 8673, 034603, 001879,  1.879, X,    -00203, -00022, 008382,    -00033, 000079, -00038,    
 8673, 036507, 001873,  1.873, X,    -00212, -00030, 008384,    -00028, 000079, -00038,    
 8673, 038405, 001876,  1.876, X,    -00224, -00013, 008384,    -00026, 000070, -00032,    
 8673, 040306, 001875,  1.875, X,    -00209, -00035, 008395,    -00039, 000073, -00034,    
 8673, 042205, 001877,  1.877, X,    -00191, 000004, 008390,    -00038, 000079, -00043,    
 8673, 044107, 001876,  1.876, X,    -00207, -00023, 008481,    -00036, 000081, -00041,    
 8673, 046008, 001874,  1.874, X,    -00196, -00005, 008447,    -00032, 000077, -00037,    
 8673, 047907, 001875,  1.875, X,    -00223, -00022, 008367,    -00033, 000074, -00040,    
 8673, 049806, 001877,  1.877, X,    -00202, -00030, 008427,    -00034, 000073, -00036,    
 8673, 051708, 001875,  1.875, X,    -00200, -00009, 008398,    -00026, 000070, -00035,    
 8673, 053608, 001876,  1.876, X,    -00189, 000000, 008417,    -00025, 000082, -00028,    
 8673, 055509, 001873,  1.873, X,    -00186, -00016, 008453,    -00032, 000081, -00028,    
 8673, 057407, 001875,  1.875, X,    -00208, -00002, 008388,    -00038, 000077, -00026,    
 8673, 059307, 001877,  1.877, X,    -00178, -00012, 008321,    -00032, 000084, -00035,    
 8673, 061209, 001876,  1.876, X,    -00200, -00030, 008395,    -00032, 000079, -00032,    
 8673, 063110, 001875,  1.875, X,    -00175, -00049, 008361,    -00033, 000071, -00033,    
 8673, 065010, 001873,  1.873, X,    -00181, -00023, 008469,    -00034, 000065, -00034,    
 8673, 066908, 001875,  1.875, X,    -00191, -00043, 008421,    -00037, 000076, -00030,    
 8673, 068808, 001876,  1.876, X,    -00176, -00049, 008372,    -00038, 000077, -00035,    
 8673, 070766, 001891,  1.891, X,    -00200, -00003, 008392,    -00041, 000078, -00030,    
 8673, 072684, 001876,  1.876, X,    -00218, -00058, 008316,    -00043, 000077, -00029,    
 8673, 074585, 001882,  1.882, X,    -00207, -00025, 008370,    -00037, 000073, -00037,    
 8673, 076492, 001874,  1.874, X,    -00191, -00041, 008380,    -00032, 000079, -00032,    
 8673, 078391, 001876,  1.876, X,    -00216, -00021, 008387,    -00042, 000079, -00030,    
 8673, 080292, 001877,  1.877, X,    -00223, -00003, 008386,    -00039, 000080, -00032,    
 8673, 082194, 001874,  1.874, X,    -00221, 000006, 008420,    -00036, 000072, -00030,    
 8673, 084093, 001875,  1.875, X,    -00226, 000005, 008416,    -00034, 000074, -00027,    
 8673, 085993, 001874,  1.874, X,    -00182, -00029, 008343,    -00040, 000077, -00031,    
 8673, 087892, 001874,  1.874, X,    -00192, 000002, 008362,    -00042, 000073, -00035,    
 8673, 089789, 001877,  1.877, X,    -00167, 000002, 008385,    -00032, 000082, -00032,    
 8673, 091691, 001874,  1.874, X,    -00214, -00037, 008447,    -00036, 000086, -00034,    
 8673, 093589, 001881,  1.881, X,    -00214, -00045, 008431,    -00033, 000073, -00032,    
 8673, 095495, 001874,  1.874, X,    -00192, -00007, 008419,    -00033, 000073, -00032,    
 8673, 097394, 001873,  1.873, X,    -00239, -00013, 008354,    -00042, 000084, -00035,    
 8673, 099292, 001876,  1.876, X,    -00194, -00046, 008366,    -00039, 000076, -00031,    
 8673, 101194, 001873,  1.873, X,    -00213, -00007, 008396,    -00034, 000078, -00030,    
 8673, 103093, 001874,  1.874, X,    -00207, 000025, 008356,    -00033, 000079, -00031,    
 8673, 104992, 001874,  1.874, X,    -00201, -00045, 008340,    -00033, 000073, -00030,    
 8673, 106890, 001874,  1.874, X,    -00226, -00041, 008340,    -00033, 000077, -00033,    
 8673, 108789, 001878,  1.878, X,    -00195, -00034, 008323,    -00035, 000078, -00036,    
 8673, 110692, 001875,  1.875, X,    -00207, 000000, 008403,    -00044, 000073, -00038,    
 8673, 112591, 001882,  1.882, X,    -00220, -00032, 008478,    -00038, 000065, -00035,    
 8673, 114498, 001874,  1.874, X,    -00210, -00043, 008393,    -00035, 000079, -00025,    
 8673, 116397, 001873,  1.873, X,    -00240, -00045, 008287,    -00036, 000080, -00022,    
 8673, 118295, 001876,  1.876, X,    -00244, -00018, 008331,    -00040, 000076, -00026,    
 8673, 120197, 001877,  1.877, X,    -00255, 000001, 008377,    -00037, 000076, -00035,    
 8673, 122099, 001875,  1.875, X,    -00223, -00021, 008415,    -00032, 000080, -00029,    
 8673, 123999, 001873,  1.873, X,    -00187, -00046, 008314,    -00034, 000080, -00034,    
 8673, 125897, 001875,  1.875, X,    -00221, -00029, 008378,    -00034, 000079, -00033,    
 8673, 127796, 001874,  1.874, X,    -00226, -00037, 008402,    -00031, 000082, -00033,    
 8673, 129693, 001878,  1.878, X,    -00235, -00038, 008362,    -00033, 000078, -00037,    
 8673, 131595, 001882,  1.882, X,    -00152, -00072, 008327,    -00035, 000080, -00031,    
 8673, 133502, 001874,  1.874, X,    -00173, -00050, 008391,    -00028, 000085, -00027,    
 8673, 135401, 001874,  1.874, X,    -00212, -00037, 008363,    -00035, 000078, -00028,    
 8673, 137300, 001875,  1.875, X,    -00206, -00039, 008320,    -00031, 000080, -00029,    
 8673, 139200, 001878,  1.878, X,    -00248, -00008, 008415,    -00040, 000083, -00035,    
 8673, 141104, 001875,  1.875, X,    -00169, -00027, 008387,    -00041, 000076, -00035,    
 8673, 143003, 001875,  1.875, X,    -00184, -00004, 008388,    -00041, 000077, -00036,    
 8673, 144903, 001874,  1.874, X,    -00202, -00005, 008411,    -00031, 000078, -00027,    
 8673, 146802, 001874,  1.874, X,    -00174, -00061, 008364,    -00034, 000076, -00031,    
 8673, 148701, 001877,  1.877, X,    -00209, -00031, 008340,    -00034, 000084, -00032,    
 8673, 150603, 001882,  1.882, X,    -00250, -00036, 008407,    -00033, 000087, -00034,    
 8673, 152510, 001872,  1.872, X,    -00199, -00005, 008385,    -00022, 000083, -00037,    
 8673, 154407, 001874,  1.874, X,    -00154, -00056, 008442,    -00034, 000083, -00033,    
 8673, 156352, 001885,  1.885, X,    -00232, -00041, 008348,    -00028, 000084, -00031,    
 8673, 158263, 001881,  1.881, X,    -00224, 000004, 008430,    -00025, 000077, -00031,    
 8673, 160170, 001875,  1.875, X,    -00219, -00042, 008438,    -00028, 000076, -00026,    
 8673, 162071, 001875,  1.875, X,    -00186, -00005, 008427,    -00034, 000077, -00029,    
 8673, 163971, 001875,  1.875, X,    -00213, -00023, 008363,    -00029, 000068, -00033,    
 8673, 165871, 001876,  1.876, X,    -00209, 000023, 008439,    -00033, 000075, -00032,    
 8673, 167772, 001874,  1.874, X,    -00206, 000013, 008439,    -00035, 000087, -00036,    
 8673, 169670, 001882,  1.882, X,    -00199, -00001, 008450,    -00036, 000071, -00032,    
 8673, 171576, 001880,  1.880, X,    -00225, 000016, 008435,    -00032, 000068, -00027,    
 8673, 173481, 001874,  1.874, X,    -00210, 000001, 008363,    -00031, 000083, -00031,    
 8673, 175380, 001874,  1.874, X,    -00207, -00031, 008360,    -00034, 000075, -00026,    
 8673, 177279, 001874,  1.874, X,    -00244, 000006, 008405,    -00035, 000075, -00038,    
 8673, 179178, 001878,  1.878, X,    -00210, -00003, 008386,    -00031, 000078, -00036,    
 8673, 181082, 001875,  1.875, X,    -00210, -00003, 008339,    -00028, 000079, -00038,    
 8673, 182982, 001874,  1.874, X,    -00242, -00022, 008288,    -00032, 000075, -00031,    
 8673, 184881, 001874,  1.874, X,    -00238, -00001, 008337,    -00036, 000088, -00032,    
 8673, 186780, 001874,  1.874, X,    -00208, 000006, 008367,    -00042, 000076, -00041,    
 8673, 188679, 001880,  1.880, X,    -00199, 000033, 008371,    -00037, 000075, -00038,    
 8673, 190583, 001881,  1.881, X,    -00223, 000025, 008340,    -00034, 000080, -00030,    
 8673, 192489, 001873,  1.873, X,    -00196, 000001, 008360,    -00039, 000082, -00032,    
 8673, 194386, 001873,  1.873, X,    -00192, -00028, 008413,    -00032, 000083, -00037,    
 8673, 196284, 001873,  1.873, X,    -00236, -00018, 008402,    -00028, 000083, -00041,    
 8673, 198182, 001885,  1.885, X,    -00216, -00011, 008338,    -00028, 000081, -00045,    
 8673, 200092, 001875,  1.875, X,    -00185, -00001, 008384,    -00034, 000079, -00036,    
 8673, 201992, 001877,  1.877, X,    -00211, -00038, 008396,    -00037, 000083, -00030,    
 8673, 203893, 001875,  1.875, X,    -00185, -00016, 008394,    -00035, 000078, -00030,    
 8673, 205793, 001874,  1.874, X,    -00219, -00003, 008376,    -00044, 000079, -00031,    
 8673, 207692, 001874,  1.874, X,    -00196, 000004, 008370,    -00034, 000081, -00036,    
 8673, 209590, 001885,  1.885, X,    -00194, -00004, 008352,    -00031, 000075, -00037,    
 8673, 211500, 001875,  1.875, X,    -00196, 000001, 008418,    -00028, 000074, -00037,    
 8673, 213400, 001874,  1.874, X,    -00219, -00009, 008384,    -00038, 000077, -00032,    
 8673, 215300, 001875,  1.875, X,    -00189, -00014, 008321,    -00038, 000074, -00033,    
 8673, 217200, 001874,  1.874, X,    -00178, -00020, 008385,    -00043, 000070, -00039,    
 8673, 219099, 001876,  1.876, X,    -00205, -00005, 008369,    -00038, 000079, -00042,    
 8673, 221000, 001874,  1.874, X,    -00216, -00008, 008406,    -00040, 000082, -00029,    
 8673, 222900, 001873,  1.873, X,    -00188, 000003, 008340,    -00041, 000085, -00024,    
 8673, 224798, 001873,  1.873, X,    -00244, -00006, 008427,    -00042, 000078, -00031,    
 8673, 226696, 001875,  1.875, X,    -00226, 000010, 008446,    -00042, 000077, -00034,    
 8673, 228595, 001887,  1.887, X,    -00199, 000015, 008384,    -00036, 000076, -00037,    
 8673, 230507, 001874,  1.874, X,    -00198, -00027, 008371,    -00030, 000073, -00032,    
 8673, 232406, 001874,  1.874, X,    -00241, -00013, 008334,    -00029, 000075, -00034,    
 8673, 234304, 001875,  1.875, X,    -00193, 000010, 008421,    -00036, 000078, -00039,    
 8673, 236204, 001875,  1.875, X,    -00199, -00021, 008374,    -00033, 000076, -00034,    
 8673, 238104, 001873,  1.873, X,    -00235, 000006, 008362,    -00023, 000080, -00028,    
 8673, 240067, 001883,  1.883, X,    -00242, -00030, 008407,    -00032, 000079, -00036,    
 8673, 241975, 001877,  1.877, X,    -00252, -00020, 008373,    -00036, 000077, -00038,    
 8673, 243877, 001875,  1.875, X,    -00220, 000022, 008372,    -00037, 000076, -00033,    
 8673, 245776, 001873,  1.873, X,    -00195, 000000, 008355,    -00036, 000080, -00034,    
 8673, 247673, 001880,  1.880, X,    -00208, -00042, 008345,    -00043, 000087, -00034,    
 8673, 249578, 001885,  1.885, X,    -00207, -00036, 008419,    -00039, 000080, -00037,    
 8673, 251488, 001874,  1.874, X,    -00250, -00026, 008384,    -00039, 000076, -00031,    
 8673, 253387, 001874,  1.874, X,    -00182, -00044, 008408,    -00041, 000080, -00034,    
 8673, 255286, 001875,  1.875, X,    -00215, -00039, 008377,    -00031, 000083, -00033,    
 8673, 257186, 001874,  1.874, X,    -00193, -00034, 008361,    -00033, 000082, -00035,    
 8673, 259084, 001882,  1.882, X,    -00214, -00024, 008334,    -00035, 000078, -00034,    
 8673, 260991, 001875,  1.875, X,    -00204, -00029, 008416,    -00033, 000073, -00038,    
 8673, 262891, 001874,  1.874, X,    -00223, -00029, 008364,    -00033, 000080, -00031,    
 8673, 264790, 001874,  1.874, X,    -00172, -00038, 008382,    -00046, 000073, -00032,    
 8673, 266689, 001874,  1.874, X,    -00242, -00019, 008366,    -00040, 000070, -00032,    
 8673, 268587, 001883,  1.883, X,    -00220, -00013, 008439,    -00036, 000076, -00032,    
 8673, 270495, 001876,  1.876, X,    -00203, -00023, 008342,    -00033, 000078, -00036,    
 8673, 272396, 001873,  1.873, X,    -00212, -00030, 008348,    -00034, 000076, -00031,    
 8673, 274294, 001875,  1.875, X,    -00184, -00006, 008342,    -00036, 000078, -00028,    
 8673, 276194, 001876,  1.876, X,    -00153, -00042, 008404,    -00034, 000070, -00031,    
 8673, 278095, 001875,  1.875, X,    -00210, -00022, 008344,    -00034, 000075, -00032,    
 8673, 279993, 001894,  1.894, X,    -00246, -00012, 008296,    -00037, 000070, -00034,    
 8673, 281912, 001878,  1.878, X,    -00221, -00036, 008346,    -00038, 000068, -00037,    
 8673, 283815, 001874,  1.874, X,    -00210, 000014, 008341,    -00028, 000078, -00028,    
 8673, 285714, 001873,  1.873, X,    -00209, 000000, 008389,    -00023, 000074, -00033,    
 8673, 287612, 001874,  1.874, X,    -00202, -00030, 008415,    -00031, 000074, -00031,    
 8673, 289510, 001879,  1.879, X,    -00206, 000014, 008404,    -00033, 000072, -00031,    
 8673, 291414, 001875,  1.875, X,    -00217, -00006, 008385,    -00041, 000076, -00034,    
