 time,    start,     dur,        perc,  X,    R1,     R2,     R3,     R4,     R5,     R6,        M1,     M2,     M3,     M4,         rMx1,   rMy1,   rMz1,      rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      rQo1,         rQx1,         rQy1,         rQz1,            nMx1,    nMy1,    nMz1,       nAx1,    nAy1,    nAz1,       nGx1,    nGy1,    nGz1,       bx1,       by1,       bz1,          fx1,     fz1,        Qo1,     Qx1,     Qy1,     Qz1,        dQo1,    dQx1,    dQy1,    dQz1,       Ex1,     Ey1,     Ez1,        dEx1,    dEy1,    dEz1,      
 423.740, 278861325, 005509708,  0.551, _,    0978.8, 2020.9, 1502.7, 0980.1, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00021, 000078, -00005,    -00494, 000110, 008171,    -00004, -00003, 000000,    000914739966, 000089774551, 000009317071, -00555000921,     0.2528,  0.2067,  0.9489,     0.0134, -0.0596,  0.9989,     0.0008,  0.0011,  0.0000,    -0.002315,  0.000239,  0.006975,     0.3554,  0.9347,     0.9202, -0.0306,  0.0052, -0.3902,     0.0048,  0.0729, -0.0003, -0.0274,     0.0064,  0.0026, -0.8013,     0.0031,  0.0008, -0.0070,    
 423.750, 288860200, 005498583,  0.550, _,    0978.8, 2020.9, 1502.7, 0980.0, 1260.9, 1650.8,    1000.0, 1000.0, 1000.0, 1000.0,    -00017, 000080, -00005,    -00518, 000096, 008214,    000002, -00005, -00004,    000914746198, 000089529309, 000009342337, -00555029839,     0.2303,  0.1955,  0.9489,     0.0117, -0.0626,  1.0041,     0.0013, -0.0005,  0.0011,    -0.002305,  0.000181,  0.006984,     0.3342,  0.9425,     0.9201, -0.0304,  0.0059, -0.3904,    -0.0012,  0.0178,  0.0712, -0.0174,     0.0078,  0.0031, -0.8018,     0.0036, -0.0007, -0.0059,    
 423.760, 298865741, 005532667,  0.553, _,    0978.8, 2020.9, 1502.7, 0980.0, 1260.9, 1650.8,    1000.0, 1000.0, 1000.0, 1000.0,    -00019, 000082, -00003,    -00548, 000106, 008175,    000003, 000003, 000003,    000914760559, 000089299352, 000009395922, -00555042310,     0.2416,  0.1844,  0.9602,     0.0129, -0.0662,  0.9994,    -0.0008, -0.0008, -0.0008,    -0.002258,  0.000143,  0.006991,     0.3311,  0.9436,     0.9201, -0.0307,  0.0065, -0.3905,     0.0006, -0.0349,  0.0649, -0.0151,     0.0075,  0.0046, -0.8021,     0.0015, -0.0009, -0.0078,    
 423.770, 308860450, 005579833,  0.558, _,    0978.6, 2020.9, 1502.7, 0980.1, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000078, -00008,    -00533, 000094, 008246,    000000, 000001, -00001,    000914764849, 000089067560, 000009459808, -00555071400,     0.2640,  0.2067,  0.9318,     0.0114, -0.0644,  1.0079,    -0.0003,  0.0000,  0.0003,    -0.002302,  0.000184,  0.006994,     0.3691,  0.9294,     0.9200, -0.0304,  0.0058, -0.3906,     0.0042,  0.0306, -0.0696, -0.0085,     0.0064,  0.0055, -0.8024,     0.0020, -0.0002, -0.0067,    
 423.780, 318860658, 005557333,  0.556, _,    0978.6, 2020.9, 1502.7, 0980.1, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00021, 000080, -00008,    -00514, 000095, 008165,    000000, -00006, -00004,    000914768634, 000088810135, 000009492838, -00555105845,     0.2528,  0.1955,  0.9318,     0.0116, -0.0621,  0.9982,     0.0016,  0.0000,  0.0011,    -0.002262,  0.000139,  0.006993,     0.3535,  0.9354,     0.9200, -0.0306,  0.0065, -0.3906,    -0.0054, -0.0220,  0.0707, -0.0014,     0.0075,  0.0044, -0.8025,     0.0039, -0.0001, -0.0059,    
 423.790, 328860700, 005523791,  0.552, _,    0978.8, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000084, -00004,    -00537, 000127, 008215,    -00001, -00006, 000004,    000914787869, 000088552529, 000009530443, -00555114655,     0.2753,  0.1732,  0.9545,     0.0155, -0.0649,  1.0042,     0.0016,  0.0003, -0.0011,    -0.002215,  0.000172,  0.006977,     0.3482,  0.9374,     0.9201, -0.0313,  0.0064, -0.3904,    -0.0075, -0.0674, -0.0156,  0.0222,     0.0066,  0.0055, -0.8026,     0.0038,  0.0001, -0.0080,    
 423.800, 338859741, 005482792,  0.548, _,    0978.8, 2020.9, 1502.7, 0980.0, 1260.9, 1650.8,    1000.0, 1000.0, 1000.0, 1000.0,    -00027, 000086, -00006,    -00542, 000112, 008203,    000000, 000003, 000000,    000914797874, 000088303531, 000009601010, -00555136616,     0.2865,  0.1620,  0.9432,     0.0136, -0.0655,  1.0028,    -0.0008,  0.0000,  0.0000,    -0.002178,  0.000215,  0.006959,     0.3527,  0.9357,     0.9201, -0.0319,  0.0061, -0.3903,    -0.0065, -0.0631, -0.0301,  0.0243,     0.0054,  0.0047, -0.8023,     0.0014, -0.0002, -0.0070,    
 423.810, 348860075, 005498958,  0.550, _,    0978.8, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000085, -00008,    -00517, 000081, 008194,    000002, 000000, 000005,    000914821487, 000088069183, 000009659720, -00555133912,     0.2640,  0.1676,  0.9318,     0.0099, -0.0624,  1.0017,     0.0000, -0.0005, -0.0013,    -0.002125,  0.000229,  0.006938,     0.3442,  0.9389,     0.9202, -0.0326,  0.0062, -0.3900,    -0.0097, -0.0664,  0.0093,  0.0282,     0.0045,  0.0037, -0.8018,     0.0021, -0.0008, -0.0083,    
 423.820, 358863616, 005569084,  0.557, _,    0978.6, 2020.9, 1502.7, 0980.1, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000081, 000003,    -00497, 000131, 008214,    000003, 000002, 000000,    000914831650, 000087855505, 000009722109, -00555149932,     0.2753,  0.1899,  0.9943,     0.0160, -0.0600,  1.0041,    -0.0005, -0.0008,  0.0000,    -0.002128,  0.000286,  0.006924,     0.3475,  0.9377,     0.9203, -0.0328,  0.0055, -0.3899,    -0.0061, -0.0226, -0.0685,  0.0212,     0.0032,  0.0034, -0.8014,     0.0016, -0.0011, -0.0069,    
 423.830, 368862200, 005593541,  0.559, _,    0978.6, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000085, -00005,    -00497, 000087, 008197,    000002, -00003, 000003,    000914854528, 000087630810, 000009760740, -00555147067,     0.2640,  0.1676,  0.9489,     0.0106, -0.0600,  1.0020,     0.0008, -0.0005, -0.0008,    -0.002076,  0.000294,  0.006899,     0.3388,  0.9409,     0.9203, -0.0335,  0.0057, -0.3896,    -0.0116, -0.0614,  0.0167,  0.0337,     0.0033,  0.0019, -0.8010,     0.0029, -0.0008, -0.0077,    
 423.840, 378861075, 005490125,  0.549, _,    0978.8, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00027, 000081, -00004,    -00537, 000108, 008192,    000003, 000002, 000004,    000914878118, 000087377531, 000009808189, -00555147277,     0.2865,  0.1899,  0.9545,     0.0132, -0.0649,  1.0014,    -0.0005, -0.0008, -0.0011,    -0.002094,  0.000351,  0.006891,     0.3657,  0.9307,     0.9204, -0.0335,  0.0049, -0.3895,    -0.0005, -0.0067, -0.0750,  0.0096,     0.0020,  0.0018, -0.8004,     0.0016, -0.0011, -0.0080,    
 423.850, 388859283, 005588458,  0.559, _,    0978.8, 2020.9, 1502.7, 0980.0, 1260.9, 1650.8,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000084, -00009,    -00523, 000104, 008228,    -00002, -00002, 000000,    000914894239, 000087137060, 000009857182, -00555157640,     0.2753,  0.1732,  0.9261,     0.0127, -0.0632,  1.0058,     0.0005,  0.0005,  0.0000,    -0.002041,  0.000362,  0.006868,     0.3558,  0.9346,     0.9205, -0.0342,  0.0050, -0.3893,    -0.0104, -0.0639,  0.0137,  0.0313,     0.0025,  0.0004, -0.8002,     0.0026,  0.0002, -0.0069,    
 423.860, 398860866, 005572375,  0.557, _,    0978.8, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00028, 000080, -00005,    -00519, 000085, 008262,    -00002, 000002, 000003,    000914920360, 000086893503, 000009922353, -00555151606,     0.2921,  0.1955,  0.9489,     0.0104, -0.0627,  1.0099,    -0.0005,  0.0005, -0.0008,    -0.002063,  0.000416,  0.006854,     0.3737,  0.9276,     0.9205, -0.0342,  0.0043, -0.3892,    -0.0021, -0.0006, -0.0724,  0.0193,     0.0011,  0.0001, -0.7997,     0.0015,  0.0001, -0.0077,    
 423.870, 408861325, 005513000,  0.551, _,    0978.6, 2020.9, 1502.7, 0980.1, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00017, 000076, 000004,    -00516, 000091, 008158,    000001, -00002, 000008,    000914946064, 000086643299, 000009968673, -00555147520,     0.2303,  0.2179,  1.0000,     0.0111, -0.0623,  0.9974,     0.0005, -0.0003, -0.0021,    -0.002065,  0.000356,  0.006865,     0.3376,  0.9413,     0.9205, -0.0339,  0.0050, -0.3893,    -0.0013,  0.0320,  0.0658, -0.0215,     0.0017, -0.0012, -0.7993,     0.0026, -0.0006, -0.0090,    
 423.880, 418860741, 005522417,  0.552, _,    0978.8, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00027, 000086, -00006,    -00565, 000080, 008194,    000000, 000001, -00003,    000914955519, 000086418527, 000010020681, -00555166035,     0.2865,  0.1620,  0.9432,     0.0097, -0.0683,  1.0017,    -0.0003,  0.0000,  0.0008,    -0.002036,  0.000404,  0.006845,     0.3516,  0.9361,     0.9205, -0.0344,  0.0046, -0.3891,    -0.0050, -0.0558, -0.0409,  0.0269,     0.0018,  0.0002, -0.7998,     0.0018, -0.0004, -0.0060,    
 423.890, 428864158, 005553167,  0.555, _,    0978.8, 2020.9, 1502.7, 0980.0, 1260.9, 1650.8,    1000.0, 1000.0, 1000.0, 1000.0,    -00022, 000077, -00011,    -00483, 000100, 008263,    -00004, -00002, 000002,    000914983500, 000086184042, 000010087781, -00555155157,     0.2584,  0.2123,  0.9148,     0.0122, -0.0583,  1.0100,     0.0005,  0.0011, -0.0005,    -0.002095,  0.000402,  0.006856,     0.3745,  0.9272,     0.9205, -0.0337,  0.0043, -0.3893,     0.0039,  0.0702, -0.0265, -0.0193,     0.0011, -0.0009, -0.7993,     0.0026,  0.0007, -0.0074,    
 423.900, 438861241, 005560542,  0.556, _,    0978.6, 2020.9, 1502.7, 0980.0, 1260.9, 1650.8,    1000.0, 1000.0, 1000.0, 1000.0,    -00022, 000079, -00006,    -00521, 000154, 008193,    -00001, 000003, 000000,    000914998185, 000085963089, 000010158738, -00555163915,     0.2584,  0.2011,  0.9432,     0.0188, -0.0629,  1.0016,    -0.0008,  0.0003,  0.0000,    -0.002081,  0.000343,  0.006863,     0.3571,  0.9341,     0.9204, -0.0336,  0.0050, -0.3894,    -0.0040,  0.0136,  0.0732, -0.0143,     0.0026, -0.0009, -0.7996,     0.0013, -0.0001, -0.0069,    
 423.910, 448861491, 005539334,  0.554, _,    0978.6, 2020.8, 1502.8, 0980.1, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00022, 000079, -00006,    -00461, 000103, 008224,    -00001, -00001, 000006,    000915019216, 000085739468, 000010200902, -00555163060,     0.2584,  0.2011,  0.9432,     0.0125, -0.0556,  1.0053,     0.0003,  0.0003, -0.0016,    -0.002133,  0.000313,  0.006871,     0.3582,  0.9336,     0.9204, -0.0328,  0.0051, -0.3896,     0.0001,  0.0750,  0.0082, -0.0170,     0.0023,  0.0006, -0.7999,     0.0024, -0.0000, -0.0085,    
 423.920, 458861450, 005480041,  0.548, _,    0978.6, 2020.8, 1502.8, 0980.1, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000084, -00006,    -00500, 000109, 008171,    000003, -00005, 000003,    000915044612, 000085511061, 000010223142, -00555156021,     0.2753,  0.1732,  0.9432,     0.0133, -0.0604,  0.9989,     0.0013, -0.0008, -0.0008,    -0.002084,  0.000334,  0.006848,     0.3505,  0.9366,     0.9205, -0.0335,  0.0051, -0.3893,    -0.0107, -0.0645, -0.0002,  0.0323,     0.0036,  0.0013, -0.8003,     0.0034, -0.0011, -0.0076,    
 423.930, 468861325, 005511791,  0.551, _,    0978.8, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000081, -00004,    -00506, 000099, 008250,    -00002, -00001, -00001,    000915059370, 000085279057, 000010280610, -00555166323,     0.2753,  0.1899,  0.9545,     0.0121, -0.0611,  1.0084,     0.0003,  0.0005,  0.0003,    -0.002110,  0.000384,  0.006829,     0.3578,  0.9338,     0.9206, -0.0334,  0.0044, -0.3891,    -0.0045,  0.0073, -0.0694,  0.0272,     0.0024,  0.0008, -0.7998,     0.0024,  0.0001, -0.0066,    
 423.940, 478861616, 005560250,  0.556, _,    0978.8, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00022, 000081, -00002,    -00529, 000111, 008189,    -00003, -00003, 000001,    000915077623, 000085036209, 000010333483, -00555172507,     0.2584,  0.1899,  0.9659,     0.0135, -0.0639,  1.0011,     0.0008,  0.0008, -0.0003,    -0.002084,  0.000329,  0.006828,     0.3431,  0.9393,     0.9205, -0.0334,  0.0052, -0.3892,    -0.0050, -0.0016,  0.0750, -0.0034,     0.0030, -0.0004, -0.7993,     0.0029,  0.0005, -0.0071,    
 423.950, 488860575, 005565125,  0.557, _,    0978.6, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00026, 000080, -00003,    -00541, 000088, 008190,    000003, 000002, -00003,    000915082058, 000084829951, 000010376517, -00555195946,     0.2809,  0.1955,  0.9602,     0.0107, -0.0654,  1.0012,    -0.0005, -0.0008,  0.0008,    -0.002114,  0.000381,  0.006821,     0.3631,  0.9318,     0.9206, -0.0333,  0.0044, -0.3891,     0.0017,  0.0097, -0.0750,  0.0087,     0.0024,  0.0010, -0.7994,     0.0016, -0.0012, -0.0060,    
 423.960, 498860950, 005533916,  0.553, _,    0978.6, 2020.8, 1502.7, 0980.1, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00021, 000078, -00003,    -00529, 000122, 008221,    000003, 000005, 000000,    000915096915, 000084616191, 000010453258, -00555202639,     0.2528,  0.2067,  0.9602,     0.0149, -0.0639,  1.0049,    -0.0013, -0.0008,  0.0000,    -0.002125,  0.000323,  0.006833,     0.3525,  0.9358,     0.9205, -0.0329,  0.0050, -0.3893,     0.0003,  0.0404,  0.0600, -0.0230,     0.0032, -0.0004, -0.7992,     0.0008, -0.0011, -0.0068,    
 423.970, 508862533, 005615667,  0.562, _,    0978.6, 2020.8, 1502.7, 0980.1, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000081, -00004,    -00516, 000109, 008227,    -00005, -00007, 000001,    000915107691, 000084361434, 000010492500, -00555222906,     0.2753,  0.1899,  0.9545,     0.0133, -0.0623,  1.0056,     0.0019,  0.0013, -0.0003,    -0.002119,  0.000377,  0.006810,     0.3573,  0.9340,     0.9206, -0.0332,  0.0044, -0.3890,    -0.0062, -0.0303, -0.0585,  0.0324,     0.0035,  0.0011, -0.7997,     0.0040,  0.0010, -0.0071,    
 423.980, 518861825, 005519625,  0.552, _,    0978.8, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00018, 000086, -00009,    -00530, 000099, 008201,    -00001, 000002, 000003,    000915130429, 000084133821, 000010542561, -00555219017,     0.2360,  0.1620,  0.9261,     0.0121, -0.0640,  1.0025,    -0.0005,  0.0003, -0.0008,    -0.002078,  0.000333,  0.006805,     0.3219,  0.9468,     0.9206, -0.0335,  0.0051, -0.3890,    -0.0069, -0.0252,  0.0700,  0.0034,     0.0033, -0.0002, -0.7991,     0.0015, -0.0001, -0.0076,    
 423.990, 528860658, 005525917,  0.553, _,    0978.8, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000084, -00006,    -00509, 000115, 008181,    000005, 000003, 000008,    000915158722, 000083935261, 000010600750, -00555201328,     0.2753,  0.1732,  0.9432,     0.0140, -0.0615,  1.0001,    -0.0008, -0.0013, -0.0021,    -0.002096,  0.000390,  0.006797,     0.3510,  0.9364,     0.9206, -0.0336,  0.0044, -0.3889,    -0.0014, -0.0057, -0.0753,  0.0094,     0.0023,  0.0008, -0.7991,     0.0013, -0.0017, -0.0089,    
 424.000, 538860991, 005484959,  0.548, _,    0978.6, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00019, 000082, -00010,    -00530, 000113, 008191,    -00006, -00004, 000007,    000915190617, 000083682092, 000010646517, -00555186095,     0.2416,  0.1844,  0.9205,     0.0138, -0.0640,  1.0013,     0.0011,  0.0016, -0.0019,    -0.002099,  0.000330,  0.006804,     0.3425,  0.9395,     0.9206, -0.0332,  0.0051, -0.3891,    -0.0015,  0.0337,  0.0671, -0.0168,     0.0028, -0.0006, -0.7989,     0.0032,  0.0013, -0.0087,    
 424.010, 548866450, 005521541,  0.552, _,    0978.6, 2020.8, 1502.7, 0980.1, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00021, 000080, -00005,    -00496, 000107, 008213,    -00001, 000001, 000002,    000915211736, 000083459289, 000010705088, -00555183691,     0.2528,  0.1955,  0.9489,     0.0130, -0.0599,  1.0040,    -0.0003,  0.0003, -0.0005,    -0.002156,  0.000313,  0.006814,     0.3493,  0.9370,     0.9205, -0.0325,  0.0050, -0.3893,     0.0028,  0.0741, -0.0092, -0.0195,     0.0029,  0.0009, -0.7992,     0.0019, -0.0000, -0.0073,    
 424.020, 558860366, 005578834,  0.558, _,    0978.6, 2020.8, 1502.7, 0980.1, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000081, -00009,    -00520, 000107, 008231,    000008, 000005, -00001,    000915226024, 000083269272, 000010767622, -00555187462,     0.2753,  0.1899,  0.9261,     0.0130, -0.0628,  1.0061,    -0.0013, -0.0021,  0.0003,    -0.002171,  0.000371,  0.006803,     0.3657,  0.9308,     0.9206, -0.0326,  0.0042, -0.3891,    -0.0008, -0.0104, -0.0742,  0.0147,     0.0044,  0.0013, -0.7996,     0.0008, -0.0025, -0.0065,    
 424.030, 568859783, 005586625,  0.559, _,    0978.8, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00019, 000082, -00012,    -00509, 000109, 008215,    -00001, -00001, 000000,    000915245679, 000083059030, 000010809917, -00555185730,     0.2416,  0.1844,  0.9091,     0.0133, -0.0615,  1.0042,     0.0003,  0.0003,  0.0000,    -0.002149,  0.000314,  0.006805,     0.3449,  0.9386,     0.9206, -0.0325,  0.0050, -0.3892,    -0.0046,  0.0038,  0.0748, -0.0068,     0.0047, -0.0001, -0.7993,     0.0024, -0.0000, -0.0068,    
 424.040, 578861575, 005568791,  0.557, _,    0978.6, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00021, 000080, -00005,    -00510, 000114, 008115,    -00002, 000001, -00003,    000915246059, 000082836498, 000010872772, -00555217123,     0.2528,  0.1955,  0.9489,     0.0139, -0.0616,  0.9922,    -0.0003,  0.0005,  0.0008,    -0.002201,  0.000288,  0.006819,     0.3486,  0.9373,     0.9205, -0.0318,  0.0050, -0.3894,     0.0042,  0.0731,  0.0044, -0.0241,     0.0042,  0.0013, -0.7995,     0.0019,  0.0002, -0.0060,    
 424.050, 588861700, 005540875,  0.554, _,    0978.6, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000078, 000000,    -00526, 000111, 008208,    000000, 000000, 000000,    000915252068, 000082625882, 000010946346, -00555237154,     0.2640,  0.2067,  0.9773,     0.0135, -0.0635,  1.0034,     0.0000,  0.0000,  0.0000,    -0.002253,  0.000264,  0.006835,     0.3536,  0.9354,     0.9204, -0.0311,  0.0050, -0.3896,     0.0067,  0.0714,  0.0005, -0.0292,     0.0055,  0.0019, -0.7999,     0.0023, -0.0003, -0.0068,    
 424.060, 598861908, 005529000,  0.553, _,    0978.6, 2020.9, 1502.7, 0980.1, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000082, -00003,    -00488, 000113, 008239,    000002, -00002, -00002,    000915256017, 000082413620, 000011005916, -00555261014,     0.2640,  0.1844,  0.9602,     0.0138, -0.0589,  1.0071,     0.0005, -0.0005,  0.0005,    -0.002198,  0.000256,  0.006816,     0.3439,  0.9390,     0.9205, -0.0317,  0.0054, -0.3895,    -0.0111, -0.0576,  0.0356,  0.0259,     0.0069,  0.0025, -0.8005,     0.0027, -0.0008, -0.0063,    
 424.070, 608861700, 005520792,  0.552, _,    0978.6, 2020.9, 1502.7, 0980.1, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00020, 000086, -00002,    -00516, 000100, 008232,    000004, 000005, -00003,    000915264356, 000082224640, 000011056701, -00555274275,     0.2472,  0.1620,  0.9659,     0.0122, -0.0623,  1.0063,    -0.0013, -0.0011,  0.0008,    -0.002145,  0.000231,  0.006805,     0.3187,  0.9479,     0.9205, -0.0322,  0.0059, -0.3894,    -0.0081, -0.0481,  0.0547,  0.0133,     0.0055,  0.0027, -0.8001,     0.0008, -0.0013, -0.0060,    
 424.080, 618860992, 005545375,  0.555, _,    0978.8, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00019, 000082, -00005,    -00520, 000109, 008204,    000001, 000004, -00002,    000915278915, 000082034028, 000011118730, -00555277232,     0.2416,  0.1844,  0.9489,     0.0133, -0.0628,  1.0029,    -0.0011, -0.0003,  0.0005,    -0.002201,  0.000252,  0.006814,     0.3358,  0.9419,     0.9205, -0.0316,  0.0054, -0.3895,     0.0045,  0.0541, -0.0519, -0.0154,     0.0042,  0.0033, -0.7999,     0.0011, -0.0005, -0.0063,    
 424.090, 628861408, 005465667,  0.547, _,    0978.6, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00026, 000082, -00003,    -00503, 000092, 008200,    -00001, -00002, 000002,    000915283096, 000081812923, 000011163123, -00555302071,     0.2809,  0.1844,  0.9602,     0.0112, -0.0607,  1.0024,     0.0005,  0.0003, -0.0005,    -0.002207,  0.000310,  0.006801,     0.3555,  0.9347,     0.9205, -0.0318,  0.0047, -0.3894,    -0.0022, -0.0196, -0.0705,  0.0167,     0.0056,  0.0028, -0.8001,     0.0027, -0.0000, -0.0073,    
 424.100, 638859283, 005586750,  0.559, _,    0978.6, 2020.9, 1502.7, 0980.0, 1260.9, 1650.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00020, 000079, -00004,    -00509, 000132, 008253,    -00003, 000004, 000003,    000915301979, 000081587438, 000011238912, -00555302592,     0.2472,  0.2011,  0.9545,     0.0161, -0.0615,  1.0088,    -0.0011,  0.0008, -0.0008,    -0.002219,  0.000253,  0.006815,     0.3464,  0.9381,     0.9204, -0.0314,  0.0053, -0.3896,     0.0002,  0.0423,  0.0590, -0.0253,     0.0058,  0.0013, -0.7998,     0.0012,  0.0005, -0.0076,    
