 Gtime,       Gdur,    Gperc, G,        Grx1,   Gry1,   Grz1,           Gax1,   Gay1,   Gaz1        
 0011.595917, 000988,  0.099, _,    -00035, 000076, -00037,    -00033.86, 000075.80, -00035.27,    
 0011.605927, 000988,  0.099, _,    -00028, 000074, -00031,    -00032.66, 000075.98, -00034.25,    
 0011.615921, 000987,  0.099, _,    -00031, 000077, -00037,    -00032.00, 000075.67, -00034.81,    
 0011.625931, 000994,  0.099, _,    -00042, 000075, -00034,    -00034.03, 000076.02, -00034.91,    
 0011.635925, 000990,  0.099, _,    -00036, 000075, -00037,    -00034.66, 000075.38, -00035.17,    
 0011.645920, 000989,  0.099, _,    -00030, 000074, -00048,    -00033.56, 000075.33, -00038.02,    
 0011.655930, 000989,  0.099, _,    -00036, 000077, -00041,    -00034.00, 000075.33, -00039.00,    
 0011.665924, 000988,  0.099, _,    -00031, 000082, -00034,    -00033.59, 000076.95, -00037.86,    
 0011.675919, 000989,  0.099, _,    -00037, 000082, -00025,    -00034.08, 000077.98, -00035.28,    
 0011.685928, 000987,  0.099, _,    -00032, 000071, -00025,    -00033.94, 000076.80, -00032.80,    
 0011.695923, 000989,  0.099, _,    -00028, 000077, -00038,    -00032.38, 000076.38, -00033.77,    
 0011.705917, 000988,  0.099, _,    -00031, 000072, -00036,    -00032.20, 000075.89, -00034.41,    
 0011.715927, 000988,  0.099, _,    -00035, 000073, -00034,    -00032.67, 000074.89, -00034.16,    
 0011.725922, 000989,  0.099, _,    -00041, 000076, -00027,    -00034.55, 000075.33, -00032.83,    
 0011.735916, 000987,  0.099, _,    -00022, 000071, -00032,    -00032.20, 000074.30, -00032.31,    
 0011.745926, 000990,  0.099, _,    -00032, 000071, -00030,    -00031.44, 000073.58, -00032.02,    
 0011.755920, 000989,  0.099, _,    -00030, 000074, -00033,    -00031.59, 000073.58, -00031.83,    
 0011.765930, 000987,  0.099, _,    -00032, 000077, -00039,    -00031.25, 000074.31, -00033.34,    
 0011.775925, 000988,  0.099, _,    -00032, 000071, -00030,    -00031.70, 000073.66, -00032.67,    
 0011.785919, 000988,  0.099, _,    -00034, 000080, -00042,    -00031.86, 000074.67, -00034.42,    
 0011.795929, 000988,  0.099, _,    -00035, 000074, -00025,    -00032.81, 000074.84, -00033.09,    
 0011.805923, 000987,  0.099, _,    -00034, 000064, -00033,    -00032.94, 000072.34, -00032.38,    
 0011.815918, 000987,  0.099, _,    -00039, 000080, -00030,    -00034.36, 000073.72, -00032.45,    
 0011.825928, 000993,  0.099, _,    -00036, 000075, -00029,    -00034.80, 000074.38, -00031.12,    
 0011.835922, 000988,  0.099, _,    -00039, 000069, -00035,    -00035.67, 000073.05, -00032.23,    
 0011.845917, 000987,  0.099, _,    -00032, 000073, -00038,    -00035.06, 000073.02, -00033.33,    
 0011.855927, 000988,  0.099, _,    -00034, 000065, -00040,    -00034.69, 000071.39, -00035.05,    
 0011.865921, 000986,  0.099, _,    -00038, 000072, -00033,    -00035.62, 000071.23, -00034.66,    
 0011.875931, 000986,  0.099, _,    -00033, 000075, -00031,    -00035.11, 000072.23, -00033.88,    
 0011.885925, 000987,  0.099, _,    -00030, 000069, -00033,    -00034.05, 000071.41, -00033.53,    
 0011.895920, 000987,  0.099, _,    -00033, 000073, -00034,    -00033.70, 000071.66, -00033.72,    
 0011.905930, 000986,  0.099, _,    -00035, 000085, -00035,    -00034.06, 000074.45, -00033.89,    
 0011.915924, 000986,  0.099, _,    -00035, 000082, -00031,    -00034.22, 000076.38, -00033.42,    
 0011.925919, 000987,  0.099, _,    -00037, 000076, -00033,    -00034.81, 000076.38, -00033.25,    
 0011.935928, 000988,  0.099, _,    -00037, 000073, -00033,    -00035.27, 000075.69, -00033.33,    
 0011.945923, 000987,  0.099, _,    -00035, 000074, -00039,    -00035.25, 000075.20, -00034.44,    
 0011.955917, 000989,  0.099, _,    -00030, 000067, -00036,    -00034.12, 000073.72, -00035.00,    
 0011.965927, 000987,  0.099, _,    -00040, 000067, -00039,    -00035.12, 000071.98, -00035.61,    
 0011.975922, 000995,  0.100, _,    -00034, 000079, -00038,    -00035.30, 000073.48, -00036.36,    
 0011.985931, 001000,  0.100, _,    -00026, 000070, -00030,    -00033.05, 000073.09, -00034.97,    
 0011.995926, 000988,  0.099, _,    -00030, 000073, -00032,    -00032.34, 000072.73, -00034.28,    
 0012.005920, 000987,  0.099, _,    -00036, 000081, -00038,    -00033.06, 000074.67, -00035.03,    
 0012.015930, 000991,  0.099, _,    -00035, 000073, -00032,    -00033.66, 000074.44, -00034.59,    
 0012.025925, 000999,  0.100, _,    -00043, 000080, -00034,    -00035.44, 000075.31, -00034.23,    
 0012.035919, 000987,  0.099, _,    -00041, 000074, -00029,    -00036.97, 000075.28, -00033.38,    
 0012.045929, 000988,  0.099, _,    -00036, 000079, -00033,    -00036.67, 000075.70, -00032.97,    
 0012.055923, 000988,  0.099, _,    -00037, 000071, -00033,    -00036.83, 000075.22, -00033.23,    
 0012.065933, 000987,  0.099, _,    -00045, 000079, -00033,    -00038.44, 000075.52, -00032.89,    
 0012.075928, 000987,  0.099, _,    -00024, 000078, -00030,    -00035.94, 000076.64, -00032.39,    
 0012.085922, 000986,  0.099, _,    -00038, 000075, -00036,    -00035.52, 000076.09, -00032.84,    
 0012.095917, 000986,  0.099, _,    -00039, 000067, -00036,    -00037.00, 000074.45, -00033.77,    
 0012.105927, 000987,  0.099, _,    -00026, 000073, -00043,    -00034.44, 000073.64, -00035.52,    
 0012.115921, 000987,  0.099, _,    -00030, 000070, -00037,    -00033.55, 000073.31, -00036.33,    
 0012.125916, 000988,  0.099, _,    -00027, 000075, -00039,    -00032.02, 000073.11, -00036.53,    
 0012.135925, 000988,  0.099, _,    -00040, 000074, -00040,    -00033.45, 000073.69, -00037.67,    
 0012.145920, 000989,  0.099, _,    -00044, 000081, -00038,    -00035.94, 000074.80, -00037.64,    
 0012.155930, 000988,  0.099, _,    -00034, 000076, -00033,    -00035.50, 000075.59, -00036.92,    
 0012.165924, 000986,  0.099, _,    -00041, 000082, -00039,    -00036.45, 000076.48, -00037.11,    
 0012.175919, 000988,  0.099, _,    -00040, 000081, -00032,    -00037.55, 000077.97, -00036.45,    
 0012.185928, 000988,  0.099, _,    -00036, 000078, -00033,    -00037.05, 000077.72, -00035.36,    
 0012.195923, 000988,  0.099, _,    -00035, 000081, -00033,    -00036.73, 000078.61, -00035.16,    
 0012.205917, 000987,  0.099, _,    -00034, 000069, -00034,    -00036.11, 000076.67, -00034.62,    
 0012.215927, 000987,  0.099, _,    -00037, 000081, -00036,    -00036.25, 000077.33, -00035.06,    
 0012.225922, 000994,  0.099, _,    -00042, 000072, -00030,    -00037.64, 000076.77, -00033.86,    
 0012.235916, 000989,  0.099, _,    -00035, 000076, -00031,    -00037.34, 000076.11, -00033.08,    
 0012.245926, 000989,  0.099, _,    -00038, 000075, -00034,    -00037.31, 000076.33, -00033.20,    
 0012.255920, 000987,  0.099, _,    -00030, 000079, -00029,    -00036.06, 000076.50, -00032.31,    
 0012.265930, 000986,  0.099, _,    -00032, 000078, -00032,    -00034.67, 000077.19, -00031.97,    
 0012.275925, 000990,  0.099, _,    -00037, 000076, -00026,    -00035.34, 000076.64, -00030.88,    
 0012.285919, 000986,  0.099, _,    -00036, 000067, -00029,    -00035.33, 000074.81, -00030.08,    
 0012.295929, 000987,  0.099, _,    -00036, 000073, -00036,    -00035.50, 000073.83, -00031.45,    
 0012.305923, 000988,  0.099, _,    -00038, 000080, -00033,    -00035.97, 000075.42, -00031.81,    
 0012.315918, 000986,  0.099, _,    -00037, 000073, -00040,    -00036.33, 000074.80, -00033.44,    
 0012.325928, 000987,  0.099, _,    -00040, 000076, -00034,    -00037.02, 000075.03, -00033.88,    
 0012.335922, 000990,  0.099, _,    -00038, 000078, -00040,    -00037.41, 000075.69, -00034.88,    
 0012.345917, 000989,  0.099, _,    -00033, 000074, -00041,    -00036.33, 000075.42, -00036.59,    
 0012.355927, 000987,  0.099, _,    -00041, 000068, -00040,    -00037.23, 000073.83, -00037.25,    
 0012.365921, 000986,  0.099, _,    -00037, 000074, -00034,    -00037.45, 000073.58, -00036.84,    
 0012.375931, 000992,  0.099, _,    -00033, 000084, -00033,    -00036.41, 000075.83, -00035.88,    
 0012.385925, 000996,  0.100, _,    -00039, 000075, -00024,    -00036.98, 000075.92, -00033.64,    
 0012.395920, 000994,  0.099, _,    -00037, 000075, -00035,    -00037.09, 000075.50, -00033.45,    
 0012.405930, 000990,  0.099, _,    -00028, 000077, -00036,    -00035.19, 000076.02, -00034.52,    
 0012.415924, 000988,  0.099, _,    -00042, 000076, -00035,    -00036.27, 000076.03, -00034.28,    
 0012.425919, 000997,  0.100, _,    -00038, 000077, -00030,    -00037.08, 000076.23, -00033.69,    
 0012.435928, 000989,  0.099, _,    -00034, 000086, -00039,    -00036.12, 000078.20, -00034.33,    
 0012.445923, 000994,  0.099, _,    -00040, 000082, -00029,    -00037.03, 000079.39, -00033.73,    
 0012.455917, 000988,  0.099, _,    -00035, 000075, -00033,    -00036.61, 000078.41, -00032.89,    
 0012.465927, 001010,  0.101, _,    -00037, 000076, -00038,    -00036.64, 000077.94, -00034.27,    
 0012.475922, 000989,  0.099, _,    -00039, 000077, -00039,    -00037.19, 000077.77, -00035.00,    
 0012.485931, 000990,  0.099, _,    -00033, 000078, -00039,    -00036.31, 000077.89, -00036.19,    
 0012.495926, 000988,  0.099, _,    -00034, 000078, -00035,    -00035.72, 000077.84, -00035.88,    
 0012.505920, 000987,  0.099, _,    -00037, 000082, -00029,    -00036.03, 000078.70, -00034.62,    
 0012.515930, 000987,  0.099, _,    -00033, 000083, -00032,    -00035.39, 000079.81, -00033.83,    
 0012.525925, 000987,  0.099, _,    -00036, 000078, -00042,    -00035.45, 000079.53, -00035.59,    
 0012.535919, 000988,  0.099, _,    -00033, 000082, -00035,    -00035.03, 000079.94, -00035.67,    
 0012.545929, 000990,  0.099, _,    -00039, 000075, -00041,    -00035.58, 000079.12, -00036.62,    
 0012.555923, 000988,  0.099, _,    -00035, 000082, -00035,    -00035.81, 000079.33, -00036.67,    
 0012.565933, 000988,  0.099, _,    -00033, 000073, -00040,    -00034.91, 000078.39, -00037.06,    
 0012.575928, 000987,  0.099, _,    -00035, 000073, -00039,    -00035.02, 000076.78, -00037.94,    
 0012.585922, 000987,  0.099, _,    -00040, 000075, -00042,    -00035.94, 000076.67, -00038.45,    
 0012.595917, 000987,  0.099, _,    -00038, 000067, -00037,    -00036.59, 000074.45, -00038.53,    
 0012.605927, 000987,  0.099, _,    -00040, 000078, -00038,    -00037.17, 000074.95, -00038.09,    
 0012.615921, 000986,  0.099, _,    -00032, 000068, -00031,    -00036.41, 000073.75, -00036.98,    
 0012.625931, 000993,  0.099, _,    -00038, 000079, -00036,    -00036.34, 000074.23, -00036.36,    
 0012.635925, 000990,  0.099, _,    -00031, 000077, -00033,    -00035.69, 000075.28, -00036.09,    
 0012.645920, 000989,  0.099, _,    -00033, 000075, -00029,    -00034.61, 000074.81, -00034.16,    
 0012.655930, 000988,  0.099, _,    -00038, 000076, -00028,    -00035.61, 000075.25, -00032.95,    
 0012.665924, 000988,  0.099, _,    -00037, 000078, -00038,    -00035.77, 000075.61, -00033.61,    
 0012.675919, 000990,  0.099, _,    -00034, 000079, -00037,    -00035.56, 000076.52, -00034.69,    
 0012.685928, 000989,  0.099, _,    -00025, 000074, -00041,    -00033.25, 000075.94, -00035.69,    
 0012.695923, 000988,  0.099, _,    -00030, 000076, -00041,    -00032.30, 000075.98, -00037.11,    
 0012.705917, 000987,  0.099, _,    -00034, 000080, -00041,    -00032.64, 000076.83, -00037.73,    
 0012.715927, 000987,  0.099, _,    -00032, 000081, -00037,    -00032.44, 000077.95, -00037.86,    
 0012.725922, 000987,  0.099, _,    -00038, 000073, -00033,    -00033.44, 000077.00, -00036.64,    
 0012.735916, 000987,  0.099, _,    -00037, 000069, -00040,    -00034.41, 000075.20, -00037.36,    
 0012.745926, 000988,  0.099, _,    -00043, 000075, -00032,    -00036.11, 000075.05, -00036.47,    
 0012.755920, 000986,  0.099, _,    -00043, 000074, -00032,    -00037.91, 000074.89, -00035.30,    
 0012.765930, 000986,  0.099, _,    -00032, 000081, -00042,    -00036.72, 000076.02, -00036.81,    
 0012.775925, 000987,  0.099, _,    -00033, 000079, -00036,    -00035.73, 000076.91, -00036.94,    
 0012.785919, 000988,  0.099, _,    -00033, 000082, -00039,    -00035.23, 000077.81, -00037.17,    
 0012.795929, 000993,  0.099, _,    -00033, 000077, -00034,    -00034.69, 000077.97, -00036.72,    
 0012.805923, 000998,  0.100, _,    -00037, 000077, -00032,    -00035.27, 000077.52, -00035.41,    
 0012.815933, 000989,  0.099, _,    -00037, 000070, -00041,    -00035.77, 000076.17, -00036.55,    
 0012.825928, 000997,  0.100, _,    -00043, 000072, -00034,    -00037.27, 000074.84, -00036.16,    
 0012.835922, 000989,  0.099, _,    -00027, 000069, -00043,    -00035.53, 000073.81, -00037.27,    
 0012.845917, 000989,  0.099, _,    -00042, 000077, -00035,    -00036.17, 000074.08, -00037.33,    
 0012.855927, 000989,  0.099, _,    -00035, 000072, -00029,    -00036.64, 000074.16, -00035.19,    
 0012.865921, 000987,  0.099, _,    -00031, 000070, -00042,    -00034.80, 000072.86, -00036.62,    
 0012.875916, 000988,  0.099, _,    -00037, 000067, -00037,    -00035.45, 000071.83, -00036.98,    
 0012.885925, 000987,  0.099, _,    -00032, 000080, -00038,    -00034.62, 000073.00, -00036.95,    
 0012.895920, 000988,  0.099, _,    -00044, 000076, -00039,    -00036.58, 000074.14, -00037.55,    
 0012.905930, 000988,  0.099, _,    -00037, 000070, -00028,    -00037.06, 000072.81, -00035.56,    
 0012.915924, 000989,  0.099, _,    -00036, 000079, -00028,    -00036.59, 000074.16, -00033.72,    
 0012.925919, 000987,  0.099, _,    -00037, 000080, -00032,    -00036.84, 000075.47, -00033.36,    
 0012.935928, 000987,  0.099, _,    -00044, 000072, -00031,    -00038.20, 000074.97, -00032.72,    
 0012.945923, 000987,  0.099, _,    -00041, 000080, -00023,    -00039.09, 000075.77, -00030.66,    
 0012.955917, 000986,  0.099, _,    -00029, 000067, -00034,    -00036.94, 000074.42, -00030.91,    
 0012.965927, 000988,  0.099, _,    -00045, 000080, -00035,    -00038.34, 000074.94, -00032.05,    
 0012.975922, 000990,  0.099, _,    -00033, 000072, -00037,    -00037.78, 000075.12, -00032.94,    
 0012.985916, 000987,  0.099, _,    -00040, 000082, -00031,    -00037.75, 000075.84, -00032.73,    
 0012.995926, 000988,  0.099, _,    -00030, 000078, -00032,    -00036.70, 000077.20, -00032.16,    
 0013.005920, 000987,  0.099, _,    -00034, 000081, -00025,    -00035.44, 000077.41, -00030.92,    
 0013.015930, 000988,  0.099, _,    -00033, 000077, -00034,    -00035.41, 000077.94, -00031.00,    
 0013.025925, 000995,  0.100, _,    -00032, 000067, -00031,    -00034.17, 000075.28, -00031.50,    
 0013.035919, 000988,  0.099, _,    -00039, 000076, -00028,    -00035.38, 000075.39, -00030.42,    
 0013.045929, 000987,  0.099, _,    -00035, 000077, -00032,    -00035.22, 000075.69, -00030.95,    
 0013.055923, 000986,  0.099, _,    -00038, 000076, -00033,    -00035.75, 000075.84, -00031.28,    
 0013.065918, 000986,  0.099, _,    -00027, 000082, -00039,    -00033.97, 000077.03, -00033.08,    
 0013.075928, 000989,  0.099, _,    -00045, 000073, -00045,    -00035.84, 000076.56, -00035.66,    
 0013.085922, 000989,  0.099, _,    -00041, 000080, -00042,    -00037.56, 000076.91, -00037.25,    
 0013.095917, 000987,  0.099, _,    -00039, 000076, -00044,    -00037.47, 000077.16, -00038.64,    
 0013.105927, 000986,  0.099, _,    -00032, 000082, -00037,    -00036.75, 000077.72, -00038.69,    
 0013.115921, 000987,  0.099, _,    -00037, 000065, -00042,    -00036.33, 000075.58, -00039.17,    
 0013.125916, 000988,  0.099, _,    -00035, 000081, -00032,    -00036.59, 000075.80, -00038.22,    
 0013.135925, 000987,  0.099, _,    -00031, 000072, -00038,    -00035.05, 000075.92, -00037.70,    
 0013.145920, 000988,  0.099, _,    -00039, 000081, -00040,    -00035.98, 000076.17, -00038.69,    
 0013.155930, 000986,  0.099, _,    -00034, 000080, -00036,    -00035.61, 000077.86, -00038.03,    
 0013.165924, 000986,  0.099, _,    -00029, 000074, -00037,    -00034.20, 000076.47, -00038.00,    
 0013.175919, 000989,  0.099, _,    -00031, 000068, -00032,    -00033.33, 000075.11, -00036.69,    
 0013.185928, 000988,  0.099, _,    -00038, 000074, -00036,    -00034.30, 000074.22, -00036.39,    
 0013.195923, 000986,  0.099, _,    -00030, 000076, -00034,    -00033.52, 000075.00, -00035.88,    
 0013.205917, 000993,  0.099, _,    -00038, 000080, -00037,    -00034.00, 000075.67, -00035.86,    
 0013.215927, 000991,  0.099, _,    -00034, 000083, -00041,    -00034.38, 000077.58, -00036.97,    
 0013.225922, 000998,  0.100, _,    -00035, 000076, -00032,    -00034.17, 000077.17, -00036.03,    
 0013.235931, 000989,  0.099, _,    -00038, 000080, -00037,    -00035.27, 000077.86, -00035.94,    
 0013.245926, 000990,  0.099, _,    -00031, 000079, -00036,    -00034.25, 000078.22, -00036.19,    
 0013.255920, 000989,  0.099, _,    -00030, 000071, -00038,    -00033.34, 000076.69, -00036.38,    
 0013.265930, 000986,  0.099, _,    -00032, 000080, -00043,    -00032.94, 000077.12, -00037.88,    
 0013.275925, 000988,  0.099, _,    -00047, 000081, -00035,    -00035.81, 000078.19, -00037.41,    
 0013.285919, 000988,  0.099, _,    -00042, 000080, -00042,    -00037.66, 000078.55, -00038.17,    
 0013.295929, 000988,  0.099, _,    -00031, 000080, -00030,    -00036.20, 000079.09, -00036.92,    
 0013.305923, 000987,  0.099, _,    -00038, 000085, -00032,    -00036.44, 000080.30, -00035.36,    
 0013.315918, 000987,  0.099, _,    -00042, 000083, -00036,    -00037.81, 000081.16, -00035.75,    
 0013.325928, 000988,  0.099, _,    -00039, 000080, -00034,    -00038.17, 000080.84, -00035.20,    
 0013.335922, 000986,  0.099, _,    -00036, 000070, -00025,    -00037.69, 000078.64, -00033.16,    
 0013.345917, 000989,  0.099, _,    -00038, 000084, -00027,    -00037.73, 000079.30, -00031.44,    
 0013.355927, 000988,  0.099, _,    -00031, 000080, -00031,    -00036.48, 000080.06, -00031.44,    
 0013.365921, 000987,  0.099, _,    -00034, 000074, -00040,    -00035.77, 000078.39, -00032.97,    
 0013.375931, 000991,  0.099, _,    -00032, 000079, -00040,    -00035.16, 000078.69, -00034.77,    
 0013.385925, 000988,  0.099, _,    -00039, 000078, -00035,    -00035.67, 000078.48, -00034.59,    
 0013.395920, 000987,  0.099, _,    -00039, 000075, -00036,    -00036.64, 000077.80, -00034.97,    
 0013.405930, 000987,  0.099, _,    -00034, 000077, -00045,    -00035.86, 000077.42, -00036.97,    
 0013.415924, 000988,  0.099, _,    -00033, 000073, -00041,    -00035.34, 000076.55, -00038.22,    
 0013.425919, 000996,  0.100, _,    -00030, 000085, -00037,    -00034.09, 000077.94, -00037.88,    
 0013.435928, 000990,  0.099, _,    -00035, 000078, -00030,    -00034.09, 000078.45, -00036.39,    
 0013.445923, 000989,  0.099, _,    -00031, 000074, -00039,    -00033.50, 000077.08, -00036.64,    
 0013.455917, 000988,  0.099, _,    -00031, 000076, -00036,    -00032.75, 000077.08, -00037.06,    
 0013.465927, 000987,  0.099, _,    -00036, 000071, -00030,    -00033.44, 000075.64, -00035.38,    
 0013.475922, 000988,  0.099, _,    -00033, 000069, -00036,    -00033.45, 000074.12, -00035.52,    
 0013.485916, 000986,  0.099, _,    -00035, 000077, -00034,    -00033.69, 000074.52, -00035.22,    
 0013.495926, 000987,  0.099, _,    -00031, 000077, -00020,    -00033.23, 000075.22, -00032.02,    
 0013.505920, 000989,  0.099, _,    -00037, 000071, -00029,    -00033.75, 000074.23, -00030.80,    
 0013.515930, 000986,  0.099, _,    -00033, 000069, -00033,    -00033.84, 000073.09, -00031.45,    
 0013.525925, 000987,  0.099, _,    -00041, 000071, -00038,    -00035.03, 000072.45, -00032.48,    
 0013.535919, 000988,  0.099, _,    -00038, 000083, -00030,    -00036.14, 000074.61, -00032.27,    
 0013.545929, 000986,  0.099, _,    -00031, 000073, -00034,    -00034.89, 000074.56, -00032.12,    
 0013.555923, 000988,  0.099, _,    -00033, 000068, -00027,    -00034.56, 000072.77, -00031.50,    
 0013.565918, 000987,  0.099, _,    -00030, 000068, -00033,    -00033.56, 000071.86, -00031.25,    
