 Mtime,       Mdur,      Mrx1, Mry1, Mrz1,    Max1,    May1,    Maz1,       Mcx1,    Mcy1,    Mcz1,   
 0040.635986, 000915,    0056, 0194, -035,    0056.00, 0194.00, -035.00,    -0.1798, -0.4413, 00.7784,    
 0040.645996, 000918,    0050, 0200, -039,    0050.00, 0200.00, -039.00,    -0.1461, -0.4749, 00.7557,    
 0040.656006, 000920,    0053, 0194, -033,    0053.00, 0194.00, -033.00,    -0.1629, -0.4413, 00.7898,    
 0040.665955, 000917,    0053, 0197, -038,    0053.00, 0197.00, -038.00,    -0.1629, -0.4581, 00.7614,    
 0040.675964, 000922,    0046, 0194, -045,    0046.00, 0194.00, -045.00,    -0.1236, -0.4413, 00.7216,    
 0040.685974, 000918,    0046, 0199, -040,    0046.00, 0199.00, -040.00,    -0.1236, -0.4693, 00.7500,    
 0040.695984, 000919,    0046, 0197, -040,    0046.00, 0197.00, -040.00,    -0.1236, -0.4581, 00.7500,    
 0040.705994, 000918,    0050, 0195, -041,    0050.00, 0195.00, -041.00,    -0.1461, -0.4469, 00.7443,    
 0040.716003, 000917,    0046, 0194, -040,    0046.00, 0194.00, -040.00,    -0.1236, -0.4413, 00.7500,    
 0040.725952, 000925,    0044, 0197, -040,    0044.00, 0197.00, -040.00,    -0.1124, -0.4581, 00.7500,    
 0040.735962, 000916,    0052, 0195, -041,    0052.00, 0195.00, -041.00,    -0.1573, -0.4469, 00.7443,    
 0040.745972, 000920,    0050, 0198, -041,    0050.00, 0198.00, -041.00,    -0.1461, -0.4637, 00.7443,    
 0040.755981, 000918,    0045, 0195, -036,    0045.00, 0195.00, -036.00,    -0.1180, -0.4469, 00.7727,    
 0040.765991, 000921,    0051, 0197, -038,    0051.00, 0197.00, -038.00,    -0.1517, -0.4581, 00.7614,    
 0040.776001, 000916,    0052, 0200, -034,    0052.00, 0200.00, -034.00,    -0.1573, -0.4749, 00.7841,    
 0040.785950, 000917,    0046, 0194, -040,    0046.00, 0194.00, -040.00,    -0.1236, -0.4413, 00.7500,    
 0040.795959, 000917,    0052, 0200, -044,    0052.00, 0200.00, -044.00,    -0.1573, -0.4749, 00.7273,    
 0040.805969, 000921,    0045, 0202, -039,    0045.00, 0202.00, -039.00,    -0.1180, -0.4860, 00.7557,    
 0040.815979, 001022,    0051, 0206, -042,    0051.00, 0206.00, -042.00,    -0.1517, -0.5084, 00.7386,    
 0040.825989, 000921,    0044, 0199, -038,    0044.00, 0199.00, -038.00,    -0.1124, -0.4693, 00.7614,    
 0040.835999, 000922,    0053, 0199, -035,    0053.00, 0199.00, -035.00,    -0.1629, -0.4693, 00.7784,    
 0040.846008, 000918,    0050, 0200, -044,    0050.00, 0200.00, -044.00,    -0.1461, -0.4749, 00.7273,    
 0040.855957, 000917,    0051, 0206, -042,    0051.00, 0206.00, -042.00,    -0.1517, -0.5084, 00.7386,    
 0040.865967, 000918,    0056, 0206, -050,    0056.00, 0206.00, -050.00,    -0.1798, -0.5084, 00.6932,    
 0040.875977, 000917,    0051, 0208, -045,    0051.00, 0208.00, -045.00,    -0.1517, -0.5196, 00.7216,    
 0040.885986, 000926,    0052, 0207, -053,    0052.00, 0207.00, -053.00,    -0.1573, -0.5140, 00.6761,    
 0040.895996, 000921,    0052, 0209, -048,    0052.00, 0209.00, -048.00,    -0.1573, -0.5251, 00.7045,    
 0040.906006, 000919,    0054, 0223, -053,    0054.00, 0223.00, -053.00,    -0.1685, -0.6034, 00.6761,    
 0040.915955, 000917,    0049, 0224, -059,    0049.00, 0224.00, -059.00,    -0.1404, -0.6089, 00.6420,    
 0040.925964, 000927,    0051, 0231, -064,    0051.00, 0231.00, -064.00,    -0.1517, -0.6480, 00.6136,    
 0040.935974, 000920,    0052, 0230, -060,    0052.00, 0230.00, -060.00,    -0.1573, -0.6425, 00.6364,    
 0040.945984, 000919,    0046, 0224, -066,    0046.00, 0224.00, -066.00,    -0.1236, -0.6089, 00.6023,    
 0040.955994, 000918,    0050, 0235, -070,    0050.00, 0235.00, -070.00,    -0.1461, -0.6704, 00.5795,    
 0040.966003, 000920,    0053, 0238, -069,    0053.00, 0238.00, -069.00,    -0.1629, -0.6872, 00.5852,    
 0040.975952, 000919,    0060, 0238, -074,    0060.00, 0238.00, -074.00,    -0.2022, -0.6872, 00.5568,    
 0040.985962, 000923,    0053, 0236, -074,    0053.00, 0236.00, -074.00,    -0.1629, -0.6760, 00.5568,    
 0040.995972, 000918,    0058, 0243, -083,    0058.00, 0243.00, -083.00,    -0.1910, -0.7151, 00.5057,    
 0041.005981, 000918,    0057, 0244, -077,    0057.00, 0244.00, -077.00,    -0.1854, -0.7207, 00.5398,    
 0041.015991, 000922,    0050, 0246, -087,    0050.00, 0246.00, -087.00,    -0.1461, -0.7318, 00.4830,    
 0041.026001, 000922,    0053, 0243, -088,    0053.00, 0243.00, -088.00,    -0.1629, -0.7151, 00.4773,    
 0041.035950, 000920,    0057, 0241, -087,    0057.00, 0241.00, -087.00,    -0.1854, -0.7039, 00.4830,    
 0041.045959, 000919,    0056, 0245, -088,    0056.00, 0245.00, -088.00,    -0.1798, -0.7263, 00.4773,    
 0041.055969, 000918,    0054, 0251, -094,    0054.00, 0251.00, -094.00,    -0.1685, -0.7598, 00.4432,    
 0041.065979, 000919,    0048, 0246, -089,    0048.00, 0246.00, -089.00,    -0.1348, -0.7318, 00.4716,    
 0041.075989, 000920,    0050, 0246, -087,    0050.00, 0246.00, -087.00,    -0.1461, -0.7318, 00.4830,    
 0041.085999, 000919,    0051, 0247, -090,    0051.00, 0247.00, -090.00,    -0.1517, -0.7374, 00.4659,    
 0041.096008, 000923,    0058, 0254, -093,    0058.00, 0254.00, -093.00,    -0.1910, -0.7765, 00.4489,    
 0041.105957, 000918,    0050, 0246, -084,    0050.00, 0246.00, -084.00,    -0.1461, -0.7318, 00.5000,    
 0041.115967, 000921,    0054, 0248, -096,    0054.00, 0248.00, -096.00,    -0.1685, -0.7430, 00.4318,    
 0041.125977, 001078,    0057, 0258, -096,    0057.00, 0258.00, -096.00,    -0.1854, -0.7989, 00.4318,    
 0041.135986, 000919,    0052, 0255, -099,    0052.00, 0255.00, -099.00,    -0.1573, -0.7821, 00.4148,    
 0041.145996, 000923,    0052, 0248, -092,    0052.00, 0248.00, -092.00,    -0.1573, -0.7430, 00.4545,    
 0041.156006, 000918,    0051, 0254, -095,    0051.00, 0254.00, -095.00,    -0.1517, -0.7765, 00.4375,    
 0041.165955, 000920,    0054, 0253, -101,    0054.00, 0253.00, -101.00,    -0.1685, -0.7709, 00.4034,    
 0041.175964, 000921,    0056, 0252, -095,    0056.00, 0252.00, -095.00,    -0.1798, -0.7654, 00.4375,    
 0041.185974, 000919,    0051, 0256, -095,    0051.00, 0256.00, -095.00,    -0.1517, -0.7877, 00.4375,    
 0041.195984, 000918,    0058, 0254, -095,    0058.00, 0254.00, -095.00,    -0.1910, -0.7765, 00.4375,    
 0041.205994, 000921,    0057, 0253, -104,    0057.00, 0253.00, -104.00,    -0.1854, -0.7709, 00.3864,    
 0041.216003, 000923,    0053, 0250, -095,    0053.00, 0250.00, -095.00,    -0.1629, -0.7542, 00.4375,    
 0041.225952, 000920,    0056, 0252, -093,    0056.00, 0252.00, -093.00,    -0.1798, -0.7654, 00.4489,    
 0041.235962, 000919,    0050, 0258, -099,    0050.00, 0258.00, -099.00,    -0.1461, -0.7989, 00.4148,    
 0041.245972, 000918,    0056, 0252, -100,    0056.00, 0252.00, -100.00,    -0.1798, -0.7654, 00.4091,    
 0041.255981, 000922,    0053, 0256, -098,    0053.00, 0256.00, -098.00,    -0.1629, -0.7877, 00.4205,    
 0041.265991, 000918,    0054, 0246, -099,    0054.00, 0246.00, -099.00,    -0.1685, -0.7318, 00.4148,    
 0041.276001, 000931,    0050, 0253, -096,    0050.00, 0253.00, -096.00,    -0.1461, -0.7709, 00.4318,    
 0041.285950, 000920,    0053, 0256, -095,    0053.00, 0256.00, -095.00,    -0.1629, -0.7877, 00.4375,    
 0041.295959, 000920,    0052, 0251, -099,    0052.00, 0251.00, -099.00,    -0.1573, -0.7598, 00.4148,    
 0041.305969, 000918,    0053, 0254, -093,    0053.00, 0254.00, -093.00,    -0.1629, -0.7765, 00.4489,    
 0041.315979, 000924,    0059, 0253, -096,    0059.00, 0253.00, -096.00,    -0.1966, -0.7709, 00.4318,    
 0041.325989, 000918,    0044, 0252, -098,    0044.00, 0252.00, -098.00,    -0.1124, -0.7654, 00.4205,    
 0041.335999, 000923,    0053, 0256, -095,    0053.00, 0256.00, -095.00,    -0.1629, -0.7877, 00.4375,    
 0041.346008, 000923,    0054, 0253, -094,    0054.00, 0253.00, -094.00,    -0.1685, -0.7709, 00.4432,    
 0041.355957, 000922,    0052, 0248, -099,    0052.00, 0248.00, -099.00,    -0.1573, -0.7430, 00.4148,    
 0041.365967, 000918,    0051, 0250, -095,    0051.00, 0250.00, -095.00,    -0.1517, -0.7542, 00.4375,    
 0041.375977, 000922,    0048, 0258, -092,    0048.00, 0258.00, -092.00,    -0.1348, -0.7989, 00.4545,    
 0041.385986, 000920,    0056, 0247, -093,    0056.00, 0247.00, -093.00,    -0.1798, -0.7374, 00.4489,    
 0041.395996, 000925,    0046, 0245, -088,    0046.00, 0245.00, -088.00,    -0.1236, -0.7263, 00.4773,    
 0041.406006, 000919,    0054, 0244, -092,    0054.00, 0244.00, -092.00,    -0.1685, -0.7207, 00.4545,    
 0041.415955, 000918,    0051, 0250, -093,    0051.00, 0250.00, -093.00,    -0.1517, -0.7542, 00.4489,    
 0041.425964, 000922,    0052, 0244, -087,    0052.00, 0244.00, -087.00,    -0.1573, -0.7207, 00.4830,    
 0041.435974, 001068,    0053, 0245, -086,    0053.00, 0245.00, -086.00,    -0.1629, -0.7263, 00.4886,    
 0041.445984, 000924,    0053, 0247, -083,    0053.00, 0247.00, -083.00,    -0.1629, -0.7374, 00.5057,    
 0041.455994, 000923,    0052, 0239, -084,    0052.00, 0239.00, -084.00,    -0.1573, -0.6927, 00.5000,    
 0041.466003, 000924,    0052, 0241, -072,    0052.00, 0241.00, -072.00,    -0.1573, -0.7039, 00.5682,    
 0041.475952, 000920,    0053, 0238, -074,    0053.00, 0238.00, -074.00,    -0.1629, -0.6872, 00.5568,    
 0041.485962, 000919,    0050, 0239, -072,    0050.00, 0239.00, -072.00,    -0.1461, -0.6927, 00.5682,    
 0041.495972, 000924,    0059, 0235, -070,    0059.00, 0235.00, -070.00,    -0.1966, -0.6704, 00.5795,    
 0041.505981, 000922,    0056, 0236, -071,    0056.00, 0236.00, -071.00,    -0.1798, -0.6760, 00.5739,    
 0041.515991, 000917,    0056, 0229, -071,    0056.00, 0229.00, -071.00,    -0.1798, -0.6369, 00.5739,    
 0041.526001, 000923,    0052, 0230, -072,    0052.00, 0230.00, -072.00,    -0.1573, -0.6425, 00.5682,    
 0041.535950, 000918,    0049, 0231, -054,    0049.00, 0231.00, -054.00,    -0.1404, -0.6480, 00.6705,    
 0041.545959, 000921,    0046, 0231, -066,    0046.00, 0231.00, -066.00,    -0.1236, -0.6480, 00.6023,    
 0041.555969, 000918,    0054, 0221, -060,    0054.00, 0221.00, -060.00,    -0.1685, -0.5922, 00.6364,    
 0041.565979, 000920,    0051, 0222, -057,    0051.00, 0222.00, -057.00,    -0.1517, -0.5978, 00.6534,    
 0041.575989, 000917,    0052, 0223, -058,    0052.00, 0223.00, -058.00,    -0.1573, -0.6034, 00.6477,    
 0041.585999, 000918,    0053, 0217, -052,    0053.00, 0217.00, -052.00,    -0.1629, -0.5698, 00.6818,    
 0041.596008, 000919,    0052, 0216, -056,    0052.00, 0216.00, -056.00,    -0.1573, -0.5642, 00.6591,    
 0041.605957, 000917,    0058, 0220, -057,    0058.00, 0220.00, -057.00,    -0.1910, -0.5866, 00.6534,    
 0041.615967, 000921,    0050, 0214, -053,    0050.00, 0214.00, -053.00,    -0.1461, -0.5531, 00.6761,    
 0041.625977, 000920,    0053, 0210, -047,    0053.00, 0210.00, -047.00,    -0.1629, -0.5307, 00.7102,    
 0041.635986, 000920,    0052, 0214, -051,    0052.00, 0214.00, -051.00,    -0.1573, -0.5531, 00.6875,    
 0041.645996, 000924,    0053, 0208, -050,    0053.00, 0208.00, -050.00,    -0.1629, -0.5196, 00.6932,    
 0041.656006, 000921,    0048, 0209, -048,    0048.00, 0209.00, -048.00,    -0.1348, -0.5251, 00.7045,    
 0041.665955, 000922,    0051, 0206, -042,    0051.00, 0206.00, -042.00,    -0.1517, -0.5084, 00.7386,    
 0041.675964, 000918,    0049, 0201, -047,    0049.00, 0201.00, -047.00,    -0.1404, -0.4804, 00.7102,    
 0041.685974, 000918,    0052, 0207, -041,    0052.00, 0207.00, -041.00,    -0.1573, -0.5140, 00.7443,    
 0041.695984, 000917,    0058, 0206, -040,    0058.00, 0206.00, -040.00,    -0.1910, -0.5084, 00.7500,    
 0041.705994, 000922,    0052, 0207, -036,    0052.00, 0207.00, -036.00,    -0.1573, -0.5140, 00.7727,    
 0041.716003, 000914,    0049, 0203, -040,    0049.00, 0203.00, -040.00,    -0.1404, -0.4916, 00.7500,    
 0041.726013, 000919,    0051, 0194, -035,    0051.00, 0194.00, -035.00,    -0.1517, -0.4413, 00.7784,    
 0041.735962, 000918,    0050, 0195, -041,    0050.00, 0195.00, -041.00,    -0.1461, -0.4469, 00.7443,    
 0041.745972, 001119,    0049, 0203, -040,    0049.00, 0203.00, -040.00,    -0.1404, -0.4916, 00.7500,    
 0041.755981, 000919,    0051, 0194, -042,    0051.00, 0194.00, -042.00,    -0.1517, -0.4413, 00.7386,    
 0041.765991, 000916,    0050, 0198, -048,    0050.00, 0198.00, -048.00,    -0.1461, -0.4637, 00.7045,    
 0041.776001, 000921,    0049, 0194, -035,    0049.00, 0194.00, -035.00,    -0.1404, -0.4413, 00.7784,    
 0041.786011, 000921,    0050, 0200, -039,    0050.00, 0200.00, -039.00,    -0.1461, -0.4749, 00.7557,    
 0041.795959, 000921,    0052, 0195, -036,    0052.00, 0195.00, -036.00,    -0.1573, -0.4469, 00.7727,    
 0041.805969, 000918,    0057, 0193, -036,    0057.00, 0193.00, -036.00,    -0.1854, -0.4358, 00.7727,    
 0041.815979, 000918,    0052, 0195, -041,    0052.00, 0195.00, -041.00,    -0.1573, -0.4469, 00.7443,    
 0041.825989, 000922,    0054, 0198, -039,    0054.00, 0198.00, -039.00,    -0.1685, -0.4637, 00.7557,    
 0041.835999, 000917,    0054, 0198, -046,    0054.00, 0198.00, -046.00,    -0.1685, -0.4637, 00.7159,    
 0041.846008, 000921,    0051, 0192, -040,    0051.00, 0192.00, -040.00,    -0.1517, -0.4302, 00.7500,    
 0041.855957, 000921,    0048, 0202, -039,    0048.00, 0202.00, -039.00,    -0.1348, -0.4860, 00.7557,    
 0041.865967, 000919,    0054, 0193, -039,    0054.00, 0193.00, -039.00,    -0.1685, -0.4358, 00.7557,    
 0041.875977, 000917,    0049, 0194, -040,    0049.00, 0194.00, -040.00,    -0.1404, -0.4413, 00.7500,    
 0041.885986, 000919,    0048, 0195, -039,    0048.00, 0195.00, -039.00,    -0.1348, -0.4469, 00.7557,    
 0041.895996, 000918,    0050, 0195, -044,    0050.00, 0195.00, -044.00,    -0.1461, -0.4469, 00.7273,    
 0041.906006, 000918,    0051, 0197, -040,    0051.00, 0197.00, -040.00,    -0.1517, -0.4581, 00.7500,    
 0041.915955, 000917,    0050, 0195, -039,    0050.00, 0195.00, -039.00,    -0.1461, -0.4469, 00.7557,    
 0041.925964, 000919,    0051, 0197, -038,    0051.00, 0197.00, -038.00,    -0.1517, -0.4581, 00.7614,    
 0041.935974, 000916,    0053, 0194, -038,    0053.00, 0194.00, -038.00,    -0.1629, -0.4413, 00.7614,    
 0041.945984, 000921,    0056, 0201, -033,    0056.00, 0201.00, -033.00,    -0.1798, -0.4804, 00.7898,    
 0041.955994, 000922,    0051, 0197, -038,    0051.00, 0197.00, -038.00,    -0.1517, -0.4581, 00.7614,    
 0041.966003, 000916,    0050, 0198, -036,    0050.00, 0198.00, -036.00,    -0.1461, -0.4637, 00.7727,    
 0041.975952, 000917,    0049, 0197, -035,    0049.00, 0197.00, -035.00,    -0.1404, -0.4581, 00.7784,    
 0041.985962, 001024,    0052, 0198, -041,    0052.00, 0198.00, -041.00,    -0.1573, -0.4637, 00.7443,    
 0041.995972, 000918,    0050, 0200, -039,    0050.00, 0200.00, -039.00,    -0.1461, -0.4749, 00.7557,    
 0042.005981, 000916,    0051, 0199, -040,    0051.00, 0199.00, -040.00,    -0.1517, -0.4693, 00.7500,    
 0042.015991, 000917,    0048, 0195, -044,    0048.00, 0195.00, -044.00,    -0.1348, -0.4469, 00.7273,    
 0042.026001, 000915,    0052, 0198, -039,    0052.00, 0198.00, -039.00,    -0.1573, -0.4637, 00.7557,    
 0042.035950, 000917,    0049, 0194, -045,    0049.00, 0194.00, -045.00,    -0.1404, -0.4413, 00.7216,    
 0042.045959, 000916,    0051, 0203, -035,    0051.00, 0203.00, -035.00,    -0.1517, -0.4916, 00.7784,    
 0042.055969, 000921,    0051, 0197, -035,    0051.00, 0197.00, -035.00,    -0.1517, -0.4581, 00.7784,    
 0042.065979, 000918,    0050, 0193, -041,    0050.00, 0193.00, -041.00,    -0.1461, -0.4358, 00.7443,    
 0042.075989, 000919,    0048, 0193, -041,    0048.00, 0193.00, -041.00,    -0.1348, -0.4358, 00.7443,    
 0042.085999, 000921,    0050, 0198, -036,    0050.00, 0198.00, -036.00,    -0.1461, -0.4637, 00.7727,    
 0042.096008, 000918,    0050, 0195, -041,    0050.00, 0195.00, -041.00,    -0.1461, -0.4469, 00.7443,    
 0042.105957, 000919,    0053, 0197, -038,    0053.00, 0197.00, -038.00,    -0.1629, -0.4581, 00.7614,    
 0042.115967, 000918,    0053, 0192, -042,    0053.00, 0192.00, -042.00,    -0.1629, -0.4302, 00.7386,    
 0042.125977, 000923,    0049, 0199, -038,    0049.00, 0199.00, -038.00,    -0.1404, -0.4693, 00.7614,    
 0042.135986, 000918,    0052, 0193, -039,    0052.00, 0193.00, -039.00,    -0.1573, -0.4358, 00.7557,    
 0042.145996, 000918,    0053, 0199, -040,    0053.00, 0199.00, -040.00,    -0.1629, -0.4693, 00.7500,    
 0042.156006, 000921,    0052, 0202, -044,    0052.00, 0202.00, -044.00,    -0.1573, -0.4860, 00.7273,    
 0042.165955, 000916,    0049, 0201, -040,    0049.00, 0201.00, -040.00,    -0.1404, -0.4804, 00.7500,    
 0042.175964, 000916,    0049, 0194, -035,    0049.00, 0194.00, -035.00,    -0.1404, -0.4413, 00.7784,    
 0042.185974, 000922,    0045, 0200, -039,    0045.00, 0200.00, -039.00,    -0.1180, -0.4749, 00.7557,    
 0042.195984, 000918,    0049, 0197, -042,    0049.00, 0197.00, -042.00,    -0.1404, -0.4581, 00.7386,    
 0042.205994, 000920,    0046, 0201, -035,    0046.00, 0201.00, -035.00,    -0.1236, -0.4804, 00.7784,    
 0042.216003, 000917,    0049, 0197, -033,    0049.00, 0197.00, -033.00,    -0.1404, -0.4581, 00.7898,    
 0042.225952, 000919,    0049, 0197, -035,    0049.00, 0197.00, -035.00,    -0.1404, -0.4581, 00.7784,    
 0042.235962, 000917,    0052, 0198, -044,    0052.00, 0198.00, -044.00,    -0.1573, -0.4637, 00.7273,    
 0042.245972, 000918,    0049, 0199, -038,    0049.00, 0199.00, -038.00,    -0.1404, -0.4693, 00.7614,    
 0042.255981, 000917,    0042, 0194, -040,    0042.00, 0194.00, -040.00,    -0.1011, -0.4413, 00.7500,    
 0042.265991, 000918,    0049, 0194, -038,    0049.00, 0194.00, -038.00,    -0.1404, -0.4413, 00.7614,    
 0042.276001, 000922,    0050, 0200, -039,    0050.00, 0200.00, -039.00,    -0.1461, -0.4749, 00.7557,    
 0042.285950, 000920,    0051, 0201, -040,    0051.00, 0201.00, -040.00,    -0.1517, -0.4804, 00.7500,    
 0042.295959, 001041,    0051, 0199, -040,    0051.00, 0199.00, -040.00,    -0.1517, -0.4693, 00.7500,    
 0042.305969, 000917,    0050, 0202, -036,    0050.00, 0202.00, -036.00,    -0.1461, -0.4860, 00.7727,    
 0042.315979, 000918,    0051, 0201, -042,    0051.00, 0201.00, -042.00,    -0.1517, -0.4804, 00.7386,    
 0042.325989, 000915,    0049, 0197, -042,    0049.00, 0197.00, -042.00,    -0.1404, -0.4581, 00.7386,    
 0042.335999, 000919,    0054, 0198, -041,    0054.00, 0198.00, -041.00,    -0.1685, -0.4637, 00.7443,    
 0042.346008, 000918,    0050, 0195, -044,    0050.00, 0195.00, -044.00,    -0.1461, -0.4469, 00.7273,    
 0042.355957, 000917,    0046, 0197, -035,    0046.00, 0197.00, -035.00,    -0.1236, -0.4581, 00.7784,    
 0042.365967, 000921,    0049, 0197, -042,    0049.00, 0197.00, -042.00,    -0.1404, -0.4581, 00.7386,    
 0042.375977, 000916,    0048, 0195, -039,    0048.00, 0195.00, -039.00,    -0.1348, -0.4469, 00.7557,    
 0042.385986, 000920,    0054, 0200, -039,    0054.00, 0200.00, -039.00,    -0.1685, -0.4749, 00.7557,    
 0042.395996, 000921,    0056, 0201, -040,    0056.00, 0201.00, -040.00,    -0.1798, -0.4804, 00.7500,    
 0042.406006, 000919,    0050, 0198, -034,    0050.00, 0198.00, -034.00,    -0.1461, -0.4637, 00.7841,    
 0042.415955, 000919,    0050, 0198, -039,    0050.00, 0198.00, -039.00,    -0.1461, -0.4637, 00.7557,    
 0042.425964, 000923,    0051, 0201, -040,    0051.00, 0201.00, -040.00,    -0.1517, -0.4804, 00.7500,    
 0042.435974, 000922,    0048, 0200, -039,    0048.00, 0200.00, -039.00,    -0.1348, -0.4749, 00.7557,    
 0042.445984, 000919,    0050, 0195, -041,    0050.00, 0195.00, -041.00,    -0.1461, -0.4469, 00.7443,    
 0042.455994, 000917,    0045, 0202, -039,    0045.00, 0202.00, -039.00,    -0.1180, -0.4860, 00.7557,    
 0042.466003, 000918,    0050, 0202, -044,    0050.00, 0202.00, -044.00,    -0.1461, -0.4860, 00.7273,    
 0042.475952, 000919,    0048, 0200, -044,    0048.00, 0200.00, -044.00,    -0.1348, -0.4749, 00.7273,    
 0042.485962, 000919,    0053, 0199, -038,    0053.00, 0199.00, -038.00,    -0.1629, -0.4693, 00.7614,    
 0042.495972, 000918,    0050, 0202, -039,    0050.00, 0202.00, -039.00,    -0.1461, -0.4860, 00.7557,    
 0042.505981, 000920,    0051, 0201, -042,    0051.00, 0201.00, -042.00,    -0.1517, -0.4804, 00.7386,    
 0042.515991, 000922,    0050, 0195, -041,    0050.00, 0195.00, -041.00,    -0.1461, -0.4469, 00.7443,    
 0042.526001, 000918,    0058, 0194, -040,    0058.00, 0194.00, -040.00,    -0.1910, -0.4413, 00.7500,    
 0042.535950, 000920,    0052, 0205, -041,    0052.00, 0205.00, -041.00,    -0.1573, -0.5028, 00.7443,    
 0042.545959, 000922,    0048, 0200, -039,    0048.00, 0200.00, -039.00,    -0.1348, -0.4749, 00.7557,    
 0042.555969, 000921,    0052, 0207, -039,    0052.00, 0207.00, -039.00,    -0.1573, -0.5140, 00.7557,    
 0042.565979, 000922,    0052, 0195, -039,    0052.00, 0195.00, -039.00,    -0.1573, -0.4469, 00.7557,    
 0042.575989, 000921,    0052, 0202, -039,    0052.00, 0202.00, -039.00,    -0.1573, -0.4860, 00.7557,    
 0042.585999, 000918,    0051, 0203, -040,    0051.00, 0203.00, -040.00,    -0.1517, -0.4916, 00.7500,    
 0042.596008, 000920,    0057, 0202, -046,    0057.00, 0202.00, -046.00,    -0.1854, -0.4860, 00.7159,    
 0042.605957, 001023,    0053, 0208, -047,    0053.00, 0208.00, -047.00,    -0.1629, -0.5196, 00.7102,    
 0042.615967, 000920,    0051, 0213, -050,    0051.00, 0213.00, -050.00,    -0.1517, -0.5475, 00.6932,    
 0042.625977, 000926,    0059, 0214, -053,    0059.00, 0214.00, -053.00,    -0.1966, -0.5531, 00.6761,    
 0042.635986, 000922,    0056, 0213, -057,    0056.00, 0213.00, -057.00,    -0.1798, -0.5475, 00.6534,    
 0042.645996, 000921,    0056, 0220, -059,    0056.00, 0220.00, -059.00,    -0.1798, -0.5866, 00.6420,    
 0042.656006, 000921,    0051, 0227, -062,    0051.00, 0227.00, -062.00,    -0.1517, -0.6257, 00.6250,    
 0042.665955, 000919,    0052, 0228, -063,    0052.00, 0228.00, -063.00,    -0.1573, -0.6313, 00.6193,    
 0042.675964, 000922,    0057, 0230, -075,    0057.00, 0230.00, -075.00,    -0.1854, -0.6425, 00.5511,    
 0042.685974, 000919,    0053, 0236, -076,    0053.00, 0236.00, -076.00,    -0.1629, -0.6760, 00.5455,    
 0042.695984, 000924,    0050, 0241, -077,    0050.00, 0241.00, -077.00,    -0.1461, -0.7039, 00.5398,    
 0042.705994, 000920,    0057, 0244, -077,    0057.00, 0244.00, -077.00,    -0.1854, -0.7207, 00.5398,    
 0042.716003, 000922,    0053, 0243, -086,    0053.00, 0243.00, -086.00,    -0.1629, -0.7151, 00.4886,    
 0042.725952, 000922,    0051, 0247, -090,    0051.00, 0247.00, -090.00,    -0.1517, -0.7374, 00.4659,    
 0042.735962, 000924,    0052, 0246, -096,    0052.00, 0246.00, -096.00,    -0.1573, -0.7318, 00.4318,    
 0042.745972, 000922,    0050, 0251, -101,    0050.00, 0251.00, -101.00,    -0.1461, -0.7598, 00.4034,    
 0042.755981, 000921,    0050, 0253, -099,    0050.00, 0253.00, -099.00,    -0.1461, -0.7709, 00.4148,    
 0042.765991, 000921,    0050, 0255, -106,    0050.00, 0255.00, -106.00,    -0.1461, -0.7821, 00.3750,    
 0042.776001, 000921,    0046, 0259, -105,    0046.00, 0259.00, -105.00,    -0.1236, -0.8045, 00.3807,    
 0042.785950, 000922,    0052, 0260, -106,    0052.00, 0260.00, -106.00,    -0.1573, -0.8101, 00.3750,    
 0042.795959, 000920,    0045, 0260, -111,    0045.00, 0260.00, -111.00,    -0.1180, -0.8101, 00.3466,    
 0042.805969, 000919,    0053, 0263, -114,    0053.00, 0263.00, -114.00,    -0.1629, -0.8268, 00.3295,    
 0042.815979, 000919,    0051, 0263, -114,    0051.00, 0263.00, -114.00,    -0.1517, -0.8268, 00.3295,    
 0042.825989, 000922,    0049, 0263, -122,    0049.00, 0263.00, -122.00,    -0.1404, -0.8268, 00.2841,    
 0042.835999, 000919,    0045, 0265, -120,    0045.00, 0265.00, -120.00,    -0.1180, -0.8380, 00.2955,    
 0042.846008, 000925,    0050, 0265, -120,    0050.00, 0265.00, -120.00,    -0.1461, -0.8380, 00.2955,    
 0042.855957, 000924,    0052, 0267, -123,    0052.00, 0267.00, -123.00,    -0.1573, -0.8492, 00.2784,    
 0042.865967, 000919,    0044, 0268, -131,    0044.00, 0268.00, -131.00,    -0.1124, -0.8547, 00.2330,    
 0042.875977, 000919,    0046, 0266, -131,    0046.00, 0266.00, -131.00,    -0.1236, -0.8436, 00.2330,    
 0042.885986, 000919,    0044, 0273, -134,    0044.00, 0273.00, -134.00,    -0.1124, -0.8827, 00.2159,    
 0042.895996, 000918,    0048, 0265, -130,    0048.00, 0265.00, -130.00,    -0.1348, -0.8380, 00.2386,    
 0042.906006, 000923,    0043, 0269, -132,    0043.00, 0269.00, -132.00,    -0.1067, -0.8603, 00.2273,    
 0042.915955, 001026,    0043, 0267, -137,    0043.00, 0267.00, -137.00,    -0.1067, -0.8492, 00.1989,    
 0042.925964, 000920,    0046, 0268, -136,    0046.00, 0268.00, -136.00,    -0.1236, -0.8547, 00.2045,    
 0042.935974, 000919,    0046, 0266, -136,    0046.00, 0266.00, -136.00,    -0.1236, -0.8436, 00.2045,    
 0042.945984, 000924,    0050, 0265, -135,    0050.00, 0265.00, -135.00,    -0.1461, -0.8380, 00.2102,    
